weather_id,city,forecast_date,weather_condition,temperature,rainfall,humidity,wind_speed,visibility
4658c207-6b43-4eaf-87a7-6a5b5fe720a6,New York,2026-04-19,Rain,29.26,33.4,70.54,14.62,7.12
991e8e1a-d691-4984-8373-f252677748b3,Shanghai,2026-01-07,Heavy Rain,10.93,103.9,35.52,33.43,2.35
1afb0eb2-4e33-480e-b7af-9bda30e3d6c7,Shenzhen,2025-01-08,Clear,33.36,0.0,83.63,22.72,9.76
1cdf4fc9-4a3b-4fab-9390-a67e102db21b,Shenzhen,2025-05-14,Cloudy,31.02,3.84,57.93,24.82,6.55
71d99a50-b786-4bea-bfd6-5e64f91f6861,Mumbai,2026-05-26,Clear,15.24,0.0,59.97,34.39,10.81
f08388db-94c2-45bc-92d3-2632e859f200,Seoul,2025-10-06,Clear,27.22,0.0,68.78,10.2,11.13
36280843-32a6-44b1-89d3-8cbd22855ce7,Busan,2026-06-26,Clear,18.33,0.0,56.69,3.49,14.97
bcaefbb9-e79b-40b9-86ba-ac11fa880b3e,Chennai,2025-05-13,Clear,33.33,0.0,72.63,22.84,9.88
8d0672ef-653a-4299-9c2e-459fefa2790a,Tokyo,2025-05-07,Heavy Rain,10.65,39.24,41.53,25.98,2.7
34e1d435-86b7-4e6c-9bb2-ea07eddb8253,Hamburg,2026-02-20,Storm,25.7,93.32,77.79,69.81,2.34
dd4ef5f1-d859-4fd0-9da5-a2356eddc7c1,Tokyo,2025-07-18,Heavy Rain,13.27,114.06,82.7,21.56,1.71
dbd5283f-6d19-4f51-be90-6d1c3fa9a25e,Amsterdam,2025-08-21,Rain,22.9,33.62,80.84,31.04,6.22
1ed2eaaa-39c5-4539-b469-b7c9ca276f80,Bremen,2026-03-16,Cloudy,29.63,0.73,93.76,10.71,12.52
963b24a0-acab-42d4-b0aa-2d1d9cae9658,Abu Dhabi,2025-02-07,Clear,34.14,0.0,88.28,33.87,9.83
df23ebb6-dd17-4d83-b597-542137bdd829,Sharjah,2025-05-10,Fog,13.99,6.76,63.78,9.8,0.45
9f03a7d1-5303-4f2a-a09e-86f1339cb827,Ningbo,2025-12-07,Clear,17.62,0.0,63.48,33.65,7.57
966daef5-dcbf-4b66-b4b3-943b0fd3853b,Kolkata,2026-06-01,Cloudy,20.21,1.59,85.06,14.55,13.8
de2ce1a4-2772-418e-aa73-d79c1bff3db7,New York,2025-09-21,Clear,32.97,0.0,40.8,28.49,6.4
7b57d88b-ae16-495e-a428-0daa67a13543,Delhi,2026-05-22,Clear,25.55,0.0,52.46,33.29,6.87
d7ed8bd1-e31d-4405-bd89-e713eb128d73,Busan,2025-02-03,Clear,14.4,0.0,82.25,11.63,9.77
399bb3ba-b393-43eb-b978-5d879cc4984a,Los Angeles,2025-01-03,Clear,29.81,0.0,58.72,13.44,11.97
043da159-9d73-48b5-922e-04e834b0702c,Bengaluru,2026-06-10,Storm,28.88,105.81,80.66,77.17,1.07
42293450-10e3-424a-b8d3-0fc257721df8,Incheon,2025-06-18,Fog,8.14,3.6,85.6,7.03,1.79
4f519226-8a15-4cff-8fa3-8af7c5f9c45f,Houston,2025-03-05,Clear,35.76,0.0,77.71,13.48,9.98
70f82303-b530-4ed9-b919-32f658b8751d,Bremen,2025-12-29,Clear,16.18,0.0,61.82,25.62,10.3
29da7a53-e4a7-4385-8745-763801dcdfd6,Abu Dhabi,2026-03-20,Cloudy,23.5,3.71,33.89,30.61,13.18
becab94d-bc85-427e-9cbc-943d75cdc814,Hamburg,2026-03-12,Rain,35.61,17.92,81.69,19.37,10.05
e06d151f-e3ad-4974-beb3-bfca831f5638,Amsterdam,2026-06-21,Clear,10.98,0.0,72.51,25.38,7.39
2a1862cc-9d64-4c85-a9d5-b202deab3463,Chicago,2025-06-29,Storm,31.92,73.98,59.73,80.66,2.25
4a8d9166-3bd1-40fd-92bb-387330abedd3,Ahmedabad,2025-03-02,Clear,19.74,0.0,91.3,24.48,11.18
7b324530-28f4-4c72-aac8-056be9b747d9,Manchester,2025-03-09,Clear,32.37,0.0,74.9,4.44,7.03
03ce1f62-0faa-4d04-967f-75f03bcba94f,Chennai,2025-04-06,Clear,10.01,0.0,72.07,13.1,13.42
3ae0072c-c59d-4324-9eb9-226ba66a6ded,Los Angeles,2026-03-23,Cloudy,17.6,2.52,69.21,23.36,8.07
1b755c4f-3e81-4971-9e03-2a0ef9da4b45,Hyderabad,2025-12-19,Rain,30.95,24.49,64.64,29.96,5.88
493448ed-b3b3-4165-bf2f-320dd9bbb6e2,Manchester,2025-02-09,Cloudy,35.99,0.49,64.06,21.49,8.65
035890bc-781e-44d2-ac43-f5860078234d,Manchester,2025-03-11,Cloudy,10.9,0.18,37.81,34.34,10.52
61a8bb9d-3bdb-4f0d-9a1b-6cf927ba0dd2,Guangzhou,2026-02-26,Rain,32.2,27.31,38.99,25.71,10.96
95e76bd9-4848-4b43-818e-1198fb05c8d5,Manchester,2025-04-20,Cloudy,16.81,0.21,42.95,14.48,12.73
e5be8359-651d-4594-ac4c-d5c69d54f15c,Seoul,2025-10-11,Heavy Rain,15.76,58.23,84.82,16.94,3.78
9b722ae1-755c-4b82-b80e-8cf40fdfd6cd,Dubai,2026-04-03,Rain,17.31,24.14,48.86,28.05,12.03
bcbe6159-3999-402e-9968-32733cb77fee,Hyderabad,2025-03-29,High Wind,12.97,2.76,76.54,56.18,12.71
c8f7b343-f428-4efd-8734-513524374fad,Hamburg,2026-04-17,Fog,16.85,11.79,34.28,9.12,0.48
1416d760-8774-4a35-9e83-c7c3c3a80c5a,Rotterdam,2025-04-06,Rain,17.18,20.26,86.42,10.57,8.55
dd7a1485-03c0-476f-8de1-6405ac0d2304,Busan,2025-10-24,Rain,18.91,15.87,89.31,26.89,11.77
b5c4402e-c787-405e-b894-afe3420d91a3,Mumbai,2025-04-24,Rain,33.1,30.69,36.46,32.76,10.54
8a24a553-5ea7-4438-aa1a-d6080925c9c5,Shanghai,2025-05-21,Cloudy,30.32,2.85,55.96,13.58,5.29
6d0080a2-612c-43ce-a418-fa7dfddc6a66,Mumbai,2025-11-11,Rain,17.0,20.53,54.96,24.12,11.75
b44f9595-1906-4f24-8df2-915e4d6971e6,Frankfurt,2026-04-16,Rain,11.4,8.91,57.77,33.45,6.66
bd0e466a-62ea-49e5-a072-8aa4aeb7100d,Shenzhen,2026-01-10,Rain,11.74,18.3,41.04,34.26,9.8
359e1c69-daea-4909-a997-03609e450a85,Ningbo,2025-03-08,Clear,33.59,0.0,72.07,6.42,7.47
b332eccf-4451-478b-8683-18cb6aab5548,Shenzhen,2026-04-28,Clear,23.87,0.0,54.91,34.24,8.41
5d10d498-9294-4c10-b561-17a22a43dc03,London,2026-06-26,Cloudy,20.86,1.67,51.32,18.82,11.88
56d35e34-a131-45e3-ab9f-4a5f7e01f620,Abu Dhabi,2025-01-05,Clear,28.52,0.0,95.0,31.95,12.87
b2c726e9-e3c4-410e-b28d-d6737b0ea1be,Dubai,2025-01-07,Heavy Rain,24.28,105.8,32.51,24.46,4.07
090736c5-5a60-443d-a41a-253f1d864e82,Abu Dhabi,2025-01-13,Cloudy,31.96,2.52,34.94,11.05,11.47
aedfc911-b983-4c9d-8f05-5c62e42ebaef,Yokohama,2025-11-04,Heavy Rain,13.51,71.66,66.24,12.58,3.29
436f19d2-dc83-4b9a-8b12-d93dc5cdd57b,Chicago,2026-02-08,Clear,17.79,0.0,63.03,30.38,9.99
b93d4739-d6c2-40a7-b199-9308519d0c3e,Incheon,2026-02-13,Cloudy,35.42,1.74,64.53,10.93,8.83
031a3034-c452-45ed-bb97-c34ab1e17fdb,Hamburg,2025-05-10,Rain,25.05,33.33,60.59,23.1,11.92
8692c186-9b42-4c16-a57a-218b4deb8d88,Incheon,2025-02-17,Heavy Rain,26.54,91.47,49.98,27.26,3.13
7b3db9cd-cebf-4fb8-90c1-7cf3e81affee,Tokyo,2025-09-17,Rain,19.01,34.94,73.41,26.08,14.5
de2166ec-5ee3-4a9c-a6f0-8f9ba0b6ad47,Dubai,2025-04-02,Clear,30.22,0.0,63.53,8.28,5.62
a47fc6d9-00cc-4b9b-8a65-40ad03b14431,Dubai,2026-01-10,Heavy Rain,18.93,95.75,47.73,31.87,2.77
33d380f9-0722-456f-b88d-03184007b161,Los Angeles,2025-02-21,Cloudy,21.88,1.21,38.86,29.59,9.85
ae5e2a61-9e3e-451f-8b56-f4dfbe2264b5,London,2025-08-23,Clear,25.13,0.0,84.21,11.17,11.02
6d1b7e8a-ef3d-450a-9a39-31ad2a1643ee,Rotterdam,2026-03-23,Cloudy,26.42,0.73,73.42,17.74,12.34
e58afc1e-8f70-4709-8356-63a2d996f3a0,Singapore,2025-07-02,Cloudy,26.86,0.21,31.28,19.13,8.54
b1ffd017-a24e-49c7-a41a-e6738a8c4dab,Hyderabad,2025-08-20,Fog,5.03,8.99,53.13,26.93,0.86
ee14ec1b-c9bd-4d10-8b94-dbe856ba4d32,Sharjah,2025-01-14,High Wind,18.0,0.72,75.93,35.9,5.33
e73f7dd2-fabd-475d-a9f6-507797d0de25,Felixstowe,2026-01-12,Rain,20.46,24.7,30.37,10.53,12.65
d0876286-6a8b-4749-8518-f533f35b29b1,New York,2026-03-24,Clear,22.06,0.0,89.7,33.15,10.03
32ddf1d7-c761-46d7-9f3e-795e77b311e1,Yokohama,2025-02-10,Clear,17.44,0.0,78.35,30.29,11.21
5a813699-27da-4b53-b59a-90ef250a59fa,Delhi,2026-01-04,Clear,31.89,0.0,40.16,33.78,7.54
73af3427-304c-4529-ace1-1f6686002084,London,2026-03-18,Rain,17.99,18.03,91.94,25.44,10.44
4cb4cd9c-3573-4803-8caa-c34413f4f6c9,Abu Dhabi,2025-03-31,Clear,18.14,0.0,53.08,33.88,12.36
939ebf91-f8c6-412f-bb7f-258dba4fea3b,Hyderabad,2025-06-26,Rain,31.18,29.06,79.37,33.63,5.76
36d344e7-4fab-4a03-8dbf-b9501b0f9cef,Kolkata,2025-01-13,Fog,10.4,9.45,75.35,32.74,0.36
05aef75a-c36d-48f2-95c5-c813a030142d,Chicago,2025-12-17,Heavy Rain,15.48,36.18,48.43,19.75,1.5
88ac1d44-640d-417e-8484-47f8188ac25b,Abu Dhabi,2025-02-22,Clear,25.14,0.0,74.96,11.66,9.92
d62d7390-695a-4a38-b5bd-607a18a96d88,Bremen,2025-06-09,Clear,31.8,0.0,88.46,20.41,7.36
82eb1b0e-eaee-4ec7-8926-631aa6ab7f6f,Hyderabad,2025-09-08,Fog,4.47,0.07,70.72,12.22,1.77
65297cf7-ff26-4bac-a6e3-8c65f35310cd,Tokyo,2026-01-09,Heavy Rain,33.21,53.04,76.11,4.2,1.47
d533e7f0-6454-4f52-8af5-1986384a0db4,London,2025-02-17,Clear,15.73,0.0,64.81,27.15,8.57
98ff6811-c974-4ec8-8d29-612a291e9a19,Tokyo,2025-08-26,Clear,11.24,0.0,91.26,27.18,8.46
1e01c5c9-570d-457a-8598-f80a6e4974ff,New York,2026-05-07,Rain,13.0,27.83,75.76,5.32,7.36
4bbb2044-cc08-46ca-ac09-9b907cc2792b,Delhi,2025-06-07,High Wind,29.42,6.07,71.41,66.36,6.15
a4d737bb-8d55-435f-9d50-bd85efe489c5,Chennai,2025-04-11,Rain,15.5,33.27,35.23,10.7,13.78
0e759a9b-1988-4989-a94f-2ca10ab1df14,Bengaluru,2025-05-20,Clear,10.19,0.0,59.49,30.45,9.75
33254f53-c6c5-40e3-91cc-da390b808848,Delhi,2025-11-05,Storm,30.36,54.08,36.73,52.64,0.64
e8a4c55d-b587-4863-b0c0-cc16f95a4108,Yokohama,2025-12-12,Clear,11.13,0.0,85.94,23.49,13.96
bc0eb0a1-d66c-4b7c-91ce-6c729d97fa49,London,2025-09-11,Cloudy,19.68,3.17,39.81,34.65,14.73
49c02bc4-792b-410e-8a6c-5e8f230cc829,Los Angeles,2025-10-02,Clear,15.75,0.0,83.17,25.93,8.63
a1011ac9-9230-4805-bd0a-7411e9606e6c,Houston,2026-06-02,Rain,10.95,10.85,72.89,16.81,8.18
f840144e-5a48-41e8-894f-e985aeb91840,Dubai,2026-02-08,Heavy Rain,16.92,94.95,76.09,14.89,3.6
72a0a04b-7569-492b-8ffc-f1bc2032ef79,Guangzhou,2025-03-23,Heavy Rain,34.08,60.96,62.95,16.39,3.75
5a3b731b-7f01-4a1b-9fe6-2065ac86faec,Shanghai,2025-07-07,Clear,21.51,0.0,42.32,11.91,5.93
f32c892c-aa3e-45cc-b2b9-62cdcf754cf4,Shanghai,2025-03-31,Clear,16.02,0.0,59.23,11.33,10.91
63d22f40-8956-4837-80b6-4e18f8cfd3e8,Houston,2025-12-13,Clear,24.17,0.0,78.61,20.78,11.67
5d409f05-9fdb-4146-8977-486a3a5441d2,Shanghai,2025-06-17,Rain,21.89,25.73,51.08,28.52,14.13
638073c2-6f9d-4b8c-b3ff-f6f9e0ca3a0e,Houston,2026-01-18,Clear,31.41,0.0,52.2,5.45,13.76
574faf8d-87c8-4248-82a0-be5a7ef11d83,Shenzhen,2026-06-17,Cloudy,31.75,2.06,84.94,19.44,11.84
3d03a67d-c963-4caf-8379-6e4fc88ed16a,Yokohama,2025-07-15,Heavy Rain,33.26,37.61,45.22,8.41,2.84
3fa14746-0350-4261-88ec-001b338305a0,Bengaluru,2026-03-08,Clear,12.9,0.0,78.05,5.06,10.91
a7fb9c4d-b006-4077-9dfc-728430cfd54e,Shenzhen,2026-01-29,Cloudy,29.71,2.31,53.36,6.31,8.73
bde6035c-5ae6-4fba-b8c8-ec22db570960,London,2025-08-14,Cloudy,16.24,1.79,74.38,21.8,9.5
ec74c90f-33d0-4baf-a87d-08766b71410f,Osaka,2025-04-03,Clear,11.77,0.0,59.98,14.32,5.04
7231104f-4028-43e0-a7ad-33b25fe7be66,Kolkata,2025-03-04,Clear,24.97,0.0,43.29,27.28,14.43
232db178-3a1e-467e-ad25-116bceb748ec,Sharjah,2025-06-11,Clear,17.33,0.0,81.75,3.59,11.67
5b459e9a-098f-4efd-bc23-7db8eec823c7,Ningbo,2025-11-04,Storm,31.6,37.75,35.95,64.03,1.45
fb9c1124-045f-4262-835d-5d600699a15b,Incheon,2025-09-01,Clear,11.06,0.0,44.88,30.81,5.12
b009bfbf-fe9d-4257-ad9c-ca15ca9e8f0d,Singapore,2025-01-20,Heavy Rain,25.0,84.75,45.6,9.67,4.92
5b6ee4d6-57a1-494c-844e-8d59aec68d3c,Kolkata,2025-06-29,Heavy Rain,10.5,108.45,50.52,15.32,3.4
c0d2da3c-811b-447f-bc73-eb6cc2717678,Ningbo,2025-03-04,Clear,17.44,0.0,64.65,4.41,6.45
c5c5febc-4aca-458f-87a7-24a0c57647c6,Amsterdam,2025-10-29,Cloudy,25.75,4.0,75.68,10.68,14.59
87786a6b-7c91-4a07-94e0-cbf20663a6cf,Mumbai,2026-02-27,Clear,17.95,0.0,37.95,30.03,8.55
0010bb50-afb4-462f-afa6-f482f2ad1920,Seoul,2026-01-22,Rain,17.78,11.05,51.54,31.97,10.6
09118f5f-ccd2-4ee4-8c3a-3ada33823f42,Chennai,2026-05-31,Rain,15.39,8.01,81.32,21.34,6.59
1253af34-c6c9-4e05-b4b1-c113e2760236,Singapore,2025-06-06,Fog,8.83,11.5,69.87,13.27,1.62
020d70c5-03de-40e6-9fe8-a2e817104efe,Kolkata,2025-11-19,Cloudy,24.15,3.96,42.77,33.48,8.7
d7cded02-5e12-44d0-b3de-f3b98c7d944d,Rotterdam,2026-06-03,Clear,35.46,0.0,30.17,20.34,12.08
61e0f773-7420-4c30-885b-919e8c984b74,Shanghai,2025-03-17,Clear,29.32,0.0,44.46,6.82,10.13
c83a1be3-48d2-434d-bb81-b6678ff0a9a5,Chennai,2026-03-18,Clear,16.4,0.0,69.26,10.21,9.55
bb485356-9a29-42f8-99b1-f99c002f7767,Seoul,2026-03-17,Cloudy,22.66,1.14,59.64,22.01,11.72
e905f872-b7bc-46cd-8592-37b6dfa2f673,Abu Dhabi,2026-03-30,Clear,15.48,0.0,85.44,9.76,12.42
e507175d-8470-4530-8751-c4a959523cc3,Los Angeles,2026-06-19,Clear,15.74,0.0,42.43,16.83,6.48
ee03d5d1-b8a5-4546-b82d-ff40d133fb92,Bremen,2026-04-01,Clear,14.06,0.0,81.12,30.95,14.38
ccefbae7-4583-4f95-92e4-9f0b025cb050,Hyderabad,2026-04-23,Fog,5.18,5.27,56.3,16.48,0.81
a793ba43-7024-4104-b222-c47bbb78a228,Bremen,2026-05-20,Clear,24.16,0.0,40.12,14.4,6.22
15e3c4d6-72cf-42d4-a74b-354401810c34,Abu Dhabi,2026-03-11,Clear,29.02,0.0,30.11,19.85,5.25
3a8d8567-fad6-4361-a234-3862d38aa2ff,Felixstowe,2025-08-22,Clear,30.74,0.0,32.64,5.17,13.73
338948ab-57a9-41b1-9c3f-8fa7b7388ba4,Osaka,2025-07-05,Clear,20.56,0.0,31.16,3.08,10.46
5b7b0af8-0c71-42ca-82b4-b938dc6fa03e,Hyderabad,2025-12-22,Rain,19.72,15.3,72.88,15.39,12.19
3d7d51d8-61ce-4008-9120-681277fbc2b4,Chicago,2025-02-03,Clear,15.15,0.0,55.56,17.11,14.79
923cbfaf-4b13-4d7f-83ec-dc5dfe3e7282,Singapore,2025-01-05,Clear,13.95,0.0,58.66,22.77,14.16
966f7953-e114-4fc4-8c59-8d9fb89e6c8b,Chennai,2026-05-26,Cloudy,26.58,3.39,74.54,19.71,6.28
cf1942a3-3f46-46fc-9bf2-81de719f2954,Singapore,2025-12-02,Cloudy,15.55,3.61,89.19,7.08,6.86
cdfc5d76-c062-4054-a8f8-d45d288895b8,Abu Dhabi,2025-09-22,Clear,22.55,0.0,87.19,24.44,12.91
e8a6fb88-1faa-41a9-8f05-5452af6c9608,Mumbai,2025-05-30,Cloudy,16.71,0.9,32.1,11.84,7.96
2af88029-161a-4b42-a455-5a299d90530a,Ningbo,2025-09-21,Rain,21.94,13.73,64.35,6.03,7.26
b05df838-86bd-4036-95b3-75f701e48189,Ningbo,2025-11-05,Heavy Rain,22.24,107.3,85.05,9.87,2.84
5b7a96fe-edf8-4384-9016-ea86c2bdadfd,Frankfurt,2025-07-15,Clear,24.79,0.0,38.27,8.91,9.46
d382ea3a-4414-4a4b-a41f-df2cbca72b27,Manchester,2025-04-26,Heavy Rain,28.83,76.49,94.03,19.57,1.54
5196ceec-bfdf-4e65-b064-5179f9cbfea9,Osaka,2025-03-16,Rain,16.03,8.0,63.11,5.53,8.32
8bbfe14b-6126-4a53-9391-76158c7bae58,Chicago,2026-04-22,Rain,15.96,12.61,68.25,22.08,12.92
4da6d954-68d3-463f-8d8f-a5976c61a3a6,Incheon,2025-07-14,Clear,11.2,0.0,41.98,25.85,6.47
aea15da1-7e4f-4d5a-a962-8891c1073d17,Kolkata,2026-02-28,Fog,17.65,6.47,36.8,20.86,0.65
32e96fd8-4e37-45fd-b955-ccb31f2675b0,Seoul,2025-04-09,Clear,19.47,0.0,93.48,29.14,14.06
313ae6a6-5df4-418c-9d74-f2d7496f72da,Felixstowe,2026-03-02,Cloudy,11.75,1.61,34.72,21.97,7.5
0e74d318-e878-4192-9d7b-a253c6f60619,Shenzhen,2025-03-27,Clear,33.88,0.0,36.89,8.99,9.28
bca9c981-92d5-4322-abad-255019c2a767,Osaka,2026-04-14,Clear,23.9,0.0,65.94,6.92,14.16
2af92f6c-aa43-4093-891a-5785aa0dd9ce,Hamburg,2025-12-08,Clear,15.59,0.0,90.34,29.41,7.88
3098972c-58cc-4b1c-8e39-0ccc9dd69036,Busan,2025-12-23,Rain,12.93,19.94,92.16,30.18,11.82
5331bc3e-5d6e-43b8-94ba-0a1affe182d9,Abu Dhabi,2025-11-21,Clear,33.52,0.0,45.44,15.38,14.28
b0d30c8f-5da9-430e-9cc1-877e52e98e1e,Chennai,2026-01-30,Fog,6.44,1.19,58.63,6.61,0.71
df0ebb60-6e2a-4870-838e-55b5234d83db,Frankfurt,2025-08-23,Clear,16.07,0.0,58.76,31.2,11.11
70abc334-4f3a-4322-a4d4-6cba15c6f6b0,Shenzhen,2026-03-04,Cloudy,26.94,3.93,94.39,14.27,10.23
7be561dd-6a02-4e97-b5a7-698d6197dd96,New York,2025-04-19,Cloudy,16.95,0.16,64.06,9.25,8.07
512eac2f-f8b0-44c9-8099-662e4d5e75e9,Bremen,2025-06-21,Cloudy,12.46,3.29,85.81,12.74,10.77
3d873ed5-5335-454f-8756-519ec85cb868,Shanghai,2026-01-31,Clear,28.34,0.0,49.13,25.4,9.11
d476a413-5792-4174-9961-cf3e87b02ff0,New York,2026-03-12,Rain,33.57,23.5,84.17,7.94,12.78
2ee92ff5-cabb-477a-bbf9-c73350ddaaae,Guangzhou,2025-12-13,Cloudy,22.16,3.76,81.46,27.16,12.58
5747011f-17da-47d7-ad17-22b10f09a64f,Amsterdam,2026-02-06,Clear,21.84,0.0,70.67,17.61,13.05
c9f83208-41eb-480e-aa76-cb7f6a16e289,Shenzhen,2026-04-17,Storm,28.18,128.88,41.6,64.51,0.7
40b1d32f-64c3-4700-b351-3e34e17a8862,Incheon,2026-06-03,Cloudy,20.42,2.52,89.43,32.31,5.12
d4e36313-d4ab-45f6-8157-2d3ec10bd225,Busan,2025-03-30,Rain,15.84,20.75,90.38,31.55,9.28
0507eefe-e2c7-40bf-8e8a-d5aa924f8c53,Mumbai,2025-03-16,Cloudy,29.55,2.82,60.44,24.99,12.79
9e3d43b5-f866-40dc-afa1-be7beee4e277,Busan,2025-06-26,Heavy Rain,13.42,86.02,87.05,31.51,2.5
51be2f39-7449-4488-a550-966ab53e042c,Sharjah,2025-11-01,Heavy Rain,17.56,69.3,71.97,21.52,2.65
6652157a-d04a-4e03-9ca0-e391a1fad82c,Dubai,2025-04-08,Clear,34.1,0.0,41.55,26.76,5.87
46f2c849-6cfb-4f48-a3c7-644c7ec1544b,Busan,2025-08-17,Fog,15.34,10.86,87.71,14.41,0.53
002a29dc-bb0c-441d-84e1-88fed39c9411,Ahmedabad,2025-11-25,Cloudy,19.85,1.13,34.17,15.68,10.08
c7e9de1a-585e-4a95-be44-9cd2b2b1acd4,Bengaluru,2025-09-02,Heavy Rain,12.9,78.6,91.14,22.83,4.21
131faf4f-59d2-4d77-a27a-0cb5c9096118,Osaka,2025-09-11,High Wind,23.69,10.51,43.82,49.63,13.73
e96ec1ed-d3e4-49bf-aed8-a7ca7ef0f8a7,Chennai,2025-04-09,Fog,11.93,9.72,64.37,3.3,0.44
deb3b2a4-b5a2-4423-8015-71fd03b91deb,Incheon,2025-09-28,Clear,21.87,0.0,30.03,13.21,9.68
a410cc1d-799e-449e-8ff1-c665647d1134,Dubai,2026-01-06,Cloudy,22.49,1.49,31.18,22.93,9.55
468b3138-2178-4815-95d0-8aefc3d31bc9,Osaka,2025-12-29,Storm,24.3,124.87,70.9,84.29,2.3
0c7ca219-0bd7-4243-a295-e217f5a60aa8,Abu Dhabi,2025-07-07,Clear,16.01,0.0,75.42,16.68,12.2
fc78ae52-b8b0-4f25-82ff-afd3664f4bcb,Seoul,2025-04-04,Storm,27.65,103.0,48.06,48.96,0.57
60eb09ff-27c6-4455-b3d9-1b42a7ed68e5,Bengaluru,2025-08-11,Rain,34.3,15.68,88.84,4.63,5.67
7ebc18fa-2b92-4e4f-b6e9-cd67178cd189,Mumbai,2025-04-20,Clear,28.25,0.0,80.24,16.72,13.17
da878dad-6fd5-4319-a790-db3a9e1298b3,Houston,2025-05-11,Clear,16.91,0.0,41.48,17.51,12.4
03c310d6-99bd-4947-957a-ca604030e6f3,Rotterdam,2026-04-27,Clear,15.35,0.0,65.58,7.26,8.87
4c890618-245a-45e8-baa4-a215f7274967,Ahmedabad,2026-05-21,Cloudy,17.74,0.76,86.47,17.03,8.65
7bb62888-5d2c-4c36-aa23-5931600b6acc,Chicago,2026-05-13,Heavy Rain,11.9,81.41,85.03,10.85,1.99
d607d196-e01b-4a87-9bf3-33206bba62e6,Seoul,2025-12-30,Rain,33.67,7.01,70.81,31.37,14.88
053ffb35-168b-4cd0-97b4-fd777bbac31f,Frankfurt,2025-05-27,Rain,10.03,9.61,77.6,14.26,12.77
d1804c58-5e5d-43fb-aa08-7cea5a0ef466,Bremen,2026-03-31,Heavy Rain,12.97,67.73,61.22,22.16,2.47
dd38ee64-53fb-4447-b6df-14e6a43c0020,Sharjah,2025-10-07,Clear,14.22,0.0,90.06,20.7,6.51
0559cad9-881f-4b4a-82ec-5e461b941581,Dubai,2025-08-04,Heavy Rain,18.3,88.93,72.69,16.57,2.6
93a61ca5-82b8-4da3-b8fd-7e22a98c41c3,Mumbai,2025-04-13,Storm,19.42,119.23,36.28,79.97,2.34
15cf2d9a-b60a-4566-8755-a05dc47f05e5,Manchester,2025-07-26,Clear,26.52,0.0,67.12,31.46,7.2
e57d0469-2138-449e-afb1-dafbda61f03e,Shanghai,2025-11-17,Rain,34.64,29.7,92.34,25.48,9.11
167276e5-7441-4425-93c6-4ffedf2f937e,Chennai,2025-05-10,Rain,33.55,24.53,50.7,10.04,9.21
b85f88d7-168f-4c3a-9f57-6bced285f4b4,Tokyo,2026-06-23,Heavy Rain,14.19,76.35,88.97,17.27,1.52
78291728-6c5d-4908-af41-492f84d20b2d,Bengaluru,2026-03-18,Clear,11.44,0.0,32.95,17.49,10.49
77efd2a2-36cf-4c3a-9a4d-771a4d3426f8,Abu Dhabi,2025-12-08,Storm,22.75,93.77,50.31,91.08,2.13
7049917c-bbab-4349-a0b2-0790314469f9,Sharjah,2026-05-13,Cloudy,14.42,1.4,86.57,4.31,9.57
20d41af8-fa16-4535-a69e-20d2ceb5da9b,Ningbo,2025-12-13,Clear,17.29,0.0,81.54,11.57,8.1
aeb6aeea-f0b8-4777-bd43-3b5a774c2798,Incheon,2026-02-13,High Wind,12.71,5.92,75.37,55.79,7.5
a24d2092-6074-45e6-8501-11b204eb6c4b,Kolkata,2025-08-29,Clear,10.35,0.0,88.75,9.97,5.54
df83c156-c8d4-4385-ad34-294d3fae262e,New York,2025-06-18,Rain,31.47,11.95,71.2,8.19,14.95
74a5cad5-29fd-4e57-a321-afa80e19bea7,Ningbo,2025-07-09,Rain,19.64,23.69,37.92,10.15,7.63
3d21e26b-5970-41db-b249-7de227f693d0,Chicago,2026-05-16,Fog,4.55,4.59,34.71,27.29,1.81
a6105cd6-e52e-4f5d-9388-6f8837f3ea7c,Felixstowe,2025-04-02,Cloudy,35.27,2.31,90.54,9.38,11.22
0800454a-ebd7-4dac-b774-66df7b66f027,Yokohama,2025-12-31,Fog,6.13,7.19,66.29,22.69,0.21
31b18518-ef78-411d-af23-e94deaf2d2d6,London,2025-11-06,Cloudy,30.13,0.69,54.16,8.03,6.25
9dde3605-3541-4404-8535-979375f5dd26,Mumbai,2025-05-12,Rain,24.97,34.51,65.64,6.52,10.87
451c46be-9ec7-4a7c-b1ba-b7c840d1fd63,New York,2025-07-27,Cloudy,29.85,0.19,81.86,8.52,10.75
388932ff-da05-4959-b4d8-ee37b14ae9d0,Seoul,2026-03-16,Heavy Rain,27.19,116.66,58.2,15.33,1.82
85928d37-2f33-4896-8ca6-87ddb0340c51,Los Angeles,2025-08-08,Heatwave,38.59,8.43,64.09,29.02,10.52
9356ac56-7da9-46b4-8f9a-d37fc96d4d19,Yokohama,2025-05-05,Clear,27.22,0.0,70.41,7.64,9.22
61af5dec-8f77-4302-92a9-154837196bcf,Busan,2025-12-31,Heatwave,36.22,3.54,78.11,16.01,14.04
d6fa58c2-dd7f-4cea-8d5a-8d246a3a1f93,Tokyo,2025-08-11,Heavy Rain,11.52,55.42,85.87,25.52,3.8
a484a064-9ce9-434e-aa73-a36c644b29b2,Busan,2025-07-30,Cloudy,21.78,3.61,40.57,7.97,10.35
