warehouse_id,warehouse_name,city,state,warehouse_capacity,current_utilization,warehouse_type
8e13530b-f330-4091-9d67-dac57e05c220,Ningbo Fulfilment Center 4111,Ningbo,Ningbo,49537,78.25,Distribution
da846714-8f9a-4b21-a1b0-7561346f1279,Rotterdam Distribution Center 4112,Rotterdam,Rotterdam,105049,69.9,Bonded
aefd0fbb-94c8-4eda-8c8f-05ad0a5534c6,Rotterdam Regional Hub 4113,Rotterdam,Rotterdam,91842,69.61,Regional
b1ff3ee6-4441-40d9-b4a3-a76172613566,Seoul Bonded Warehouse 4114,Seoul,Seoul,59409,70.04,Distribution
8c2a17ec-8c99-4549-b321-4fc1b26b2c27,Frankfurt Bonded Warehouse 4115,Frankfurt,Frankfurt,88762,90.24,Distribution
e982c0bc-8ad3-40bf-81e5-7043bb3e2466,Rotterdam Distribution Center 4116,Rotterdam,Rotterdam,73326,62.19,Regional
f4f42d67-f114-4def-a9c2-e4c26b242386,Shanghai Distribution Center 4117,Shanghai,Shanghai,48403,61.58,Distribution
a8013a72-ff53-42f6-a8f1-07ce009900c0,Sharjah Regional Hub 4118,Sharjah,Sharjah,104283,79.86,Regional
49a6396e-2c03-4b6a-aef9-1b9941faf8d0,Amsterdam Distribution Center 4119,Amsterdam,Amsterdam,7869,66.1,Distribution
d7833c2e-ce59-45b6-991f-25611764c71c,Osaka Regional Hub 4120,Osaka,Osaka,77944,70.38,Distribution
15807c9a-f676-4077-941b-7307ec1a49eb,Ningbo Fulfilment Center 4121,Ningbo,Ningbo,88361,59.89,Distribution
fe8def73-42ed-4779-8108-9206e3abb890,Manchester Bonded Warehouse 4122,Manchester,Manchester,75114,65.18,Distribution
fcf25b92-18e4-43f0-953d-6ca03b6fb6c0,Rotterdam Distribution Center 4123,Rotterdam,Rotterdam,41948,62.91,Bonded
b9d9066c-cbd7-402a-a398-027bf04e54e0,Incheon Bonded Warehouse 4124,Incheon,Incheon,70881,80.07,Regional
fbbde6e8-b884-467c-8e1e-e89f8fa48af1,Incheon Bonded Warehouse 4125,Incheon,Incheon,62205,80.68,Distribution
4867ec07-e99a-4df1-85c8-2e079ab53f17,Hamburg Fulfilment Center 4126,Hamburg,Hamburg,106110,73.27,Bonded
e2c4590a-1c77-4e77-a097-b226e33789e4,Amsterdam Regional Hub 4127,Amsterdam,Amsterdam,79247,67.01,Regional
02213848-d7fe-4d0f-9f94-92d0e9c21ccc,Felixstowe Distribution Center 4128,Felixstowe,Felixstowe,105528,76.15,Regional
ebdb4089-6fcb-4099-b339-737d088a1de6,Abu Dhabi Fulfilment Center 4129,Abu Dhabi,Abu Dhabi,71588,82.73,Distribution
314f2a90-8bc4-47b1-a09e-bd3cd3fc7a5d,Seoul Distribution Center 4130,Seoul,Seoul,67931,93.56,Distribution
453a5089-2abb-48b6-8421-d354869526cb,Abu Dhabi Bonded Warehouse 4131,Abu Dhabi,Abu Dhabi,36228,55.53,Distribution
398828ed-970d-468d-a756-092c8756a1ef,Singapore Bonded Warehouse 4132,Singapore,Singapore,40131,58.6,Regional
e7ca0c59-d954-4f1e-ba6b-da856f786ed3,Singapore Fulfilment Center 4133,Singapore,Singapore,86700,77.51,Distribution
4f55ec56-0ce2-4cc7-bf22-dde050f5fc65,Chennai Fulfilment Center 4134,Chennai,Karnataka,94960,66.11,Distribution
12c069c7-f890-4ae6-a4bf-bae200298da5,Bremen Bonded Warehouse 4135,Bremen,Bremen,11264,72.23,Regional
b7f67959-1be7-4fe5-bdeb-05d5c97582f8,Seoul Bonded Warehouse 4136,Seoul,Seoul,89421,78.74,Distribution
73bd57d4-3d1f-4e89-8e3e-ac9a13e12ce5,Felixstowe Distribution Center 4137,Felixstowe,Felixstowe,36373,41.84,Regional
c18135fe-c5c7-4b40-ac09-d5924451c28e,London Fulfilment Center 4138,London,London,50636,74.56,Regional
e927f1b4-8b3a-43fd-b1e8-09e853e6a565,Seoul Fulfilment Center 4139,Seoul,Seoul,54199,61.53,Distribution
a0bec583-ec8e-41af-add4-e79f0c0ab819,Hamburg Distribution Center 4140,Hamburg,Hamburg,33125,69.77,Distribution
c8642fe9-3edc-444f-ae40-db7a08298013,Abu Dhabi Bonded Warehouse 4141,Abu Dhabi,Abu Dhabi,6237,73.75,Bonded
6f051bfb-6e96-4623-97aa-22d5bb26db9e,Bremen Bonded Warehouse 4142,Bremen,Bremen,93450,54.31,Distribution
33f2ba6e-892e-4311-85aa-b4296320d8b1,Bremen Regional Hub 4143,Bremen,Bremen,41648,91.06,Distribution
52640713-9d23-4ff2-9969-f56b15f032b3,Los Angeles Fulfilment Center 4144,Los Angeles,Los Angeles,30761,69.36,Regional
0bee88cb-3cea-4389-b1f1-28c3f2cef5d5,Tokyo Distribution Center 4145,Tokyo,Tokyo,25469,67.09,Regional
de2a3b20-7b94-4509-be3d-9b2e9176e935,Chicago Fulfilment Center 4146,Chicago,Chicago,32984,59.75,Regional
74e805b0-5f02-4db8-b8e0-cf7c8e266625,Ahmedabad Regional Hub 4147,Ahmedabad,West Bengal,99171,91.14,Bonded
4f71d62c-c637-43a2-a2fd-579c4d6c2eef,Bremen Bonded Warehouse 4148,Bremen,Bremen,13984,46.06,Distribution
c9f8cfce-679b-4359-a873-f5db96e5afd9,Felixstowe Distribution Center 4149,Felixstowe,Felixstowe,73017,78.52,Bonded
2af4cf4a-4ca7-41dc-8083-c2b9e1b0aefb,Singapore Fulfilment Center 4150,Singapore,Singapore,50962,52.84,Distribution
e41d6de1-2324-43d1-83b3-466251b0de02,Osaka Regional Hub 4151,Osaka,Osaka,51956,73.95,Regional
38a7dc0f-6ec8-422e-9952-bc870c4e0250,Busan Distribution Center 4152,Busan,Busan,67231,97.3,Distribution
73f50b29-3282-4810-87fc-b735bc3f97be,Rotterdam Regional Hub 4153,Rotterdam,Rotterdam,36720,84.91,Regional
8167ab29-fd3b-496b-9189-5d8259532de9,Singapore Fulfilment Center 4154,Singapore,Singapore,89371,71.26,Distribution
ddbc6c4e-6c12-4164-a185-609bce94eccd,Amsterdam Distribution Center 4155,Amsterdam,Amsterdam,56604,68.09,Distribution
05658ade-d9cb-4aa6-b90a-46fef3a4b244,Busan Regional Hub 4156,Busan,Busan,39725,84.45,Distribution
41c14694-cba0-4c2a-916f-f077eea90b18,Ningbo Bonded Warehouse 4157,Ningbo,Ningbo,105098,68.17,Distribution
53ef6559-f378-4955-8471-42f58448b5ab,Sharjah Bonded Warehouse 4158,Sharjah,Sharjah,13819,72.29,Regional
0bfd682e-bd41-4cab-b936-053260ec9a29,Yokohama Distribution Center 4159,Yokohama,Yokohama,68487,89.23,Distribution
adc65c29-bbf9-4b9d-b629-d99cd6324fff,Amsterdam Distribution Center 4160,Amsterdam,Amsterdam,39196,98.0,Regional
22983fe2-8c19-48ea-a5ed-48af26e232ae,Hamburg Fulfilment Center 4161,Hamburg,Hamburg,55595,67.01,Distribution
e663e15d-75e4-4db3-8921-4134a1f7223a,Kolkata Bonded Warehouse 4162,Kolkata,Telangana,72903,80.23,Distribution
8134e7f0-b846-4ca8-8ec5-91a55201e17b,New York Regional Hub 4163,New York,New York,95263,69.28,Distribution
f585cf35-a37e-4051-a348-4674d9daddf0,Singapore Fulfilment Center 4164,Singapore,Singapore,117692,72.9,Distribution
8c9f4f01-4e54-4210-80ee-bde73be67367,Ningbo Regional Hub 4165,Ningbo,Ningbo,32643,85.67,Bonded
f099d03c-835c-4e96-8503-b6c0dfbffb59,Hyderabad Distribution Center 4166,Hyderabad,Delhi,73097,74.69,Regional
7f5f2e71-7138-4a55-abc2-dbdc6dcdb980,Amsterdam Fulfilment Center 4167,Amsterdam,Amsterdam,15338,58.85,Regional
38f2bab6-8b9e-4c94-a83d-81d2cccf345e,Los Angeles Distribution Center 4168,Los Angeles,Los Angeles,63757,66.52,Distribution
c111e90d-d85d-4432-a085-dc7cb2a9e2e7,Bremen Regional Hub 4169,Bremen,Bremen,34063,56.33,Regional
ebf83305-07d0-4a73-bbc0-662ad608fdd3,Amsterdam Regional Hub 4170,Amsterdam,Amsterdam,21011,64.66,Distribution
11af53c9-20a5-4e34-baea-0773a251a592,Bremen Bonded Warehouse 4171,Bremen,Bremen,52250,69.91,Regional
91cf1136-1728-4cc5-b2a8-bf3ca2a5f02e,Yokohama Fulfilment Center 4172,Yokohama,Yokohama,9691,73.6,Distribution
b99b16e4-37a8-4921-80ff-02236ac209b7,Singapore Regional Hub 4173,Singapore,Singapore,45039,89.73,Distribution
503eb6a8-e132-4825-8a4b-c2387b0ea289,Osaka Distribution Center 4174,Osaka,Osaka,54668,91.58,Distribution
912dd865-b24e-4246-9611-ab47fa590ec6,Osaka Regional Hub 4175,Osaka,Osaka,33499,67.89,Regional
534e57fa-aab1-4514-99f1-833049dbf3ed,Busan Fulfilment Center 4176,Busan,Busan,113673,55.35,Distribution
36cda618-6d7d-41e4-a643-61698e2d4f56,New York Bonded Warehouse 4177,New York,New York,55955,82.42,Distribution
ca1de86f-18ca-4577-bed7-45ee55251bcd,Seoul Bonded Warehouse 4178,Seoul,Seoul,113120,69.18,Distribution
906f30b9-be2e-4641-aad9-5349aad3711a,Bremen Bonded Warehouse 4179,Bremen,Bremen,69555,80.94,Distribution
976be229-ad6c-4c5a-ad9a-eb8be7b48399,Bremen Distribution Center 4180,Bremen,Bremen,70433,98.0,Regional
7daf7f34-e445-4133-a112-e5774d0c393b,Singapore Fulfilment Center 4181,Singapore,Singapore,58386,85.26,Regional
afb43162-299a-4c11-b775-c456954b5496,Osaka Bonded Warehouse 4182,Osaka,Osaka,34040,89.25,Regional
22cd85b5-f0dc-44ec-9bb8-c85cbb5427e6,Seoul Regional Hub 4183,Seoul,Seoul,40921,98.0,Regional
a3d4d5ef-b60a-4d27-b0dd-0af6c20286a4,Abu Dhabi Regional Hub 4184,Abu Dhabi,Abu Dhabi,83687,74.08,Regional
042ced1c-18f3-4426-a6eb-1bae9b8688f7,Hamburg Regional Hub 4185,Hamburg,Hamburg,68325,54.84,Distribution
d7a8d757-cbd3-4a82-b42f-1e716cd0179e,Bremen Distribution Center 4186,Bremen,Bremen,18062,78.05,Distribution
eaeb201f-8b93-4c4b-84ba-94757c95ed0b,Felixstowe Distribution Center 4187,Felixstowe,Felixstowe,38125,71.48,Regional
dc1ecb6d-795f-4709-94b8-5a1f9136dafa,Shenzhen Bonded Warehouse 4188,Shenzhen,Shenzhen,90629,62.98,Regional
5900fda3-b0d2-4cf5-9c77-3d1f48d7cca1,Dubai Distribution Center 4189,Dubai,Dubai,6589,74.11,Regional
c4025ee0-bb6b-45a0-8363-1b4cd809c00e,Shenzhen Bonded Warehouse 4190,Shenzhen,Shenzhen,107426,59.59,Distribution
95f5c99c-b025-437e-9b83-9ec2bebad3a9,Los Angeles Bonded Warehouse 4191,Los Angeles,Los Angeles,31794,71.18,Distribution
7b799a63-cd79-4f9d-bc8b-9f5d1e9a8aa6,Shenzhen Regional Hub 4192,Shenzhen,Shenzhen,114670,56.31,Bonded
474bff08-4bb0-4b93-a205-0d49cc4469ea,Bremen Bonded Warehouse 4193,Bremen,Bremen,109303,73.39,Distribution
3da8ae9d-bdda-4530-a0da-cef1664fc09c,Osaka Regional Hub 4194,Osaka,Osaka,41077,70.34,Distribution
836ab1c4-1895-4bad-a497-9a3347d01e2e,Manchester Fulfilment Center 4195,Manchester,Manchester,46350,77.19,Regional
7a3edf9c-dfca-492c-b627-bba68f33fb2c,Houston Bonded Warehouse 4196,Houston,Houston,28283,46.32,Distribution
f474a251-e7ee-4c7c-94e0-161b6d34ed5f,Incheon Fulfilment Center 4197,Incheon,Incheon,96909,88.48,Distribution
cd8fc2fa-ecf9-43b7-bc78-3eccb96fdace,Hyderabad Regional Hub 4198,Hyderabad,Telangana,116995,96.11,Regional
99900719-c908-497b-9eda-bcfa5eb8d4a0,Singapore Fulfilment Center 4199,Singapore,Singapore,34987,79.25,Regional
b8cda369-7040-41d6-a4c7-d2e68c73c437,Singapore Bonded Warehouse 4200,Singapore,Singapore,39709,61.73,Regional
830d6a53-ebc0-444c-8c56-84ec3617e1a5,Bremen Distribution Center 4201,Bremen,Bremen,78973,60.58,Distribution
157b0e7e-9e13-4843-a0a0-297b6b4e5df3,Sharjah Fulfilment Center 4202,Sharjah,Sharjah,108357,60.14,Distribution
146e281b-96e3-4f52-b155-79ad79f9a122,Frankfurt Fulfilment Center 4203,Frankfurt,Frankfurt,37991,83.46,Distribution
8900d11d-cf4c-48ad-94a5-f84832098ebe,Singapore Regional Hub 4204,Singapore,Singapore,119969,70.17,Distribution
ecf12f14-92c5-4777-b961-bd9942fdb11f,Frankfurt Bonded Warehouse 4205,Frankfurt,Frankfurt,72381,75.66,Distribution
1662bed5-6d80-4b37-af1a-71e319174360,Amsterdam Bonded Warehouse 4206,Amsterdam,Amsterdam,55709,69.56,Distribution
f274ee05-70a8-492f-890c-23f10c9839b1,Busan Distribution Center 4207,Busan,Busan,19140,72.05,Distribution
370716f9-ae1b-461d-90fd-f9c3c58b39b1,Rotterdam Regional Hub 4208,Rotterdam,Rotterdam,56052,81.85,Distribution
deb5d8df-2ca1-46cb-9604-78575efab49a,Rotterdam Regional Hub 4209,Rotterdam,Rotterdam,114142,87.58,Bonded
e00c1aa3-ff70-4cc6-9b5e-7108b0d5d4f7,Amsterdam Fulfilment Center 4210,Amsterdam,Amsterdam,6493,80.36,Distribution
33ab43ba-b94f-48b9-b062-2f3f584f7431,Rotterdam Fulfilment Center 4211,Rotterdam,Rotterdam,26560,70.77,Distribution
dbc2e35f-d9e2-4b39-9c7a-9de62ea0e46d,Frankfurt Regional Hub 4212,Frankfurt,Frankfurt,86718,86.93,Distribution
d0108da4-de18-4958-92b1-683f5a23fe17,Incheon Bonded Warehouse 4213,Incheon,Incheon,106381,63.4,Regional
c77cee60-e291-4d2a-bc3e-fa82a2f7c160,Sharjah Fulfilment Center 4214,Sharjah,Sharjah,114370,71.93,Regional
ca6e76e7-f819-4b2c-93ce-adbbab1cb1b1,Amsterdam Bonded Warehouse 4215,Amsterdam,Amsterdam,91975,59.04,Bonded
87197793-c906-4e54-8fcc-24ee077084c4,Los Angeles Distribution Center 4216,Los Angeles,Los Angeles,105981,64.73,Distribution
8966b954-2a93-47cb-b95e-ddd74515707a,Shanghai Distribution Center 4217,Shanghai,Shanghai,91353,60.44,Bonded
1c9b3a8b-c486-432b-9e07-df2ef74f78f8,Singapore Bonded Warehouse 4218,Singapore,Singapore,73620,72.9,Bonded
5a180782-2693-4714-bcba-849dba06b928,Tokyo Fulfilment Center 4219,Tokyo,Tokyo,101224,67.74,Distribution
f8a6dae1-fa85-48ed-a5fb-9f86b3b4c01b,Singapore Bonded Warehouse 4220,Singapore,Singapore,69459,66.57,Distribution
913df623-d5e8-408e-bbd0-6142ea4d7ba8,Tokyo Regional Hub 4221,Tokyo,Tokyo,9217,71.54,Distribution
386e464d-0472-4bdf-91f0-ad05949b61be,Chicago Distribution Center 4222,Chicago,Chicago,79673,71.34,Distribution
307baf75-9700-4716-900c-ca9b4223355f,Houston Regional Hub 4223,Houston,Houston,53426,71.4,Bonded
f87cf8e2-9eb5-4bd2-8068-f8a197299584,London Regional Hub 4224,London,London,97605,53.05,Distribution
a453651b-1762-4a7f-93ea-550b6c753d89,Seoul Distribution Center 4225,Seoul,Seoul,35934,77.82,Regional
d95a027b-6a9a-4e62-8614-200ee75f39d5,Houston Distribution Center 4226,Houston,Houston,96665,52.82,Distribution
5461dbe5-e46d-4fe2-aa19-87928756a4fa,Ningbo Fulfilment Center 4227,Ningbo,Ningbo,16303,73.56,Bonded
584b8f31-3cc5-4d5f-b44a-50cea8e72a00,Osaka Regional Hub 4228,Osaka,Osaka,48345,98.0,Regional
61c5a86b-89e4-40e2-be37-d2a9891d1e69,Sharjah Fulfilment Center 4229,Sharjah,Sharjah,108858,56.88,Regional
2baf2d10-e540-4e14-bdad-1e2597782ca3,Yokohama Fulfilment Center 4230,Yokohama,Yokohama,94888,68.07,Distribution
ea5f4d0c-cd5c-4841-90b3-849342b0e731,London Bonded Warehouse 4231,London,London,71505,63.73,Regional
1b967b01-6d1a-484d-84ac-2185293112ca,Tokyo Fulfilment Center 4232,Tokyo,Tokyo,19797,63.36,Regional
e5c73451-6731-428a-91a3-aca37eda602c,New York Bonded Warehouse 4233,New York,New York,65520,80.59,Regional
dd1d23f1-9c44-465b-8cea-00cbc39bc30d,Yokohama Bonded Warehouse 4234,Yokohama,Yokohama,59018,98.0,Regional
a78af18f-6b70-47b5-a23e-50f5f1624c14,Felixstowe Bonded Warehouse 4235,Felixstowe,Felixstowe,70746,91.53,Distribution
21908b45-aecf-4231-9e9b-acf421592a65,New York Bonded Warehouse 4236,New York,New York,14173,76.68,Bonded
e4557a9c-26bf-430f-8758-bd9c65044a0c,Felixstowe Regional Hub 4237,Felixstowe,Felixstowe,53983,68.39,Bonded
4cf89d26-c9ea-49de-a0b8-2b5d7eb1ffa8,Sharjah Fulfilment Center 4238,Sharjah,Sharjah,53880,65.03,Regional
b0b8376e-4515-48f8-b847-c83cac135d03,Ningbo Distribution Center 4239,Ningbo,Ningbo,75336,65.75,Regional
35169d61-e1b4-41d0-ba1c-714e3dedd78e,Chicago Fulfilment Center 4240,Chicago,Chicago,74398,79.48,Regional
16179022-e8b0-4d88-ad79-bb25bfb5d407,Ahmedabad Distribution Center 4241,Ahmedabad,West Bengal,30162,60.36,Distribution
770bc5a0-3af3-44c4-9e61-a3ff428d9dda,Shanghai Fulfilment Center 4242,Shanghai,Shanghai,61039,84.61,Bonded
92e5771b-55c9-44fc-a4f7-0f5f5535d944,Delhi Distribution Center 4243,Delhi,Gujarat,96875,78.43,Regional
9bc36f82-9bd3-47a2-9b8d-c2f79ed19cf1,Sharjah Distribution Center 4244,Sharjah,Sharjah,116349,78.05,Distribution
e0c8abc4-6fea-4948-8418-7de207db3657,Frankfurt Fulfilment Center 4245,Frankfurt,Frankfurt,104302,75.24,Regional
82879600-bf9a-470b-a457-62c075d51c00,Guangzhou Bonded Warehouse 4246,Guangzhou,Guangzhou,9256,78.84,Distribution
91ebc0c7-0e02-4662-a41f-96bfb695e582,Singapore Distribution Center 4247,Singapore,Singapore,39477,83.7,Regional
f5c3e338-af2b-4ef2-b6f8-c5ac3bcd984e,Abu Dhabi Bonded Warehouse 4248,Abu Dhabi,Abu Dhabi,80509,97.1,Distribution
964d2b4d-0446-498c-b40d-b0c499fe2885,Hamburg Fulfilment Center 4249,Hamburg,Hamburg,101660,76.74,Distribution
b9e4db18-d8b3-4e6a-927f-74e2f9ef3386,Ningbo Distribution Center 4250,Ningbo,Ningbo,72720,53.14,Regional
fba474bd-4190-4a41-9947-76d49d2b4f81,Busan Distribution Center 4251,Busan,Busan,110686,42.52,Distribution
254471dd-bd43-4970-b797-26e744d1781e,New York Regional Hub 4252,New York,New York,114206,60.42,Regional
169f9363-a544-4c45-822b-aac55b868e17,Amsterdam Fulfilment Center 4253,Amsterdam,Amsterdam,102451,87.87,Regional
4eab2946-d0d3-446e-b645-3fe08a9317d8,Los Angeles Bonded Warehouse 4254,Los Angeles,Los Angeles,108089,49.76,Regional
c87cc215-f49a-4659-bffe-5e2a67f1fc1c,London Distribution Center 4255,London,London,97315,77.51,Bonded
9e39bd06-de01-41e6-96c5-c0107098a80b,Busan Bonded Warehouse 4256,Busan,Busan,100719,81.41,Distribution
a28be1a5-a452-46e0-81ce-391304eca2b6,Rotterdam Distribution Center 4257,Rotterdam,Rotterdam,70601,66.45,Bonded
c7daa9fe-6705-4a7f-b854-9e586cd01129,Felixstowe Distribution Center 4258,Felixstowe,Felixstowe,25846,67.91,Regional
1c4f2a62-f0fe-428c-85bb-2a0d47f31302,Amsterdam Distribution Center 4259,Amsterdam,Amsterdam,100040,84.48,Distribution
823b409d-1291-40db-94ad-96354298c9e4,Chennai Fulfilment Center 4260,Chennai,Telangana,115122,75.81,Regional
a5bf6d1a-5513-4c87-8ebd-26df2b0d4da4,Ningbo Distribution Center 4261,Ningbo,Ningbo,11040,98.0,Regional
c445b8d5-0750-4416-a215-ed870cb87fec,Amsterdam Fulfilment Center 4262,Amsterdam,Amsterdam,51274,54.4,Regional
d8bbfb90-e65a-4da5-8643-e9d2beba824c,Singapore Regional Hub 4263,Singapore,Singapore,39059,66.73,Regional
3fb86cd6-8fbb-4724-8c13-185c9bbd2ff7,Incheon Distribution Center 4264,Incheon,Incheon,113968,64.33,Distribution
0f79792f-3c05-4a34-98e1-356ddacdc0ca,Ahmedabad Fulfilment Center 4265,Ahmedabad,Tamil Nadu,63049,68.56,Distribution
a3773e42-753c-4f21-a163-a54b99d9a812,Dubai Regional Hub 4266,Dubai,Dubai,45405,75.57,Regional
cebf19b2-96f8-433b-9df3-9dbd6a00a0dc,Dubai Regional Hub 4267,Dubai,Dubai,84732,79.6,Regional
81f93d85-6ec8-42d4-a357-8c33cf095c24,Amsterdam Distribution Center 4268,Amsterdam,Amsterdam,113271,60.49,Distribution
5c4170eb-087f-4789-86b6-50f3d15700a8,Bremen Fulfilment Center 4269,Bremen,Bremen,8694,92.82,Regional
77ed9c1e-ef42-4b3d-af05-3f22e28c556b,Chennai Bonded Warehouse 4270,Chennai,Tamil Nadu,34921,75.47,Distribution
acdef5cd-9148-4f72-87ec-63eb93820fee,Amsterdam Regional Hub 4271,Amsterdam,Amsterdam,27772,63.13,Distribution
496933cd-79ab-493d-af19-a35c147a1122,Hamburg Fulfilment Center 4272,Hamburg,Hamburg,63861,97.05,Distribution
fd023d7d-b029-4443-87e5-da02a8485edb,Osaka Fulfilment Center 4273,Osaka,Osaka,19637,61.44,Regional
d818da0e-24d7-4e1b-86c4-0dacef243db0,London Regional Hub 4274,London,London,80269,56.46,Bonded
b94e3075-4b1e-4003-8c6e-4e0347629a93,Busan Bonded Warehouse 4275,Busan,Busan,21795,61.92,Regional
d54c7a92-edbb-45f5-9de8-cb93690dce19,Hamburg Distribution Center 4276,Hamburg,Hamburg,37005,57.66,Distribution
a48ed0e3-3a91-43bc-8a2d-02dfa28d2884,Singapore Distribution Center 4277,Singapore,Singapore,118167,73.02,Bonded
8bf094cb-734e-429c-8bfa-d941cd837d12,Busan Fulfilment Center 4278,Busan,Busan,87348,65.28,Distribution
65152c22-d861-4c12-85bf-9618601961ba,Singapore Distribution Center 4279,Singapore,Singapore,89368,89.36,Distribution
08013870-cb8c-40d6-a589-0fd2fd91284c,Los Angeles Distribution Center 4280,Los Angeles,Los Angeles,16928,80.19,Distribution
57838569-f981-4b11-b084-f9fcbe1f3f4f,Yokohama Distribution Center 4281,Yokohama,Yokohama,69430,89.62,Distribution
9bdb80ce-46b8-4d7d-91f9-dd4fa2e6b19c,Bremen Bonded Warehouse 4282,Bremen,Bremen,28701,58.24,Distribution
5c8208df-170e-477b-bdd8-400dd7484501,Singapore Bonded Warehouse 4283,Singapore,Singapore,76376,74.8,Regional
d2a31da1-aa26-4ae1-92ef-aa77481a7596,Shenzhen Distribution Center 4284,Shenzhen,Shenzhen,27343,50.2,Distribution
f6c8e7d1-a38f-4896-b657-1dddf9f363ae,New York Bonded Warehouse 4285,New York,New York,18123,76.98,Distribution
f1fbbe30-5747-4b21-bca4-ee91ad7146fb,Seoul Distribution Center 4286,Seoul,Seoul,54154,63.42,Distribution
ab763ff7-154f-419e-8ac6-8e45eb8e2370,Amsterdam Distribution Center 4287,Amsterdam,Amsterdam,25735,80.74,Distribution
1f34da6a-0c9b-450a-8e41-7e19281919b0,Sharjah Regional Hub 4288,Sharjah,Sharjah,35269,84.29,Distribution
d3529d70-2d3e-451b-bac5-e4ce9ad8f1cb,Busan Bonded Warehouse 4289,Busan,Busan,40598,76.56,Distribution
ec016b61-baaf-424d-82f1-7d74a1d3e939,Singapore Fulfilment Center 4290,Singapore,Singapore,109356,74.63,Regional
72a6d939-1f9c-40f9-bdbf-7e3ae1e47ab3,Felixstowe Bonded Warehouse 4291,Felixstowe,Felixstowe,71358,77.19,Distribution
bc4781de-29dc-4411-8d84-878a56f30604,Hyderabad Distribution Center 4292,Hyderabad,Tamil Nadu,39465,75.64,Regional
0140d4d9-d6b5-4618-8d0d-ee4d7cc5f456,Singapore Distribution Center 4293,Singapore,Singapore,63001,65.08,Regional
f40af31d-24ba-494d-a8fd-a46464b80dc4,Kolkata Distribution Center 4294,Kolkata,Delhi,114422,72.32,Distribution
8bb1844d-8177-4194-a0fd-057217f2a64e,Chicago Bonded Warehouse 4295,Chicago,Chicago,34830,64.45,Regional
26f46887-0304-478b-9a4a-06df1fa9dbb6,Rotterdam Distribution Center 4296,Rotterdam,Rotterdam,41074,69.28,Distribution
c9f60080-152b-4dd4-94a0-998fd88a8908,Guangzhou Regional Hub 4297,Guangzhou,Guangzhou,119318,53.54,Distribution
e279127c-6177-4367-8e46-a5b1ae64da80,Singapore Fulfilment Center 4298,Singapore,Singapore,11037,57.51,Bonded
04156fc1-848e-4441-ae9d-88718058e3e1,Singapore Distribution Center 4299,Singapore,Singapore,118861,97.06,Distribution
73e3984f-24c5-4598-886b-12c9db2fe83e,Tokyo Fulfilment Center 4300,Tokyo,Tokyo,39661,64.44,Bonded
0bca2272-5db1-4706-8be5-771ddb7f7447,Singapore Regional Hub 4301,Singapore,Singapore,37213,43.88,Regional
cb714c1b-7417-4c65-a7fd-2b892550fdfb,Rotterdam Distribution Center 4302,Rotterdam,Rotterdam,53131,52.25,Distribution
26d036eb-9a52-4f66-990d-c41742371fc0,Singapore Regional Hub 4303,Singapore,Singapore,88834,61.61,Distribution
2fcf8b0c-6949-4857-9806-53339adf14e7,Singapore Fulfilment Center 4304,Singapore,Singapore,40713,69.52,Bonded
3e95047d-f71e-4243-828e-4835052db241,Singapore Bonded Warehouse 4305,Singapore,Singapore,30088,75.15,Regional
7f13f805-0cb8-435b-938e-2cf19caf7d20,Dubai Bonded Warehouse 4306,Dubai,Dubai,31650,74.94,Distribution
fd2990fd-1bea-4895-beb5-149112331580,New York Regional Hub 4307,New York,New York,7235,79.56,Regional
0ce7784d-9da9-47c9-82ae-f2b7a62b55d5,Shenzhen Fulfilment Center 4308,Shenzhen,Shenzhen,78784,98.0,Distribution
bf9bf571-7cf3-489e-999f-fdf9a85b715d,Abu Dhabi Regional Hub 4309,Abu Dhabi,Abu Dhabi,17424,84.33,Distribution
e51bce0a-a955-4723-9f29-4e1a633cf8ba,Singapore Fulfilment Center 4310,Singapore,Singapore,35559,75.79,Regional
0018e65b-15fa-4449-a741-6662350f1329,Houston Bonded Warehouse 4311,Houston,Houston,48578,72.86,Distribution
cbc5414b-3e74-4661-a027-184b1f73bb83,Osaka Regional Hub 4312,Osaka,Osaka,112566,44.52,Distribution
6da10aec-3880-46e2-ab15-712e89e40b1f,London Distribution Center 4313,London,London,71858,79.1,Distribution
d645eb81-2f39-481d-a118-243ae1c5a910,Mumbai Bonded Warehouse 4314,Mumbai,Delhi,115840,69.48,Bonded
11e2597c-e4ef-4b4c-8404-e97fae992624,Tokyo Distribution Center 4315,Tokyo,Tokyo,112507,89.74,Distribution
b4bf8bb9-6032-43d0-9bb3-0f278b104122,Frankfurt Fulfilment Center 4316,Frankfurt,Frankfurt,109667,81.78,Distribution
c2f29d1d-f6c1-416c-9c8e-a3b4d65eb0a6,Delhi Fulfilment Center 4317,Delhi,Karnataka,59260,80.87,Regional
4cd62c8b-afc1-441d-871d-9d22c211e8b1,Sharjah Bonded Warehouse 4318,Sharjah,Sharjah,111311,67.57,Distribution
8f23e39d-bb8d-4a8f-aa85-c9b036dddd16,Manchester Bonded Warehouse 4319,Manchester,Manchester,66349,70.42,Regional
2b2831c0-4cc8-4c41-8e76-a09054a0542d,Incheon Distribution Center 4320,Incheon,Incheon,119410,58.34,Distribution
