customs_id,customs_required,documentation_complete,inspection_required,cargo_type,destination_country
5f639c73-ca49-4acf-8691-bb38996c0113,False,True,False,Perishable,Germany
dbf3ab1b-5a50-4bcc-8db1-7b61378f1e37,True,True,False,General,UAE
cc8aa819-0774-4fa5-85c6-df53e0f334e4,False,True,False,Machinery,United States
17f24e39-02e2-4be6-b662-d424d74099a2,False,True,False,Perishable,South Korea
63d6b635-04fa-47fa-b1c6-2faa3089f416,True,False,False,Hazardous,Singapore
b0c66c8c-b6ae-4afe-9cec-bdd59f019332,True,True,False,Pharma,India
bae8ea17-0b35-410c-b430-72180b773645,True,True,False,Electronics,United Kingdom
2e2d42e6-7146-4db9-9701-11f65e6c6c44,True,True,False,Electronics,Germany
583486ff-af4d-43ee-bc1b-908a921a2c8e,False,True,False,General,India
c60953a1-4b01-4e3f-a7f7-1ba09c9d6d16,True,False,True,General,Japan
2e0c20a9-8b5e-43cb-aebd-b32350d36702,True,False,True,General,Japan
8ecf5df7-ae78-462a-8199-112d950c48ed,False,True,False,Chemical,Netherlands
08c5cd9a-6c84-4df8-9825-d94911a4f327,True,True,False,Electronics,United Kingdom
2ca858f5-ab72-4f9c-8e3a-bde66670ae12,True,False,True,Pharma,Singapore
1a21de5e-baf1-45f2-94be-41af93db75f9,False,True,False,Hazardous,Japan
b35c93d4-c2cd-4742-8718-977d11a93305,True,True,False,Chemical,Singapore
20a50f3c-1464-46ca-8836-07fb70f3a3b6,True,False,False,Machinery,South Korea
ea93ca9e-a7d5-4451-a1fb-6371b270d147,True,True,False,Textile,China
c6c9b21f-f561-407a-9039-30efea27e349,True,True,False,Machinery,United Kingdom
11f16d54-a6d0-4a76-9871-2f459ef39f8c,True,True,True,Machinery,Netherlands
52a57d54-8ca3-4620-91ee-0b42bb944631,False,True,False,Perishable,Germany
a82c02f2-697c-4519-82f0-2b600fce02af,True,True,False,Chemical,China
ed2b2530-941a-4542-8eaf-9a1eb6bd7324,False,True,False,Machinery,UAE
90a32826-6501-464b-ad67-c6cf35ebfa75,False,True,False,Pharma,South Korea
566a9db4-cb71-41da-9d28-f0600ad8d3b7,True,True,False,Perishable,China
d8256e16-2298-46b4-90e8-b6e9046da78a,True,True,True,Textile,South Korea
5c99eac8-4b81-4db7-81d3-5034abc43d7d,True,False,True,Pharma,Singapore
666b7503-c85a-47fd-94f2-903e3dae7516,True,True,False,General,South Korea
a36bb7f7-523b-47c6-b152-d387e99c2601,False,True,False,Pharma,Japan
302aad40-37c5-434b-b2a0-9025e3e77bb4,True,True,False,General,UAE
410aa65c-6298-4779-90e3-e4c27a26e295,True,False,True,Hazardous,Singapore
01fd908c-0b47-4df7-85a3-f86c925bfabf,True,False,False,Perishable,Germany
c5410731-33fb-4865-a126-11d4e1998cba,True,True,True,Hazardous,China
905a4869-581d-4c08-8185-bc3012fad2cb,True,True,False,Hazardous,Singapore
602b6cdd-5020-4730-807e-a1dd563be836,False,True,False,Electronics,United Kingdom
90ac77d6-d314-4c8b-bd5c-dea80de67fa6,True,True,False,Hazardous,Germany
614e1f3f-b061-4d8c-9426-30a2dab4ec8e,False,True,False,Chemical,Germany
37469e28-e809-4cb4-9f05-36d7a675d21d,False,True,False,Machinery,Netherlands
fd2128c5-8b55-4405-9233-3e7ff498e09b,True,True,False,Perishable,South Korea
3713e09a-24db-4e47-b36b-74ecac1520b8,False,True,False,General,China
9ca78c6a-b2a9-4aca-ac34-50832c073e8c,True,True,True,Perishable,Netherlands
8282df68-e184-4127-b029-bab7d2f72a48,True,False,False,Chemical,United States
e36beeec-2793-4a09-bad6-fcd83f7306fb,True,True,False,Chemical,United Kingdom
fe762fda-5ec0-44f0-b0bd-243c614faacf,True,True,False,Perishable,Japan
a64fbf38-8ec2-4f4b-87d9-239782b87c7a,False,True,False,Pharma,South Korea
1f3a146a-435d-4b56-9e7e-547103f99c81,False,True,False,Electronics,UAE
47b40de6-9175-4686-ad48-30f969036631,True,True,False,Hazardous,United Kingdom
7e452611-f077-4db5-a89c-828b32a10e69,True,True,False,Machinery,South Korea
745070bb-989c-41eb-8220-8e10ddafbc67,True,True,True,Textile,United Kingdom
fd69f4b2-e034-4db1-aa44-96b806fbc746,False,True,False,Hazardous,United Kingdom
cf429398-fd70-467a-8993-cd1e365be05c,True,True,False,Chemical,China
3af5d623-c689-4970-a153-9830b191e903,True,True,True,Pharma,India
333f2624-3d5b-488a-a873-3b0f02455c71,True,True,True,Hazardous,South Korea
034c0fdf-c7d3-40bb-b95d-e657342d8048,True,False,False,Pharma,South Korea
7be9db6f-f7a7-448e-bc8d-1778b6471a95,True,True,False,General,UAE
29e4d156-e21a-4b15-bc1a-9e492b74327f,True,True,False,Chemical,Germany
24fde97e-9d2d-43de-ab8c-2fa41923f37c,True,True,False,Electronics,South Korea
00332854-b9d8-4846-aae5-b022ba706211,True,True,False,Electronics,South Korea
674abad5-e233-4324-ab33-bebacf0f2f19,False,True,False,Chemical,China
d49bc087-35b4-4252-bd7a-7f55c45c04ae,True,True,False,Hazardous,Singapore
0d7bf649-f8d4-4615-ae46-cb56ae341438,True,True,False,Pharma,Netherlands
e129a7af-a1fa-43a5-81d1-fbb797906820,True,True,False,Chemical,China
a7b8e412-284a-4d86-b3e4-74747e00e0f3,True,True,False,General,India
ded3daef-12c0-48b7-a47e-4561e4585ad2,True,True,True,Chemical,Singapore
f7f274d1-df9c-4a93-8254-25c91b31e3b8,True,False,False,Pharma,South Korea
a6374141-08b3-4033-9d51-fb032c7f98ba,False,True,False,Textile,Singapore
81ad7611-7b7b-4eb4-be2f-7de0dd04e0d5,True,True,True,Machinery,China
a689be53-b8e7-4257-9795-4f3c2db89a66,True,False,False,Pharma,India
7c44935f-11ce-4557-bc42-16b0cbb32eb2,True,True,False,Hazardous,Germany
ee446a26-c27a-4146-9779-534976ba3462,True,True,False,Textile,Germany
528c7671-3625-4084-90e5-0c21dc93e137,True,True,True,General,Germany
48b72f82-4572-491f-9453-50bcd33febde,True,True,False,Textile,China
f5c0d81f-49e0-44d6-9484-646fb6d69885,True,False,False,Machinery,Netherlands
c3521191-a2d3-45b5-af33-b32a8c400894,True,True,False,General,Japan
d0fddf69-8fb4-480e-99da-3874ac152841,False,True,False,Perishable,India
2c089564-d567-467e-a56b-92ec53c4be96,False,True,False,General,Germany
415dcfc4-83f8-4925-bdbb-d816dbb66c01,True,True,True,Textile,Germany
07d46caf-55c6-4fe0-9e24-4be2cfdbd9ac,False,True,False,Electronics,United Kingdom
de4b900b-315b-449b-96f4-7b302841bf81,True,True,False,Hazardous,UAE
4207f767-184d-4ad0-b251-f0906ac351b7,False,True,False,Electronics,Germany
93b19a48-bd36-48f1-87eb-905c9b6e7f6d,True,True,False,Pharma,United States
befbe6d0-eed3-4b58-a024-45b72a95a67e,True,True,False,General,United States
8439bfae-abf4-4768-bb3c-29990f80ddf2,True,False,False,Machinery,Germany
3ac40140-30ba-47e9-97cc-e74637ebf3f6,True,True,False,Pharma,UAE
12c0379e-271d-4193-b76e-c327200eaf19,True,True,False,General,United Kingdom
2ccf210d-2489-46f7-898f-6ef7c7e1cf18,True,True,False,Electronics,Japan
1652db73-b368-4a6a-8bba-f3440e1f01ed,True,True,False,Hazardous,Germany
1b81b0f2-e077-4937-b8c5-a43793fc9579,False,True,False,Perishable,United Kingdom
79485f80-4b5e-4ca2-9f30-7dbea196f7c3,True,True,False,Electronics,Germany
da6e266a-5c8e-473c-9fb2-1ff54a582315,True,True,False,Perishable,South Korea
5b7ab7a8-50e2-42f6-bf3e-5f8dbc86ca5d,True,True,True,Machinery,Singapore
2ea8a8d7-b99f-42e0-89c9-8fa4919f03ec,True,True,False,Machinery,Japan
bbf5c26c-049d-43d4-a0eb-14908c6a99a8,True,True,False,General,Netherlands
37450781-f4fe-4c28-89f1-6e9472d96583,True,True,True,Hazardous,China
3091e2ff-0cf2-4392-97ab-16b5276ea109,True,True,False,Hazardous,Netherlands
ab0df591-9094-4cb8-9be4-8903c5ca0d24,False,True,False,Electronics,United Kingdom
03d8402c-6c8d-42b8-ac72-9be0a2797e9e,True,True,False,Hazardous,Singapore
c2bf0e85-509d-4a31-a829-ea09f97816a3,False,True,False,Chemical,Singapore
641bb705-7c10-47c3-8a3a-e62865bb13df,True,False,False,Textile,Singapore
177b8770-2c6d-4ec4-ac1d-33f1a3b3b543,True,True,False,Chemical,South Korea
bae2e7e4-272a-4b5f-be51-2294f8388066,True,True,True,Textile,UAE
080dbb56-756d-4501-bda5-840336545ea1,True,True,False,General,Japan
df0b61d6-8944-497f-8854-d41b9362e247,True,True,False,Electronics,Singapore
e9d3f466-cd43-4a1d-9882-954e83e27f36,False,True,False,Machinery,UAE
00094cc4-cae0-451f-8591-7bb9fa76edb9,True,True,False,Perishable,Singapore
8b277a7e-b38b-48f7-b709-9cd38b1342f9,True,True,False,Chemical,UAE
bc430a80-95be-4741-9405-ef0a5aeac7f1,True,False,True,Hazardous,China
a95e0c28-c89e-4ff4-afcb-9b7d3b6537c4,True,True,False,Perishable,Japan
c83d0283-2497-4976-b986-eb7dfd8207d6,False,True,False,Pharma,Singapore
1871e8c8-2631-4d2e-a7c7-27a8bb00fa83,True,False,True,Electronics,China
aeb33925-d40d-410f-9a7a-7652260caa4a,False,True,False,Pharma,Netherlands
1d112a1b-02fc-4a94-bec0-79d061724a9a,False,True,False,Machinery,Japan
bf3eef1c-b082-462f-a83d-47363ea42df5,True,True,False,General,Netherlands
76a19ee4-0ea2-487e-ae06-dfef4e57e74e,False,True,False,Perishable,China
1bf0dc2e-45a2-4653-b3e9-e8fedd8b65e0,True,True,False,Chemical,Netherlands
d1b02483-c55b-42c7-9706-84abe575f8c7,True,False,False,Textile,Japan
5f6caf45-af86-48da-b41c-189f3c5fe8fd,True,True,False,Machinery,Netherlands
b6db94d6-e0d2-491b-87e2-a03dc63364a3,True,False,False,Textile,Japan
23dccabb-ba85-4bd1-ae31-38ca38d48560,True,True,False,General,Japan
7f0cf32b-7d7c-40ca-a694-f4e9ae62c01c,False,True,False,General,United Kingdom
7731bf00-1a8f-4709-ad89-894f4d9a6318,True,True,False,Electronics,India
cb6d789a-a44e-46f0-8a3a-f26e5b30c409,True,True,False,Chemical,Germany
77d1d662-8ad1-4ca0-b437-ed03692c839c,True,True,False,Machinery,Japan
3583a0c1-a9c8-4617-8c70-42f6e9c7cc33,True,True,False,General,Singapore
2d6add20-0cb1-41df-94cb-56d5c651b461,True,False,False,Perishable,Netherlands
2a43344f-5076-4e14-b40a-60556b7475f3,False,True,False,General,China
389931fc-f24b-4ef7-ae26-3fe1e1f9b110,False,True,False,Textile,India
fa667b1f-ab0f-44fd-adbd-96a88da723ad,True,False,False,Electronics,China
1cade985-8f0f-47c5-aa3f-415ea96fe3ad,True,True,False,General,Japan
db05ee09-c618-456a-ae77-b00f5a89b563,True,True,True,Chemical,Japan
ffba40e6-2304-49a2-838c-0f3dd69e3fc7,False,True,False,Electronics,Japan
19e3b687-d878-4854-971a-513374292023,True,False,False,Pharma,Singapore
3729ee3e-9163-4300-9f47-67f91f058574,True,True,False,Chemical,Netherlands
d9542180-5dad-41ec-a6cb-c90f7285b7f5,True,True,True,Hazardous,Netherlands
1215e0b2-4ac6-4224-84a0-fa8462101d6f,True,False,False,General,Germany
3cfdc9a7-d2f0-4c74-a5d3-3905b02e7a47,True,True,False,Hazardous,South Korea
ce0c3fa1-20cc-4d90-b806-5bf4d0e0be0a,False,True,False,Machinery,Japan
2583838f-f9b7-4563-9802-8026fd66e2c7,True,True,True,Chemical,India
54fbdf74-1b3b-4c89-9289-8240c04bfd03,False,True,False,Machinery,China
0a8e8bdd-58d6-4c00-b422-a61a35297810,False,True,False,Chemical,UAE
51d599c5-a378-4747-bb48-c5bcb06d44c3,True,True,False,General,Singapore
3bde9f07-f098-415b-abd3-417f01129104,True,False,False,Textile,China
0ede5a78-5977-49de-a549-cc08b048a993,True,True,False,General,Germany
406f3b67-b1c1-4f36-a313-dc8751b2a7aa,True,True,False,Pharma,South Korea
c3dc867e-c0a6-4e33-9f20-2399e21e9943,True,False,True,Machinery,India
21ac3da8-5a9e-4696-bba1-61a76d5fb4d5,True,False,False,General,India
dcc8268c-70ed-49de-bde2-b5bae5ec14a7,True,True,False,General,South Korea
c25fce29-4463-4e57-9ed2-5b95b0d2d125,False,True,False,Pharma,India
e07b4894-6a3e-4527-84f3-98d2e5dc84c2,True,False,False,Textile,Japan
a966e022-20b9-48e0-b4fa-e54cdd578554,False,True,False,Chemical,Germany
f89da8e4-72dc-4c9b-bb9b-71a9c4b0c6f8,False,True,False,Perishable,United States
7f2ef732-da47-4c97-81f3-b8bdf9358695,True,True,False,General,Japan
8932c850-2818-49b4-a237-a35423099340,True,True,False,General,India
30edb5dd-cf3e-44ba-b136-141763708e69,False,True,False,Pharma,China
be5c28c4-5b30-4c6f-9427-593c8f80f9df,False,True,False,Hazardous,Singapore
bd734d2f-175a-47ba-933f-5a3727348b03,True,True,False,Pharma,India
9c1fd330-017d-4fd2-b228-41b6b5b3c431,True,True,False,Machinery,United States
49826c43-f4d9-4016-b542-9472a410e225,True,True,False,General,United Kingdom
b43f3d2a-d962-4699-91cf-abf1ffb81ac8,False,True,False,General,United States
8d117057-6419-4465-93f6-f2272173281c,True,False,False,Electronics,United Kingdom
94283e3d-cd57-4e8b-9970-4d4923bd606f,True,True,False,Textile,South Korea
7ede2cf8-6009-4037-807b-22a7c3b02cdc,False,True,False,Chemical,India
135700c4-3ac8-4a90-a346-472b6ca11f58,True,True,False,Chemical,United Kingdom
7942e355-f02e-453b-b31f-9f1d606d0fe5,True,True,False,Pharma,Singapore
4060b413-519f-4b0a-87ba-8b2b536f7e37,True,True,True,Textile,South Korea
0d6d3b0b-6e99-4669-8c8b-f09dc3443106,True,True,False,Machinery,India
0fae47f0-a666-4656-b364-adcd59ad88da,True,False,True,Electronics,UAE
5366d7fe-4368-48e0-93fd-c377f06c7bf2,True,False,False,Electronics,Germany
60d8cf19-b0a5-490a-8d8d-7fbf05c136bf,True,True,False,Electronics,Singapore
4772ac07-9b25-4066-a344-4cf0a86509f9,True,False,False,Hazardous,Germany
34fbf8cc-80a6-4484-860c-7395e7225994,True,True,False,Machinery,UAE
80d29bd6-e23e-446a-a77f-b3d21f1a76fd,True,True,False,Chemical,United Kingdom
716e5afb-02f5-4cad-8331-47fad5f65101,True,False,False,Chemical,Singapore
3d5548bf-d98c-43df-8431-6ca0ab3695cb,True,True,False,Electronics,Netherlands
76520020-98c7-4825-9c85-789c0dec1443,False,True,False,Machinery,South Korea
6523eb2d-e3b4-43e6-bafb-495f69c513da,False,True,False,Textile,United States
0d22f285-56b9-4084-b1a0-eb5f8c3e377c,False,True,False,Hazardous,Singapore
26d4edcf-7eeb-4362-90be-b486ece25aaf,True,True,False,Chemical,China
dc77821f-f222-4555-ba85-58bdd17dff70,True,True,False,Pharma,UAE
a64906a3-baa8-4453-8174-7a3c34f49b2a,True,True,False,Textile,Germany
b79c70cd-828e-4b1a-80e9-4909539d0144,False,True,False,Machinery,United Kingdom
5b82ca79-0a68-469a-9daa-250e1c3ab349,False,True,False,Chemical,China
b35767f1-ed92-40f3-b50a-52183da0eb50,True,True,False,Pharma,United States
a6660b93-6a24-4c1a-9510-531a5bf9f068,True,False,False,Hazardous,Germany
447f6bf1-a02f-43ca-a848-4497b21511c9,True,False,False,Chemical,India
a40973f0-baf3-4bc8-adec-40f3ffa9fafa,True,True,True,Pharma,United Kingdom
cdcc2bd9-0705-4d2c-8c7d-40b09ae5cc01,True,True,False,Pharma,United States
d145e221-ae23-4eab-ad60-b78f5872c4c9,False,True,False,General,Singapore
9a048f80-60f3-4e1b-855c-01231f720a82,True,True,False,Hazardous,UAE
bc7af586-89a0-47c3-9a68-42303d9d6fe1,True,True,False,Machinery,Singapore
df72bd52-7419-44f6-bed7-5d6766254854,False,True,False,Pharma,Netherlands
ebf54877-5f18-4888-b975-fb3ff304b7e6,True,True,False,Pharma,South Korea
21fd1b16-5e04-4bae-8681-c89db0e8c617,True,True,False,Electronics,Netherlands
54a8d8b8-636e-4a35-8dd4-6a94c409d31b,True,True,False,Electronics,India
412dd5a9-0666-44ad-b2ac-e9d70d929fed,True,True,True,Hazardous,Japan
47f75c52-7ce4-457f-b880-d38ffd79eb91,True,True,False,Machinery,Netherlands
453ba83b-13cb-4ea1-b8cb-58cf8b498183,False,True,False,Pharma,Netherlands
fb2636f7-b454-4d8a-9250-38785c459176,True,False,True,Chemical,Japan
f606dd5f-2abb-4c89-92e4-442886fb9570,True,True,False,Textile,Germany
626c4a26-2c34-46f6-b5ee-e472144f09fd,True,True,False,Pharma,South Korea
fb63164b-f7bb-440e-aaea-d7cc909802f5,True,True,False,Hazardous,China
c5e29dd8-9127-422e-af15-3096e8efe191,True,True,False,Machinery,UAE
7cbbb525-1273-4349-ae3a-fea1897e98d4,True,True,False,General,Japan
4e5594a6-28e6-4a95-980a-2fa10db41843,True,True,False,Textile,United States
8b3522cd-dccd-4c7e-b7a2-5eced6d56d45,True,True,False,Textile,Singapore
3afe428f-d71b-4511-bb0b-bc917e8c3753,False,True,False,Pharma,India
794dd00b-1c83-4b6c-9615-1ed299969eb1,True,True,True,Chemical,China
2044a203-28df-48e1-9224-a0d15ec3e762,True,True,True,Chemical,Japan
482c2942-6460-4a5c-b207-d92440b4ee47,True,True,False,Hazardous,United Kingdom
2821b6d9-654d-430a-9eab-582d29cae480,False,True,False,Perishable,United Kingdom
eec8b091-128d-4703-9559-e762f783e9e6,True,True,False,Pharma,Netherlands
9eb22ec2-0d50-444c-b817-0051319b4f90,False,True,False,Electronics,China
648db720-4da5-41af-ba5d-4eda696c5985,True,True,False,Electronics,Netherlands
fe6dbf16-1dbc-44ce-8326-a028e994161b,True,True,False,General,Netherlands
3dceb249-f908-485d-837c-e728deb71ef2,True,True,False,Electronics,India
d16cc659-0a9b-4d5b-a84d-4494ffee6e0a,True,True,False,Textile,China
05d43d64-0930-4539-88a7-c9059531a31f,True,True,False,Hazardous,Netherlands
cb6cb4d5-425f-44bf-a39a-8b9dfd78dcd5,True,True,False,Chemical,Singapore
049fa227-655c-4e52-90ac-4e60bdbfb2c8,True,True,False,Perishable,Netherlands
1540f171-0086-42a5-bbc9-3e215f02bdf0,True,True,False,General,Germany
d22ebbd8-e4b7-4be8-96f5-9550f8b2f818,True,True,True,Hazardous,Singapore
d15a003e-7032-455d-b3b3-e4c4230cd976,False,True,False,General,India
e750cf4e-cb97-433e-a5e3-63e8780bd269,False,True,False,Chemical,UAE
c4d82f01-e488-47c3-b2bc-1d88b5e9ac44,True,True,False,Pharma,South Korea
172d751c-7299-4f80-8f91-b3e61ba525b9,True,True,False,General,Netherlands
4bba25a8-6bb2-4c83-ab3d-619d02b9db1e,True,True,True,Textile,Singapore
56a685f6-2b7b-4f9a-896e-079d72df54e6,False,True,False,Electronics,South Korea
63a2110f-3016-477b-9235-eff64f33caa3,False,True,False,General,Singapore
efc5768b-73e8-459c-abfb-f66a42d8d830,True,False,False,Electronics,China
e2edbb80-def4-48b7-944e-e08731ddc3b3,True,False,False,Perishable,Singapore
e53dd809-dfd9-433e-961d-f147b21c0c50,True,True,True,Pharma,Netherlands
2b03fc23-deeb-40b9-9764-8af9beced523,True,True,False,Chemical,India
e95ee63f-3191-4497-bf4d-ef7b7e209898,True,True,False,Electronics,South Korea
0ab64b8e-8bb0-40e8-80a6-ff4ad7c56b88,False,True,False,Chemical,South Korea
196b087e-9840-4c61-8a0c-a63573336360,False,True,False,Perishable,Singapore
af736bae-7236-4f61-bbda-83df8c90fa68,True,True,False,Electronics,Japan
8ae636fc-3e7a-46bf-b6e9-824f9bce40c6,False,True,False,Textile,Netherlands
8dd1e2e9-bf11-494e-ad87-79ebf0379889,True,True,False,Textile,Netherlands
18cc98a0-a24c-48ab-aa6a-c30d54349ab4,True,False,True,Chemical,China
35a6e2c1-0fe7-46d3-af12-60140d53769c,True,False,True,Hazardous,South Korea
daeda653-b757-4a56-936f-4f4730294101,True,True,False,Machinery,UAE
ef0d9a79-4b1f-46fc-9e3a-03f511cf248b,False,True,False,Textile,India
6e104236-bb7d-49f6-bd0c-e0484bf6b285,True,True,False,Electronics,Japan
84f67caf-c5c7-4031-850f-1aecee237ab3,True,True,False,General,India
03e67564-abed-4bbe-ad04-ec313ed58380,True,True,False,Machinery,United Kingdom
16369197-a97d-4988-af36-25b8964e039d,True,True,False,Hazardous,China
2c6af39a-fc11-4552-8003-ae518ec3f902,False,True,False,Chemical,United Kingdom
7c563b7f-9f3d-464b-a7ed-dec096e64cae,True,True,False,Electronics,Japan
88619e5b-1496-40ce-a9f2-8071115c8c26,True,True,False,Chemical,China
a1799d72-a349-4b99-93b9-d07bfa3e4816,True,True,False,Perishable,India
c6bfab6d-ffed-4630-a7b7-21708ef4509a,True,True,False,Hazardous,UAE
d876742d-ab51-489d-9250-1e8e5bd66796,True,True,False,Electronics,Japan
c561eea4-0e21-4ec1-a235-3426e0e505b4,True,True,False,Perishable,United States
38be8f28-9092-42d8-bc7d-8367e16bb937,True,True,True,Chemical,India
64636645-2f9e-47ca-9126-0a2a5b7def32,True,True,False,Chemical,United Kingdom
f56741ee-39eb-486c-8893-78b08af4efce,True,True,False,Pharma,UAE
081b8437-147b-418c-89d5-22f5c18c00e0,True,True,False,Hazardous,South Korea
c1a7d0fb-d7dd-4e5e-b8ee-f6c6148eaf27,True,True,False,Hazardous,India
f6f0af0e-bcb9-45e0-8999-727ce314525c,True,True,False,Hazardous,India
3f1c75b5-dfa4-4127-968e-866ab216b1ad,True,True,False,Pharma,South Korea
e6d6f3fc-1875-4d43-9e5f-b1792d49a8f1,True,True,False,Hazardous,India
e007428e-d5c6-4592-9ffe-c047185669ae,True,True,False,Perishable,Germany
0af58eb6-e18f-44e4-a7e5-2548ee35fec2,True,False,True,Pharma,China
1985f48a-4000-47f5-8879-163ab5c84dbd,False,True,False,Textile,Japan
6b3c1d68-5553-4f98-9f75-1129ee81ba8f,True,False,False,Textile,United States
e2f6dada-bb7e-43e4-bfea-a33025125816,True,False,False,General,China
b0539f46-3798-4d11-b6d4-d683e299eb98,True,True,False,Pharma,India
75ac627f-bf3f-45b4-806a-2a4aa159b68a,False,True,False,Chemical,India
7f235757-64a2-430e-9278-9453a27135f9,True,True,False,General,United States
795e868b-4517-4ec4-97a0-c9b4dc21b9f4,False,True,False,Machinery,South Korea
7e01ba2e-2441-4088-9da6-7c679e9a334d,True,True,False,Machinery,Japan
bf11c60c-4b89-4bc5-ab3e-e0953a7f0711,True,True,False,Textile,United Kingdom
081fbb01-cd29-45c0-9ab0-7c6b69cc5df5,True,True,False,Machinery,Japan
d12eff32-8e49-49e7-8fe7-ffb18df93f50,False,True,False,Hazardous,India
4ad4a728-74a7-46ce-a697-0f30ac3d03a9,False,True,False,General,China
0c737551-9a2f-4417-9dd1-92692f078760,False,True,False,Chemical,Singapore
19facae1-7f2f-488a-b360-ac0d1b0a442e,True,True,False,Electronics,China
1000dda4-2bef-4759-9e37-7e603acd1e94,True,True,True,Machinery,United Kingdom
7e46fffb-0609-46ab-9386-2443efa112d6,True,False,True,Pharma,Germany
46fd901a-536e-42c3-af44-d3a005a03069,True,False,False,Textile,India
5bacd276-0466-4acd-928f-b595fab21191,False,True,False,Electronics,South Korea
d003978e-8a7b-479e-ab96-4bb69af65808,True,True,True,Textile,Singapore
d55ede13-3659-4371-b0eb-9d8441c2d2a4,False,True,False,Electronics,China
a6c39b84-f98d-44fa-be35-1565e745ae8e,True,False,False,Textile,Netherlands
8f7c2d62-a396-4418-8c68-29c8cc59f1e5,True,True,False,Chemical,India
87e1cfc5-7f9d-4502-a444-cca7305c019d,True,False,True,Electronics,Singapore
442c0f62-3124-4d1a-b5cb-bd84d2062065,True,True,False,Pharma,Singapore
326bfc22-5f21-452d-8e57-9a0ea1608f5a,False,True,False,Chemical,Netherlands
89139346-b4ba-4575-9f6f-3b5a6dcd5687,False,True,False,Textile,China
18c528d5-1d66-45bd-b929-da89c7d0f228,False,True,False,Textile,Netherlands
29000010-586a-47ec-93a3-9464455faa03,True,True,False,Hazardous,United States
3174d1a3-4d70-42fa-8de7-ed9d75528e39,False,True,False,Machinery,China
8cca3210-b2ed-4f79-bb4a-0a101608713a,False,True,False,Chemical,Singapore
2668ce52-dd73-44c1-b62b-0fdb7f84b965,True,True,False,Perishable,Japan
07f24817-85af-4cd8-8920-22704ada9c5c,True,True,True,Chemical,China
3739e45f-91c3-48e1-8d2f-11d73b020480,False,True,False,Electronics,Japan
1c8ada99-fdff-4c45-8315-d3dbc6d8c219,True,True,False,Pharma,Netherlands
02a221ab-0d90-416b-9e78-5509e4c7b6be,True,True,False,General,South Korea
6973f5be-dac7-49df-84fa-c2f24b1fa119,True,True,True,Hazardous,United States
9cfed1d5-3f24-441b-b260-b73451693441,True,True,False,Perishable,Japan
4f98d007-3301-40b5-a7d7-d36e63f8a776,True,False,False,Machinery,Japan
c8b69ac8-fe6c-4dbb-ae8a-b98def724209,True,False,False,Pharma,Japan
7bef8020-9ad5-4459-aacc-9c84d5500858,True,False,False,General,Germany
b0bfad73-574b-46c7-9022-bb2878853f0f,True,False,True,Electronics,Singapore
c2817a67-93fa-4afd-97c6-0f24ab2a20f2,False,True,False,Pharma,Netherlands
5b234f35-2d9c-4196-942e-731ede6a4ea6,True,True,False,Chemical,Germany
cd4cbbb2-05ed-41c7-b891-3dfe0b19424f,True,True,False,Chemical,China
d5182447-6767-4f17-8889-025af2a800d0,True,True,False,Chemical,UAE
336e4a47-b3c4-4bf3-bb3c-d1509519981c,False,True,False,Pharma,Germany
864ddd71-0a11-459a-8473-3260c5d4f8a5,False,True,False,General,China
f4ab0453-96a2-4dfd-8d7d-38325615db7b,False,True,False,Chemical,Singapore
d4573343-35a0-4bbc-8ed4-11ed37cf7d66,True,True,False,Electronics,South Korea
abc0a629-8619-4662-94cb-f5331d29046b,True,False,False,General,India
93cef2ae-923e-44a4-9498-c4d8946fef1c,True,True,False,Electronics,United Kingdom
c3422502-a357-4d46-b6e1-d5c3deb7559a,True,True,False,Pharma,Netherlands
1ebddfb2-f534-443c-9aca-000e6d716f79,True,False,False,Hazardous,India
83dbf855-1bc5-4e62-b7b5-7618098cb392,True,True,False,Machinery,United Kingdom
bbe83956-24e7-4a3a-be17-d83244aa24c9,True,True,False,Electronics,Japan
70cc5350-b4e4-4c27-ac74-3a113e38512a,True,True,False,Textile,South Korea
2332deb1-57f3-4ad4-85d4-6f8ed60a4596,False,True,False,Pharma,Netherlands
dbed20da-f622-4207-8b6a-df666f6dd1a6,True,True,False,Electronics,United States
550d3684-5eb1-41e3-a654-18ef51ad19e5,True,True,False,Chemical,India
2c78ef7e-bf6b-40b6-a495-8d7a3b425a23,True,True,True,Pharma,Singapore
585daaed-a5be-4cd0-8927-2c92e33c61ae,False,True,False,Hazardous,Japan
86d75c6f-3799-45d6-9611-4e39a941ccd2,False,True,False,Chemical,South Korea
e9b6ee76-14ee-4625-a94a-30f846eec1f6,True,True,True,Pharma,South Korea
1ffd0bb5-bbde-4126-a4a3-07eb5adfdaf1,True,True,False,Textile,Germany
b4f093f7-47e6-445d-9055-fab3e6ae8c03,True,False,True,General,Netherlands
b7833ba9-3acd-4d02-bd3e-085146b4e0c9,True,True,False,Pharma,Netherlands
5349da83-b0bf-4eaf-ad33-ad79687f837e,True,False,False,Pharma,UAE
2cfc7622-f7e7-4984-b62c-91c25d9972b2,True,True,True,Textile,South Korea
c8887880-81cc-4286-805e-719ab270e536,True,True,True,Electronics,South Korea
7904e697-9d7b-4817-80a9-1b23418f8a30,False,True,False,Textile,Singapore
acdaf6f2-f1f3-4d8e-a572-2bba66660d74,False,True,False,Machinery,Germany
