feature_record_id,shipment_id,feature_timestamp,route_delay_rate,carrier_reliability_score,weather_severity_score,feature_vector_json
bfb9aa45-158b-4af2-8672-0790e7d6a5a1,cc05415b-3f42-4fd1-91b2-00c0b99849a1,2026-03-18 18:30:00,13.85,98.24,18.04,"{""route_delay_rate"":13.85,""carrier_reliability_score"":98.24,""weather_severity_score"":18.04,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
e061c29b-c88c-4208-903b-7757ba1a0cb7,0bd5383c-641e-4d9c-9b2f-e5964914fee1,2025-01-23 17:00:00,19.32,66.08,74.84,"{""route_delay_rate"":19.32,""carrier_reliability_score"":66.08,""weather_severity_score"":74.84,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
9db02090-2426-4a8c-a0c8-d4ecce2ad75e,84b1a399-3d2e-4e4a-93ea-96fde11650cd,2025-02-25 11:00:00,29.63,82.99,5.0,"{""route_delay_rate"":29.63,""carrier_reliability_score"":82.99,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
aa45b9be-7f4f-48db-b053-2d49b9da06bb,372a6f61-ebde-4d0e-9561-5942afe147dd,2026-03-10 16:30:00,23.68,77.67,73.43,"{""route_delay_rate"":23.68,""carrier_reliability_score"":77.67,""weather_severity_score"":73.43,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
24127311-aa6b-4612-a0d8-44b1450eebcd,168d8b36-b227-48d0-8540-ce2a8b397082,2026-03-31 17:30:00,38.18,57.72,5.0,"{""route_delay_rate"":38.18,""carrier_reliability_score"":57.72,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
45df75d8-3673-457e-95f9-580bc7d74711,702f60c4-cf2c-4a73-ac88-1df37b7bebcc,2026-03-23 12:45:00,55.38,84.77,5.0,"{""route_delay_rate"":55.38,""carrier_reliability_score"":84.77,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Urgent"",""shipping_mode"":""Road""}"
6816095f-9e07-4aa6-9267-6b79e2a01d01,f3d0a113-8cb7-4c90-ac96-eacb3abde4dc,2025-06-25 20:15:00,34.86,80.38,44.34,"{""route_delay_rate"":34.86,""carrier_reliability_score"":80.38,""weather_severity_score"":44.34,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
8cbd0968-139a-4c4c-8e71-1c762a4e2b0a,e9c42b81-9769-4d84-aa10-5e2b75e4f2e7,2025-12-10 20:00:00,35.14,87.79,5.0,"{""route_delay_rate"":35.14,""carrier_reliability_score"":87.79,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
e1222e34-eb3e-4426-981d-e0de40885ceb,a24e4462-14a4-45e9-b7a0-468926afba7d,2025-12-30 12:15:00,16.3,64.74,18.1,"{""route_delay_rate"":16.3,""carrier_reliability_score"":64.74,""weather_severity_score"":18.1,""customs_required"":false,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
8fcfc432-b01d-45b8-b42d-1beb042bb537,f77a8435-f3f9-41e7-8007-0e1a181676e5,2025-04-13 08:00:00,13.85,64.63,5.0,"{""route_delay_rate"":13.85,""carrier_reliability_score"":64.63,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
5d7f1979-3bea-4b40-8107-31e29766cfbd,e8e7b206-1500-45a4-a534-cf82e67e17b1,2025-04-19 20:15:00,77.95,83.83,5.0,"{""route_delay_rate"":77.95,""carrier_reliability_score"":83.83,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Air""}"
37663939-e297-416a-a1f1-b8371803339f,5c552f82-e5ef-453c-8d6c-3b1b833e328a,2026-02-28 10:45:00,19.71,75.34,18.29,"{""route_delay_rate"":19.71,""carrier_reliability_score"":75.34,""weather_severity_score"":18.29,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
c07360b5-7848-4001-a463-f22b33bd9ea2,32b3d54a-f7ad-41a1-b522-c918c1b0a6a8,2025-02-01 09:45:00,43.59,72.35,5.0,"{""route_delay_rate"":43.59,""carrier_reliability_score"":72.35,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
f1075e4e-6db7-495e-afc4-c4e88c3c134d,bf6b1f8f-acae-48cc-8464-dd363d5ba35f,2025-03-29 10:45:00,10.63,99.0,5.0,"{""route_delay_rate"":10.63,""carrier_reliability_score"":99,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
ce23801c-5ca1-4c9b-bcdf-4fa26c0c68d4,b896fcbd-2858-4508-89df-c1973ff337f2,2025-12-08 09:00:00,13.88,96.57,18.14,"{""route_delay_rate"":13.88,""carrier_reliability_score"":96.57,""weather_severity_score"":18.14,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
4524ca44-c779-4d91-b07f-cca69153cd54,bf1be0ec-c2ed-4cff-93f7-13b05e278403,2025-07-20 17:30:00,70.95,82.08,18.03,"{""route_delay_rate"":70.95,""carrier_reliability_score"":82.08,""weather_severity_score"":18.03,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
f97e8459-3726-48b3-9194-16ced3a02ed0,6edc2958-e650-4105-8972-8d0bfec6e2b7,2025-08-20 08:30:00,43.68,79.03,72.43,"{""route_delay_rate"":43.68,""carrier_reliability_score"":79.03,""weather_severity_score"":72.43,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
d2fc0130-61cd-407e-be09-3071a22a9baa,207fa783-6559-4f11-941a-ec8c1c79a2ff,2025-02-17 12:00:00,76.23,94.66,5.0,"{""route_delay_rate"":76.23,""carrier_reliability_score"":94.66,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
4798b253-87b3-49be-a3cc-845a4e892ebb,932761d0-bdef-4e48-a21e-6587f6dc4dd5,2025-09-16 13:45:00,13.32,69.14,43.08,"{""route_delay_rate"":13.32,""carrier_reliability_score"":69.14,""weather_severity_score"":43.08,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
c0110441-62ee-4047-8d53-4ec6c3329201,de98b6bf-88be-4e10-94b3-1dc9139a419c,2025-03-24 08:00:00,21.85,59.83,82.38,"{""route_delay_rate"":21.85,""carrier_reliability_score"":59.83,""weather_severity_score"":82.38,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
9ed02b21-140b-4675-abd2-2d5f97243415,3be281ef-52bc-46c0-8068-3d199278dd10,2025-06-22 20:30:00,28.27,75.49,78.31,"{""route_delay_rate"":28.27,""carrier_reliability_score"":75.49,""weather_severity_score"":78.31,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
d2e2ce83-0d4e-485c-8b54-583368dd4b02,e4fc12ef-26a7-487d-a772-ea911168b9bf,2025-09-11 10:15:00,49.51,83.69,5.0,"{""route_delay_rate"":49.51,""carrier_reliability_score"":83.69,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
51240907-cb42-48c9-9c2b-73a5e91ba890,b7af1dab-39ef-47f4-8d64-e38b93a8f5eb,2025-11-03 09:45:00,47.77,99.0,43.08,"{""route_delay_rate"":47.77,""carrier_reliability_score"":99,""weather_severity_score"":43.08,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
957baf26-97d8-4e6c-b9b0-31750eed7593,0d316449-6ccf-4f4d-9a22-9a68792b0731,2025-07-05 14:30:00,51.81,88.03,5.0,"{""route_delay_rate"":51.81,""carrier_reliability_score"":88.03,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
32e2b9c0-8e92-4752-b7b2-522c5ed11dea,13a9005a-652b-43df-991e-c677dbf1083c,2025-03-02 15:30:00,32.64,67.58,5.0,"{""route_delay_rate"":32.64,""carrier_reliability_score"":67.58,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
6296357d-4732-4f09-bd4c-ab3438af4b72,2fd59fb9-f249-4cef-82bc-87d991047b02,2025-12-10 11:45:00,24.97,92.05,18.14,"{""route_delay_rate"":24.97,""carrier_reliability_score"":92.05,""weather_severity_score"":18.14,""customs_required"":false,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Road""}"
6a09af9a-80fe-4f6a-bec8-9a9d990ebc8b,c846ff6d-5c4e-47e7-9ae4-78dad4f3ddfb,2026-02-04 08:00:00,63.13,59.5,18.14,"{""route_delay_rate"":63.13,""carrier_reliability_score"":59.5,""weather_severity_score"":18.14,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
e53d367c-8746-4e27-bdeb-c47f04f6d76d,1eb14877-f36c-492c-a7db-4c2b9027a425,2025-10-14 14:15:00,92.0,86.18,5.0,"{""route_delay_rate"":92,""carrier_reliability_score"":86.18,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
bb636227-3a7e-474a-8d10-4e89c687e76e,d9f02fe3-b3b4-42ca-913f-d951ea9b051f,2026-01-17 11:45:00,27.98,66.15,5.0,"{""route_delay_rate"":27.98,""carrier_reliability_score"":66.15,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""High"",""shipping_mode"":""Road""}"
739943f3-622a-4528-a8bf-98fc7052e3be,47fcbfd2-8e29-4a19-9833-028e0a55f8d1,2025-01-21 14:15:00,9.29,98.51,5.0,"{""route_delay_rate"":9.29,""carrier_reliability_score"":98.51,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
cd8bf756-b5d6-482a-8956-2dc137e2180d,45ec215e-592b-48cd-829e-41ed33c4ed30,2025-02-13 17:45:00,57.83,99.0,72.09,"{""route_delay_rate"":57.83,""carrier_reliability_score"":99,""weather_severity_score"":72.09,""customs_required"":true,""documentation_complete"":false,""priority"":""Low"",""shipping_mode"":""Air""}"
54e97b99-45c5-4bbe-81df-8af0d10aec26,4e79ceed-09c8-49b7-907b-45290ae6d25d,2025-01-31 14:30:00,24.77,67.0,18.1,"{""route_delay_rate"":24.77,""carrier_reliability_score"":67.0,""weather_severity_score"":18.1,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
f18a88d6-82c2-40dd-bb28-ba25496a52a6,04eaaeea-5978-4257-bd2e-02ce61c75017,2026-02-21 08:30:00,23.34,74.56,77.23,"{""route_delay_rate"":23.34,""carrier_reliability_score"":74.56,""weather_severity_score"":77.23,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
ca27861d-01e9-46ee-be0e-fc80838026d0,f9a1ec5c-b0ff-47d7-a3cd-f269abcddcb8,2025-08-03 09:15:00,24.5,89.18,18.07,"{""route_delay_rate"":24.5,""carrier_reliability_score"":89.18,""weather_severity_score"":18.07,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
f303cfc3-bba3-4bc9-839a-a8129285d36d,338772e7-f92b-417a-91e0-8a7de4decc72,2025-12-07 16:00:00,86.91,97.84,100.0,"{""route_delay_rate"":86.91,""carrier_reliability_score"":97.84,""weather_severity_score"":100,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
f13c0fae-e63d-4922-b0d2-3c9e85f9aad0,bf499870-c629-427b-bb24-014a3ccfb1bf,2025-04-09 17:30:00,54.03,71.1,5.0,"{""route_delay_rate"":54.03,""carrier_reliability_score"":71.1,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
77e7bb67-327c-4687-ab4c-4e8f73ccdfc9,544c29d7-14a7-44e1-8c52-defe1ff72dac,2025-05-12 09:45:00,11.32,85.47,80.06,"{""route_delay_rate"":11.32,""carrier_reliability_score"":85.47,""weather_severity_score"":80.06,""customs_required"":true,""documentation_complete"":false,""priority"":""Low"",""shipping_mode"":""Sea""}"
d570a817-b623-4e84-8697-9ac98f965f65,7abafbda-9dac-4b67-8889-0c0fd0691a8e,2026-01-18 13:30:00,40.39,86.03,5.0,"{""route_delay_rate"":40.39,""carrier_reliability_score"":86.03,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
56222b00-54c9-4fcc-b84a-d26da386ee4c,38aa2b8e-f65c-443d-9818-d869b9ed8fae,2026-02-24 09:30:00,9.69,98.11,5.0,"{""route_delay_rate"":9.69,""carrier_reliability_score"":98.11,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Rail""}"
09d51663-75a2-456b-b13c-5369d457fde5,ee76dedd-4e3e-46a4-a5ec-7f0c98ce9d21,2025-02-09 14:15:00,23.25,77.26,43.01,"{""route_delay_rate"":23.25,""carrier_reliability_score"":77.26,""weather_severity_score"":43.01,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
f5a590b6-bbb2-4b48-ac01-66c5a928f417,47d74090-96b8-479d-8a22-f32b87a6163a,2025-05-17 08:45:00,71.65,78.2,5.0,"{""route_delay_rate"":71.65,""carrier_reliability_score"":78.2,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
7609d973-803d-4454-b746-7dc9da33f4a5,138faad9-67e1-4b92-a993-9f792fe13bf0,2025-03-30 17:15:00,11.7,91.44,76.28,"{""route_delay_rate"":11.7,""carrier_reliability_score"":91.44,""weather_severity_score"":76.28,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
cff0f3a3-a0c3-40cf-8092-17e70f90e2db,afca8d0d-4b54-4a65-a6ac-af9847f11692,2025-04-08 15:15:00,29.64,79.99,5.0,"{""route_delay_rate"":29.64,""carrier_reliability_score"":79.99,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
f991ba79-8284-49d4-891e-45ceb0001612,14f76ed0-073e-46dd-ac5d-6a0123e067d0,2025-04-29 09:00:00,15.7,77.63,18.31,"{""route_delay_rate"":15.7,""carrier_reliability_score"":77.63,""weather_severity_score"":18.31,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
577ef24d-61be-4d2a-a463-9a4bb4e64157,4d357be2-cf7e-4187-af4f-2361f2b30e9c,2025-07-25 11:00:00,26.55,66.64,5.0,"{""route_delay_rate"":26.55,""carrier_reliability_score"":66.64,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
b9542911-f094-460d-94ea-7b57d804a540,0ea0cf5f-7f7b-49bc-92d8-e7ec1369d17f,2025-12-14 19:00:00,34.55,69.5,5.0,"{""route_delay_rate"":34.55,""carrier_reliability_score"":69.5,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
89ebf966-cf6c-436c-a58d-2055a214d566,2e535d82-93ed-4f45-9822-07fcea56d391,2025-08-14 16:15:00,23.12,88.31,44.56,"{""route_delay_rate"":23.12,""carrier_reliability_score"":88.31,""weather_severity_score"":44.56,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
7250a2ef-5fd3-40cd-9b77-fa91c39d3ba2,c48dd44e-ae3d-4259-b4ce-656a17ab3fce,2025-05-17 16:45:00,29.75,80.33,18.02,"{""route_delay_rate"":29.75,""carrier_reliability_score"":80.33,""weather_severity_score"":18.02,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
6c37fee3-62a2-4fe7-85df-d1cc9a99d300,c0d914d1-235f-4dfe-acd2-b170e6cd5245,2025-02-17 09:15:00,42.09,68.36,18.0,"{""route_delay_rate"":42.09,""carrier_reliability_score"":68.36,""weather_severity_score"":18.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Rail""}"
63d6437c-c67d-49b8-9a04-4240be8222c4,959e3296-18b5-4aa0-8793-eb0fce1d81ef,2025-08-12 09:30:00,38.14,65.84,5.0,"{""route_delay_rate"":38.14,""carrier_reliability_score"":65.84,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
94520109-fa25-415e-bedd-75a76b68e099,6fcda4f5-0846-4520-b902-29a919c2a5ba,2025-04-16 08:45:00,20.47,68.55,76.54,"{""route_delay_rate"":20.47,""carrier_reliability_score"":68.55,""weather_severity_score"":76.54,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
417233c3-490e-4559-ae8b-9fedc36d0e79,e20dc2df-65eb-4e9c-8f46-ee8c09b35158,2025-06-16 14:15:00,21.87,99.0,84.88,"{""route_delay_rate"":21.87,""carrier_reliability_score"":99,""weather_severity_score"":84.88,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Air""}"
961994c0-40f5-4f6e-8b06-bc6aeefd765e,a4ee28ed-519a-4f11-82be-c9d348f08d51,2025-11-09 10:30:00,20.86,65.99,84.58,"{""route_delay_rate"":20.86,""carrier_reliability_score"":65.99,""weather_severity_score"":84.58,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Air""}"
dbf8cb3d-ae6f-4f1d-8fc8-72e43a816540,84188fa8-b6cf-4dbd-9bbd-bc41ea8f2652,2025-04-13 11:15:00,84.02,75.41,5.0,"{""route_delay_rate"":84.02,""carrier_reliability_score"":75.41,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
0e80c266-537f-451a-8bdf-acc688a855c6,8521f57f-ecae-4ef3-9dfd-4544de4563a9,2025-06-07 09:15:00,26.19,94.44,5.0,"{""route_delay_rate"":26.19,""carrier_reliability_score"":94.44,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
0a189284-f3f3-4de3-8ad1-57ab23f39002,e40f660d-a527-4352-8bf2-94a32358412c,2025-11-18 18:00:00,36.73,64.99,70.84,"{""route_delay_rate"":36.73,""carrier_reliability_score"":64.99,""weather_severity_score"":70.84,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
d1d781f8-a905-4bd9-ba56-668fd65b7d7d,70b6991b-a912-461f-b006-aa591e34bb08,2026-01-05 14:15:00,40.86,71.66,5.0,"{""route_delay_rate"":40.86,""carrier_reliability_score"":71.66,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
6686120e-aadc-48a2-ad1f-9bfd560055dc,08bd09ed-06c2-428a-8248-aebd18b1b19a,2025-05-26 20:00:00,66.52,78.16,44.1,"{""route_delay_rate"":66.52,""carrier_reliability_score"":78.16,""weather_severity_score"":44.1,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
18ccd131-4296-4196-b14c-a9bb372f870d,06aebd36-0fab-4997-a93a-bc20d94be967,2025-08-01 20:00:00,26.2,74.89,71.69,"{""route_delay_rate"":26.2,""carrier_reliability_score"":74.89,""weather_severity_score"":71.69,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
070a6752-3524-4a50-9d09-7c2efc02780c,f4991b33-3dad-40ff-b899-fecda73d2cd4,2025-05-02 13:00:00,13.02,85.54,18.16,"{""route_delay_rate"":13.02,""carrier_reliability_score"":85.54,""weather_severity_score"":18.16,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
f1d9a826-ef38-41d0-a6aa-d36507747e5e,a2fd7a1c-a164-4c51-9d18-867f25666d30,2026-03-10 15:15:00,10.79,68.32,18.29,"{""route_delay_rate"":10.79,""carrier_reliability_score"":68.32,""weather_severity_score"":18.29,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
440cb4a0-f48a-4473-b46d-8861645657be,2dcda4d2-4e56-4c41-a061-40098aa9ec43,2025-02-04 19:00:00,33.88,88.79,100.0,"{""route_delay_rate"":33.88,""carrier_reliability_score"":88.79,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
ccdc1337-61d4-4de5-9c8e-9dd11f93b051,62e0e873-f695-442c-a6ca-4f2ece6ae5af,2025-06-01 09:45:00,48.61,95.35,74.84,"{""route_delay_rate"":48.61,""carrier_reliability_score"":95.35,""weather_severity_score"":74.84,""customs_required"":true,""documentation_complete"":false,""priority"":""High"",""shipping_mode"":""Sea""}"
ece19f8d-fe40-4d98-a686-f354606e2a9a,3d11ac54-651e-459b-9748-2117fd20375d,2026-03-19 11:15:00,24.02,71.2,72.44,"{""route_delay_rate"":24.02,""carrier_reliability_score"":71.2,""weather_severity_score"":72.44,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
f2e3b26e-1572-40f5-9a57-6a7fc98d5f02,440f3969-0320-4d40-9f76-d927443c2d5a,2025-07-23 19:00:00,49.42,59.62,18.04,"{""route_delay_rate"":49.42,""carrier_reliability_score"":59.62,""weather_severity_score"":18.04,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
6c7b5a7b-2bbb-476a-9ba3-2546bb48f466,c8bda9f4-02d7-4d71-ab9e-3f01e192d70e,2025-06-04 11:00:00,28.28,77.03,5.0,"{""route_delay_rate"":28.28,""carrier_reliability_score"":77.03,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
1af174a8-1e55-474c-984b-014e624c26bb,8e73c29b-203d-486f-9fb4-ddd572054a5e,2025-02-08 08:30:00,39.87,73.38,76.75,"{""route_delay_rate"":39.87,""carrier_reliability_score"":73.38,""weather_severity_score"":76.75,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
a6f509b2-48d3-4e4a-b02a-a8735134563d,8b3b5540-1966-4e88-a987-9ed28d2fbef6,2025-03-03 16:00:00,26.58,84.61,5.0,"{""route_delay_rate"":26.58,""carrier_reliability_score"":84.61,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
07053d34-6cd8-4a10-98e5-f8ee78eb6b6b,c45afa44-1dc3-4961-bcbb-3de5e3731fe5,2025-02-28 12:45:00,45.76,68.35,5.0,"{""route_delay_rate"":45.76,""carrier_reliability_score"":68.35,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
f2d556d7-119d-4bf4-bfe5-db5375bbdf54,2ac67ed3-d2ff-4698-9242-24f78ff8ecf0,2025-09-15 13:00:00,27.11,71.65,73.43,"{""route_delay_rate"":27.11,""carrier_reliability_score"":71.65,""weather_severity_score"":73.43,""customs_required"":false,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
d7b4a6b2-4078-49a6-8d59-d20e1d4419dd,39691fc2-7154-499c-9730-c6f08b83fb9d,2025-06-17 13:00:00,15.07,95.97,5.0,"{""route_delay_rate"":15.07,""carrier_reliability_score"":95.97,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Air""}"
e76cd41a-58e8-4ddf-b2b3-e2001adee12e,72010270-2e2f-4803-8fa8-52137673f2d6,2025-07-01 18:30:00,6.22,98.62,5.0,"{""route_delay_rate"":6.22,""carrier_reliability_score"":98.62,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
14c908b0-bf07-4dc4-a235-a3ff521188e6,0842065e-fce4-4c3d-960d-5d184f49ee76,2025-05-22 08:00:00,17.91,99.0,88.44,"{""route_delay_rate"":17.91,""carrier_reliability_score"":99,""weather_severity_score"":88.44,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Rail""}"
a94abb7d-c7cb-4634-9920-c9a4a9f55623,fa8204dc-0b04-4de0-a9ca-3ae40106eecc,2025-03-29 19:30:00,24.37,71.02,5.0,"{""route_delay_rate"":24.37,""carrier_reliability_score"":71.02,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
0cc9c8ee-e1c5-4a77-b6fc-082836a7feeb,04b029bf-0b13-4d4e-9b56-2408e429869a,2026-01-08 17:45:00,43.92,88.27,43.18,"{""route_delay_rate"":43.92,""carrier_reliability_score"":88.27,""weather_severity_score"":43.18,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
f2e3c7df-8077-4689-a702-7a1f6f1cb5a1,827e4ffb-bd63-4c02-a557-8689b4e951ad,2025-03-19 08:00:00,47.93,84.66,18.16,"{""route_delay_rate"":47.93,""carrier_reliability_score"":84.66,""weather_severity_score"":18.16,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
43225d77-e200-427b-be21-71425405ed29,169518e1-8258-4d3e-82c1-f6564f685da2,2025-12-23 08:15:00,28.46,67.86,74.35,"{""route_delay_rate"":28.46,""carrier_reliability_score"":67.86,""weather_severity_score"":74.35,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
926f5a81-5857-4ab1-be72-4e1839b8a0a8,5cabf626-87df-450f-a0b1-65eecc45b338,2025-11-19 17:45:00,45.28,81.24,18.03,"{""route_delay_rate"":45.28,""carrier_reliability_score"":81.24,""weather_severity_score"":18.03,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
c12094cb-0736-4e5f-a990-2df196d2ceaf,23f15514-9978-4c3b-bef9-6b74d0286e3d,2025-04-21 16:00:00,17.94,64.12,80.42,"{""route_delay_rate"":17.94,""carrier_reliability_score"":64.12,""weather_severity_score"":80.42,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
29aecfea-fb34-4449-a564-bfc34f8bccfd,32c2e4dc-c9f2-4e78-b38d-5ac3d87b6259,2025-09-24 11:45:00,68.13,73.1,18.18,"{""route_delay_rate"":68.13,""carrier_reliability_score"":73.1,""weather_severity_score"":18.18,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Rail""}"
