vehicle_id,vehicle_number,vehicle_type,capacity_kg,fuel_type,maintenance_status,vehicle_age
6a42319b-3fb8-45b3-b371-326b699d921f,TR-6008-3580,Truck,25296.88,Diesel,Good,10
d650f4c4-ec7f-4d9c-8dbf-4465b3ff17e5,SH-3291-3581,Ship,6931818.56,Diesel,Good,2
74bcb700-8ecc-4615-8770-82aa08292219,AI-3555-3582,Aircraft,49363.9,Diesel,Under Maintenance,9
32f0f8e3-453f-4234-9ac8-06126c04472c,TR-3436-3583,Truck,26681.29,Diesel,Good,18
256ae520-a1d8-41f0-891d-3b1a7c83cc6c,SH-8428-3584,Ship,14206109.2,Diesel,Good,8
c083d306-fefd-4328-bdd9-ed7c5784e9f9,TR-4705-3585,Truck,13696.75,Jet Fuel,Good,6
07db7e49-4d16-4511-9c8e-867c00612d1e,AI-4931-3586,Aircraft,26674.37,Electric,Under Maintenance,2
c1439145-8044-46d6-8cb3-07132a283fc4,TR-2875-3587,Truck,16372.46,Diesel,Good,1
db559b9e-2169-4d30-a97c-3b4b9a30ab7e,TR-2407-3588,Truck,22348.86,Diesel,Under Maintenance,11
54cfecbc-72ca-46c7-be15-152e4e23a4d3,TR-6707-3589,Truck,10807.96,Marine Fuel,Good,5
b963e34e-c4bd-417f-8b86-57835b02a20c,TR-1366-3590,Truck,10402.04,Diesel,Good,1
51c81e8f-9050-4815-b166-998bf9f458f9,TR-5108-3591,Truck,26394.56,Diesel,Good,16
6eb0a2fb-f541-4958-bb32-ddd341430444,TR-1551-3592,Truck,5352.27,Diesel,Under Maintenance,12
287e5b7c-1820-4c60-87dc-e7c4cd5e5fd5,TR-5320-3593,Truck,26298.53,Diesel,Good,15
1264bee9-db66-4d78-a37a-08e6f04dd7a2,TR-3258-3594,Truck,9786.44,Jet Fuel,Due Soon,17
46cccb7f-18b7-4c7c-9d44-3441d6a24c55,SH-8651-3595,Ship,10931013.3,Diesel,Good,18
254fb556-361d-4746-9383-4befb1152569,TR-4722-3596,Truck,8444.84,Marine Fuel,Good,6
889d6891-78bb-4400-909c-86846f8c1742,TR-7352-3597,Truck,15792.04,Diesel,Good,18
e974d85c-615d-43f8-be46-73012996317c,SH-9462-3598,Ship,10142225.09,Marine Fuel,Due Soon,16
bf5173bd-696a-40fa-9a76-ede23058dc5f,SH-8724-3599,Ship,13192930.32,Diesel,Good,11
4477534d-06a9-4785-a2da-6d09e895fccb,SH-4124-3600,Ship,17123935.04,Diesel,Good,7
5eb6264b-9953-4a3c-873f-64399f08a74b,SH-9901-3601,Ship,6912701.24,Diesel,Good,8
0d48e321-70dd-45a2-b088-566d12829c1a,SH-4821-3602,Ship,15202314.86,Marine Fuel,Good,12
e093a777-f2f3-4e05-a264-3a29718af541,SH-8221-3603,Ship,21733832.93,Marine Fuel,Good,8
ffa3f08e-da5e-4995-82a5-a7b8670defe5,SH-4549-3604,Ship,23350668.47,Marine Fuel,Due Soon,1
9d5545cf-a3d3-4c24-97d5-83a0ff277586,SH-6070-3605,Ship,4157645.01,Jet Fuel,Good,10
b69e2cad-bd9b-45e1-b3d8-82b374b133e8,AI-8434-3606,Aircraft,32815.03,Diesel,Good,8
52cd060c-8118-4e37-afb9-4f970bfbc70e,TR-1248-3607,Truck,12933.78,Diesel,Good,14
278599f7-e4e5-4ef7-9069-87940a5cf0ee,TR-6833-3608,Truck,18557.01,Diesel,Good,18
8ece0301-4b3a-4ff5-8cf1-174cca1e429f,SH-1011-3609,Ship,23863900.53,Jet Fuel,Good,8
e6c2a2ab-d4d4-4751-a38e-9ed21e2a7472,SH-7163-3610,Ship,21022094.62,Marine Fuel,Good,1
de0c8e64-750d-4068-9433-0ec4f13ca087,TR-8240-3611,Truck,11026.64,Electric,Good,3
cc6bdc3e-2047-4dd9-8e02-32d2bdacd484,RA-5099-3612,Rail,516251.29,Electric,Good,8
72d6cfaa-dbd0-43ce-b6f2-e45c9da34abf,TR-1627-3613,Truck,16224.47,Marine Fuel,Good,10
229ec759-8f0b-49a5-b234-d7a7c6f216c6,TR-3324-3614,Truck,25303.98,Jet Fuel,Under Maintenance,2
e6c37e50-fb89-4580-8f0f-f202a6e2fc71,AI-5496-3615,Aircraft,43726.33,Diesel,Under Maintenance,4
109fc469-b727-403c-ba7c-5045d7a31921,SH-3336-3616,Ship,21904086.13,CNG,Good,2
8fcaa74c-672b-4c9c-9ba3-ef7beea5f99d,TR-6934-3617,Truck,18347.58,Diesel,Under Maintenance,10
0b3d8261-b96d-4339-b17d-1820d121a14f,TR-7982-3618,Truck,24298.37,Marine Fuel,Good,14
1ceb9814-e4f3-46d6-ada8-f7800c9628eb,TR-2033-3619,Truck,5843.48,Diesel,Good,2
e998dd33-5167-4f05-bdc8-659276a690cb,SH-1352-3620,Ship,20467672.17,Electric,Good,6
7c29d1a6-7c89-4566-8f8f-b1df4d418381,TR-3785-3621,Truck,20720.41,CNG,Good,10
fdccb2e5-75ca-4162-a926-0796e3f9d5a3,TR-7595-3622,Truck,7154.52,Marine Fuel,Due Soon,8
95452616-cae8-4009-90ac-d8d2695d7c7c,SH-5642-3623,Ship,21480144.12,Diesel,Good,6
5333790b-d0c4-43c7-bad8-741f6ab1f3d4,TR-6535-3624,Truck,5361.15,Diesel,Good,18
e4c3dc80-a646-49f7-baa9-76cede9884ee,SH-4221-3625,Ship,17332228.65,Jet Fuel,Due Soon,11
2789357e-2d56-4c0d-b05a-26663611248e,AI-4321-3626,Aircraft,112104.42,CNG,Due Soon,6
fcb2c0ba-b882-4a21-be8b-4a92ad80fa1e,SH-3248-3627,Ship,8890651.17,Marine Fuel,Good,9
a4b2d9e3-7fb4-4c68-87c3-bce85fe497a8,SH-8455-3628,Ship,8369318.6,Jet Fuel,Good,10
3a0edf7b-c2fe-44d9-bef8-5eb7a5a2219c,TR-5881-3629,Truck,25335.91,Marine Fuel,Good,3
42a5d78b-2c17-444e-a22f-7c19bd685a16,SH-6631-3630,Ship,6030651.51,Diesel,Good,6
783efb71-740a-4ffc-a315-013343972862,TR-7102-3631,Truck,4002.14,Diesel,Good,14
7e217ae3-93d5-4236-a0d3-37b7d9e5ea7f,TR-7202-3632,Truck,7973.48,Diesel,Good,4
84aeb1c7-8096-4893-b111-07011b92c919,SH-1548-3633,Ship,17651721.74,Diesel,Due Soon,16
a4840a73-f2b7-4bfd-b086-d509f8549e2b,RA-5114-3634,Rail,239357.6,Jet Fuel,Good,8
027a605e-96d8-4be6-9616-34d59a095ecb,TR-8051-3635,Truck,11449.63,Diesel,Good,18
102ac471-4572-44bf-a93c-dad200cc775d,RA-2496-3636,Rail,110739.11,Diesel,Good,2
38732af9-d346-4806-ae97-f39f76ae5ad4,SH-3940-3637,Ship,9868156.3,CNG,Good,9
624ca510-95e8-4933-a59e-6286439f69d3,TR-9608-3638,Truck,26018.66,Diesel,Under Maintenance,1
ced52b32-7dd2-449b-8863-58a6b23d90da,TR-9992-3639,Truck,5343.88,Diesel,Due Soon,16
3e3fadc1-c31f-4ada-a56f-66f08e154270,SH-3462-3640,Ship,4665103.32,Diesel,Good,14
24181751-f5a5-46e4-8cd8-82302a619052,TR-3881-3641,Truck,23533.0,Diesel,Good,5
7d06d232-d52b-49fc-a82a-ca2feea5c87e,TR-5146-3642,Truck,12795.24,Marine Fuel,Good,1
d05c3de6-c2d8-4075-ad05-dfa0dfac6bcf,TR-5797-3643,Truck,10036.11,Diesel,Under Maintenance,15
29e3092f-0025-40c2-902d-e4c31e6b5c6a,RA-3692-3644,Rail,121170.65,Diesel,Good,18
7738d338-0894-4cfe-8b98-d7383fe3e639,SH-1715-3645,Ship,9330648.06,Diesel,Good,18
83bb1c29-ee8b-4599-9e3b-52938cef2d48,TR-7727-3646,Truck,22319.19,Diesel,Due Soon,12
48c59e61-07d4-437a-a65a-e837f5ea92bd,TR-3155-3647,Truck,22177.24,Diesel,Good,2
45f895cf-fb10-4b2c-88d5-1735af8e5763,TR-1363-3648,Truck,22328.69,CNG,Due Soon,18
31f5c42a-1d19-461c-b91c-aab1b7ea0908,SH-3722-3649,Ship,16843019.56,CNG,Due Soon,4
62447a1a-3b44-497e-a738-703cf67fd9ea,RA-6384-3650,Rail,678101.39,Marine Fuel,Due Soon,5
c39ecec2-d946-4e56-a762-9240f8219fbc,SH-5095-3651,Ship,3042532.45,Diesel,Good,2
ecc57653-9e49-4d28-9beb-975a61cfda99,TR-7050-3652,Truck,27181.93,Marine Fuel,Good,4
99ef3ef6-fb52-4038-824c-7108f9622ca8,SH-9338-3653,Ship,2094557.23,Diesel,Good,6
8c35ea5d-7c2a-4c10-bda9-513d31520322,SH-2960-3654,Ship,18620445.06,Diesel,Good,14
d56109c7-d364-4352-848b-c1cbc3bcdfb1,SH-8997-3655,Ship,9659586.02,Marine Fuel,Due Soon,14
1a0fbbbf-7bbb-4a15-a5b4-4bc0ec838deb,RA-6777-3656,Rail,574134.86,Diesel,Due Soon,17
7c13ec82-49bf-4070-a593-7c36ccc6a4b6,AI-1954-3657,Aircraft,98965.83,Jet Fuel,Good,9
fa2c29d5-8963-46f5-ab4f-bc453ebd7fea,SH-4434-3658,Ship,14725889.91,CNG,Under Maintenance,10
2886e21e-e0e9-445a-9f01-62239d73a7f9,TR-9334-3659,Truck,10210.34,Diesel,Due Soon,6
0a066820-f0f1-405d-b5b9-64d1ed497226,SH-8002-3660,Ship,6774638.95,Diesel,Good,6
3f2a8972-2632-4bd1-81ac-3a658eb109fa,TR-1721-3661,Truck,4799.06,Diesel,Good,12
210cab17-9342-45da-ab93-e1eefa4d2ab4,TR-7334-3662,Truck,22851.99,Jet Fuel,Good,10
03520786-5fad-43d1-b476-aaf76f487382,AI-2585-3663,Aircraft,13117.43,Jet Fuel,Due Soon,16
d5f19976-308f-42af-9d53-8a082f6d22ec,TR-3661-3664,Truck,12330.54,Marine Fuel,Good,14
b257d63c-8f72-4186-bb22-06705397d5f6,SH-1529-3665,Ship,13520432.56,CNG,Due Soon,12
994f293d-516a-46bb-b09f-4518d7c8eac6,TR-6727-3666,Truck,20487.44,Diesel,Good,14
83fe5f9c-9711-4e0e-940d-8182c92d02a0,TR-4931-3667,Truck,24411.28,Jet Fuel,Good,9
0688a510-4a67-47d0-b559-1db0fe8de79b,TR-6659-3668,Truck,26695.85,Marine Fuel,Good,1
4f16d453-3511-4c9f-9e12-5375d18f407e,SH-7232-3669,Ship,2597733.86,Diesel,Good,4
b4f215fb-e92d-4e1b-966c-7bfddbd004c1,TR-8214-3670,Truck,22541.77,Marine Fuel,Good,6
dca1bf7d-08ef-4791-a722-17179ff2b1e1,TR-5744-3671,Truck,17321.11,Diesel,Due Soon,4
4b25c005-3d1d-4396-837a-82cab8f48b33,TR-9722-3672,Truck,12204.95,Marine Fuel,Good,5
9514129a-29d6-4d57-a9ee-a2d2f63c223e,TR-2774-3673,Truck,19452.62,CNG,Due Soon,3
9219cadf-b6e9-427c-9491-dd567b2a15d9,TR-7742-3674,Truck,3474.56,CNG,Good,3
79301c60-d91d-4e6e-a816-675b91bdedda,AI-9332-3675,Aircraft,128836.21,Diesel,Due Soon,14
feec9c96-b720-40b2-9eac-93edb6e0dec4,TR-1958-3676,Truck,25715.36,CNG,Good,6
3eca4d77-f9bc-4842-b8c9-5ad48a7fb2ab,AI-7111-3677,Aircraft,51448.88,Diesel,Due Soon,5
c3173ae8-7504-4d09-b544-f218bf048b36,TR-1160-3678,Truck,12280.23,Diesel,Good,13
739c1a8a-9707-4cb9-ace5-5329b0821886,TR-2343-3679,Truck,9212.96,Electric,Good,15
80726d00-59f3-4777-a737-acf417d5a41f,TR-2593-3680,Truck,21931.59,Diesel,Good,2
d77d0f92-d90c-43ce-970a-8d5f25ebe6c3,SH-8873-3681,Ship,17649996.93,Marine Fuel,Due Soon,10
21a3056a-c2ce-4ea2-ab75-74d2b10a2f0a,TR-8058-3682,Truck,13585.52,Marine Fuel,Good,16
d5f1e6af-5ddb-4c39-94e2-6a682e7f0ced,AI-7696-3683,Aircraft,63805.84,Marine Fuel,Good,17
8310061b-9d67-445f-ae36-e9ed1e8759ad,SH-7589-3684,Ship,1973461.19,Diesel,Good,14
9bceecbc-6f60-40a5-9a22-834bc287c049,TR-8735-3685,Truck,20478.31,Marine Fuel,Good,1
d527584c-8030-49b4-8509-9fb32eb77c03,TR-8521-3686,Truck,14881.22,Diesel,Good,11
b9bb36fb-8dd1-41d4-af0b-08b13e6d069b,RA-9743-3687,Rail,78870.58,Jet Fuel,Good,15
2669d247-3086-41e1-9351-f4c436bca8aa,TR-1721-3688,Truck,21493.13,CNG,Good,11
e32f82cb-b907-41ae-97bd-bfb45a18be52,AI-8634-3689,Aircraft,51149.35,Diesel,Good,13
53b5ebed-2dfc-4b2a-b391-e429989ce10b,TR-5579-3690,Truck,6576.83,Electric,Due Soon,2
6785bffe-221b-44f2-8ca1-fd86fe0f9b88,SH-9441-3691,Ship,2667035.85,Electric,Good,10
832c343a-19f2-414b-9da3-01e814ac615f,TR-4558-3692,Truck,14116.94,Diesel,Good,4
325b334d-5135-41fd-8844-fb74206a1e47,TR-1682-3693,Truck,15663.94,Diesel,Good,18
eae15fe0-301a-4b26-bf8d-ceb84a9fba32,RA-2987-3694,Rail,305140.48,Diesel,Good,16
b7304302-b243-4933-b506-678862deef8c,SH-6678-3695,Ship,4952404.57,Marine Fuel,Good,18
9428d7e4-d973-48c8-abef-f0b33aae56e1,RA-9852-3696,Rail,349647.37,Diesel,Good,2
201426cd-a344-4a79-8f02-59fb58538c49,RA-2326-3697,Rail,455739.69,Marine Fuel,Due Soon,4
d987bf4e-160e-42f6-b63c-0850cd2b7ed0,AI-3620-3698,Aircraft,110737.76,Jet Fuel,Good,3
68a8d690-1a69-4d50-9834-8d3798e4077b,TR-7620-3699,Truck,10754.38,Marine Fuel,Good,11
7eb50a80-2029-441f-83ea-5d13d627d0ba,TR-9750-3700,Truck,4601.22,Diesel,Good,1
d43d826c-ec90-4bbb-8441-9a40e4c38de3,TR-2885-3701,Truck,5657.86,Electric,Good,10
5c33f792-c0ce-4df8-937e-1fa9a372b093,SH-3242-3702,Ship,20004477.14,Diesel,Good,12
0e2a1644-4d8d-4eaa-897b-9effa704e2f9,TR-9317-3703,Truck,8801.04,Diesel,Good,12
6b8b079e-f5ff-4fac-bda6-af93297c2437,TR-7601-3704,Truck,20269.65,Marine Fuel,Good,8
0c75e886-cab2-4059-bb5b-d5e2d9448b85,TR-9039-3705,Truck,27842.51,Diesel,Good,2
ca08a03d-4423-45b6-a92d-d34df05ab4ac,TR-9295-3706,Truck,25757.41,CNG,Due Soon,17
e589a515-f7ad-43bb-99b9-f8293b50217e,RA-5565-3707,Rail,235648.83,Marine Fuel,Due Soon,13
5ee9eb49-ad42-4c53-9b29-5612263696fc,TR-5938-3708,Truck,22689.47,Marine Fuel,Due Soon,12
e87087e9-a118-4a5d-82cb-941f9b6da69b,RA-3762-3709,Rail,558173.45,Diesel,Due Soon,8
19e45203-f7f1-4026-846f-a691bc03bd04,TR-5678-3710,Truck,24821.11,Diesel,Good,15
129c85b6-a78b-44bd-8e19-d1fdb05f9910,RA-5302-3711,Rail,398356.25,Marine Fuel,Good,1
5d8921e2-343e-4bf8-a1de-f7892e7f39cb,TR-4454-3712,Truck,26509.85,Diesel,Due Soon,6
fc21ab78-7dbc-4dd4-adb6-0ba47102e331,SH-4173-3713,Ship,18065633.07,Diesel,Due Soon,18
bce3c335-2214-437f-a261-910c74d92d6a,AI-8969-3714,Aircraft,142498.28,Diesel,Good,18
0e140a08-cb4b-4c5e-8b25-ea6b556f5992,SH-2782-3715,Ship,12109717.18,CNG,Good,3
2599601b-7024-4767-bca9-cecc5b3f44f7,SH-8854-3716,Ship,20167818.72,Diesel,Good,8
6121d89f-661b-45e4-9bc0-6d53abcd4e1c,TR-5337-3717,Truck,24279.82,Diesel,Good,15
3e0a1c56-2e09-4d38-bee3-2dd65174753d,SH-5873-3718,Ship,21718737.12,Marine Fuel,Good,12
6bf1d09e-5673-4041-9c83-b8842d7d74c1,RA-8185-3719,Rail,306515.88,Diesel,Due Soon,12
983cd533-8739-4e86-bf88-617b2f54dc64,SH-6075-3720,Ship,24994094.09,Jet Fuel,Good,12
c9c1504b-3ec0-4b88-99d6-9f95f73f4597,TR-4606-3721,Truck,24533.96,Marine Fuel,Good,17
d021d700-9bf0-4f4e-921d-bf63acd9fdeb,TR-8532-3722,Truck,6070.6,Marine Fuel,Due Soon,6
ac9daadb-ca9c-4d76-99f4-5e5ed9a7a744,TR-4971-3723,Truck,17660.82,CNG,Good,1
c429727d-03f9-461b-a3df-8338ff7adc2f,RA-4986-3724,Rail,54787.4,Diesel,Good,15
50db4bfd-c765-45e9-a05f-af9775349f79,TR-8222-3725,Truck,15293.04,Jet Fuel,Good,10
30f6157b-7e28-4fee-89a4-42e0db5fa20a,SH-6810-3726,Ship,20721758.81,CNG,Good,2
53216daa-8f42-423c-96d6-f2a73473dee0,TR-2424-3727,Truck,12622.45,Jet Fuel,Good,13
c448909a-3817-4f75-8bcb-609ca7ee05ea,RA-6214-3728,Rail,226214.36,Diesel,Due Soon,8
8fba76b3-a781-4318-a46a-7edfdedf0e8a,TR-4854-3729,Truck,18291.05,Diesel,Good,15
f76f60f9-1254-41d3-a265-7e308e31e488,TR-8664-3730,Truck,11833.06,Diesel,Under Maintenance,12
fd4b975b-aac7-48c7-adff-bd0bd87c1e8e,SH-4042-3731,Ship,6083806.22,Diesel,Good,15
f40207eb-6e03-498e-bc9f-f7c30e637fb8,SH-1862-3732,Ship,23027537.61,Diesel,Due Soon,5
3852173d-90e9-40c2-967a-0f7dd9b59fc3,TR-5913-3733,Truck,7719.56,Diesel,Good,11
60948629-35e6-43f1-9686-a3b29582deda,SH-7268-3734,Ship,7856603.55,Jet Fuel,Due Soon,5
4e69f00b-6401-4d4a-8058-c9a6a2f96ebc,TR-2484-3735,Truck,18557.09,Diesel,Good,10
c7720f67-8f97-489d-be04-0997e4fc166c,AI-7853-3736,Aircraft,149978.03,Diesel,Good,5
d11b6cd5-26d5-42ca-a680-ad0d4bb8208a,TR-4514-3737,Truck,12006.36,Diesel,Due Soon,18
dfbf2d81-0103-4e07-999a-db038e5931b0,TR-2738-3738,Truck,6771.94,Marine Fuel,Good,4
d6b8b07f-b7f7-499d-87b9-fe75513f5acf,TR-6393-3739,Truck,9784.39,Marine Fuel,Good,8
18696095-e159-4b51-ab69-dd85ebbb8883,TR-3104-3740,Truck,17487.42,Diesel,Good,14
c79e84e9-3d76-4f03-aac9-e5fc78f1e18c,TR-7110-3741,Truck,10035.56,Marine Fuel,Good,12
0743df45-2c6c-449e-b6c3-4d2cd52e09ee,TR-3522-3742,Truck,14781.31,Marine Fuel,Good,13
c1204e64-1876-4a1e-9671-d541e15232f6,TR-3720-3743,Truck,9957.42,CNG,Good,4
a24eba14-4798-4d3a-bbe0-5873491b5a29,TR-8297-3744,Truck,27327.88,Diesel,Under Maintenance,7
5a5593d0-5d9a-458b-9174-ad5b693f8b76,TR-4171-3745,Truck,26420.29,Jet Fuel,Good,18
21ffb74a-250c-465e-969b-dead9119e5c4,TR-7042-3746,Truck,27562.74,Diesel,Good,10
b11c85b9-6b70-4854-8c2c-b64ddc463e05,SH-6790-3747,Ship,10330707.99,Marine Fuel,Good,11
8e406ebb-59e0-49dc-a933-cf07e158703a,TR-3304-3748,Truck,16989.46,Diesel,Good,1
3b881157-5eb7-43c3-9912-6733a2a448b1,SH-9771-3749,Ship,4658002.07,Jet Fuel,Good,2
fbed77ca-6321-4a73-ae20-46ad34e40b1f,TR-7905-3750,Truck,7926.91,Diesel,Due Soon,12
9b428dc1-f8e8-40a8-b394-0cf8f742b721,TR-9220-3751,Truck,5762.66,Diesel,Good,15
ee1265bf-4e7d-4590-b20f-4fc076a372e4,TR-2562-3752,Truck,16374.16,Jet Fuel,Good,4
d60445e0-2c42-412c-ac5f-bcb42124d310,SH-3504-3753,Ship,15405537.68,Electric,Good,15
02373beb-77e7-4e62-b4a9-c78c28f11ca6,TR-5116-3754,Truck,16479.01,Marine Fuel,Good,17
7022f913-8e60-412e-bf5e-6b313b693426,TR-8508-3755,Truck,4683.05,Marine Fuel,Good,11
5b4c224c-0ad7-4f3e-af85-d09fbb4d8e68,AI-6518-3756,Aircraft,101189.5,Diesel,Good,7
c3a56aa6-b97d-40d1-b82d-ee1aa2af5c2c,SH-6090-3757,Ship,23408163.57,Marine Fuel,Good,9
756a4076-c687-48ae-b99a-6ad448f7b95c,RA-9288-3758,Rail,323845.5,Marine Fuel,Good,7
a643f550-6562-4748-a555-1d60c23cdbf9,TR-2268-3759,Truck,19164.25,Jet Fuel,Good,18
1ca61820-1fcc-4068-862e-f2bdde46f276,TR-8062-3760,Truck,26873.47,Marine Fuel,Under Maintenance,17
84fc1043-7069-496c-b751-ccbf5407a9bf,TR-2004-3761,Truck,12492.2,Diesel,Good,6
4b9269e1-0542-4987-afa4-9518b071163e,TR-4958-3762,Truck,6175.16,CNG,Due Soon,2
51a6d332-cf2f-4eaa-8566-1ff20b9c0b02,TR-4937-3763,Truck,6479.45,Diesel,Good,16
9cc06656-332a-4d72-950a-2478b4dc5c22,TR-3042-3764,Truck,20164.03,Marine Fuel,Good,8
6476bf05-a5c1-4c22-b708-76deb8a1cc78,TR-1465-3765,Truck,11342.61,Marine Fuel,Good,17
b8605c4d-a6a8-416e-9fc9-ee0118a99077,AI-6133-3766,Aircraft,17973.39,Electric,Good,12
2bb496b2-d33f-4ec8-9cba-344cadad5b3f,TR-1110-3767,Truck,6348.14,Electric,Good,10
9eeb4149-2dcb-405c-828c-6f846376f054,SH-6177-3768,Ship,22433902.44,Diesel,Due Soon,7
f7ce14db-9d94-42b1-bd90-7676090a9135,TR-9943-3769,Truck,17843.48,Jet Fuel,Good,17
bfac0a3b-6cff-4d27-8b34-62d1c141f463,SH-8841-3770,Ship,15504135.91,Diesel,Good,16
2691cdf9-26f2-4902-9b6d-9e4e8e66c3df,SH-5381-3771,Ship,20513741.77,CNG,Good,17
9b9770b8-c36f-4496-b299-7bb8f6c22f26,SH-4017-3772,Ship,24051051.13,Diesel,Good,13
40b80483-84ef-4a06-bf67-3c101a6ea7d4,SH-6177-3773,Ship,2071284.19,Diesel,Good,8
a4a9de7b-ab34-4e6d-85da-fc01fb01e026,AI-1375-3774,Aircraft,103552.88,Marine Fuel,Good,2
7044789e-b6af-4a53-9abe-241e878d2588,TR-2388-3775,Truck,5446.98,Electric,Good,12
162cff9f-a1a6-4129-9194-2e2fd4f7eb0b,TR-5475-3776,Truck,25786.85,Diesel,Good,8
e24d8360-1e83-43aa-bbbb-e1d5e8098bb4,SH-2814-3777,Ship,2299497.13,Diesel,Good,15
edf63125-e1b9-41fb-8502-f7489c291d3c,AI-7163-3778,Aircraft,136808.93,Diesel,Good,11
005b990b-cc71-4b5b-b2ba-1a01c90444bf,TR-3347-3779,Truck,6677.46,Marine Fuel,Good,10
f21b7466-020f-4646-83d5-47b55198f0ac,TR-5892-3780,Truck,25438.5,Diesel,Under Maintenance,13
eda266be-ea75-4b60-bad1-58a694488cd0,SH-3370-3781,Ship,9026330.32,Electric,Good,10
a3dfdd02-7c4c-42c6-b14f-c9106f929df6,TR-5955-3782,Truck,6073.72,Diesel,Due Soon,14
1541cd19-0b06-440d-b439-877e203e0981,TR-8498-3783,Truck,18941.69,Diesel,Due Soon,18
90d0fdac-07ea-4fb9-a981-a665bea11667,SH-7772-3784,Ship,23830280.13,Marine Fuel,Good,7
7ca579cd-2c67-46a0-ba73-12f3bae01205,TR-5790-3785,Truck,11360.79,Diesel,Due Soon,17
22c2d3cd-a7ec-4791-8594-208293e9e235,TR-6833-3786,Truck,21828.34,Electric,Good,8
e5270c68-bf13-4a89-af79-70303a3e6a89,SH-4394-3787,Ship,4168578.56,Electric,Good,15
3963f357-f8c9-497e-b6a3-67eb7796d806,RA-3993-3788,Rail,179479.08,Diesel,Good,8
70a6445b-f186-4134-adc7-68a2505adb0d,AI-1177-3789,Aircraft,64388.05,Diesel,Good,8
0dddc5a4-9154-483e-93a7-f84a54c21f1e,TR-9886-3790,Truck,5712.28,Diesel,Good,4
3924b49b-2b3a-4457-acaa-42edeb5514bc,SH-9336-3791,Ship,19541947.72,Diesel,Good,14
a3440907-4efb-4bd5-943c-e62e3b5d2bbc,SH-6802-3792,Ship,16167367.08,Marine Fuel,Due Soon,5
2caebf02-1648-466b-8bdb-7f3ec45b3e08,TR-1111-3793,Truck,19354.43,Diesel,Due Soon,9
8bd02d34-e3b7-4171-9a16-45381da8511e,TR-2620-3794,Truck,17611.5,Diesel,Good,3
49678032-0b73-4d6e-a73f-d7e6cce7d037,SH-7769-3795,Ship,16312052.58,Diesel,Due Soon,5
19aebbdd-addb-4009-856e-2a971cd0756f,TR-2738-3796,Truck,12323.97,Marine Fuel,Due Soon,12
ff9a700a-3f19-4362-972a-363bc6eecf44,SH-1424-3797,Ship,5225234.54,Diesel,Good,12
326711ef-abb2-4fa4-bd8a-be53d6857082,SH-1088-3798,Ship,22106827.87,Diesel,Good,11
a3fd8be6-7371-4aa8-84e9-80b7d7e77c45,SH-5130-3799,Ship,935605.49,CNG,Good,6
8cfb5516-a22e-4a90-9c39-6e7aacd8b247,TR-7191-3800,Truck,11785.5,Jet Fuel,Good,6
f5ba2d12-ae58-4b5f-a6d3-da1b8d292559,TR-5012-3801,Truck,19545.3,Diesel,Good,18
0cbb1610-a96b-4832-b3c9-a16670c416d9,TR-6249-3802,Truck,11119.46,Jet Fuel,Good,9
3a7c9854-5cd9-4fec-96d1-72d5e27d4054,SH-6970-3803,Ship,5860073.94,CNG,Good,13
412f0f20-0d89-4c65-a566-9995e44f90ab,TR-5537-3804,Truck,16868.26,Marine Fuel,Due Soon,5
77daf6d8-71e8-4c06-b2ba-81ab23d90c29,AI-5064-3805,Aircraft,39894.48,Marine Fuel,Due Soon,3
23146d4e-6849-4a87-b97d-64277ad3a7bb,TR-1509-3806,Truck,16904.62,Electric,Due Soon,17
f3c791a5-55fa-4307-9aa5-a73a18f58840,SH-7503-3807,Ship,2478225.99,Diesel,Good,6
082b7c9a-060c-4a48-b572-7770ad362277,TR-6801-3808,Truck,19550.28,Diesel,Good,15
8a7f32a4-94e7-4c5b-9293-3f0e22d4d1bf,SH-9298-3809,Ship,5180001.35,Diesel,Good,10
d94b14af-03b1-4cbb-aed8-cb38de5cf861,AI-9804-3810,Aircraft,106701.21,Marine Fuel,Good,3
4393d9ed-e0f5-4d9f-9aa4-44486fc35d83,SH-1590-3811,Ship,16330462.17,Diesel,Good,17
c7468572-49a6-4a57-9d72-f058906a2315,AI-3574-3812,Aircraft,66446.37,Diesel,Good,9
e007649e-7f20-47ca-a69c-08930bb9b8a0,SH-4899-3813,Ship,10035386.82,Marine Fuel,Good,1
2b8471fc-d8c9-46f5-aef6-85e4c3dd98e8,TR-3880-3814,Truck,16167.95,Diesel,Due Soon,8
78e567a4-b65d-4797-a0be-dc2391529180,SH-3702-3815,Ship,3338840.62,Jet Fuel,Due Soon,18
849f6b82-4bfc-4446-a642-2c5945a8f4cb,TR-1631-3816,Truck,18953.89,Jet Fuel,Due Soon,2
7ab5aebc-2b73-4d27-abd5-af32a03a2682,TR-2361-3817,Truck,6013.15,Marine Fuel,Good,8
d81b2717-abcd-4a66-81a2-122c2e973522,AI-7624-3818,Aircraft,12461.6,Electric,Due Soon,15
75429f6f-ac8e-4266-8127-2c3016981f44,SH-7681-3819,Ship,13078638.15,Diesel,Under Maintenance,11
15e408ca-8165-4e75-b87d-4df5fe26f1a7,TR-2629-3820,Truck,22954.44,Marine Fuel,Good,10
b261b3cc-71d3-4932-bd90-a5a54175898a,SH-5421-3821,Ship,19813538.92,Electric,Good,8
