history_id,shipment_id,actual_delivery_date,delivery_status,delivery_attempts
6552a086-a455-4da1-9bab-27c2ba57bdbf,fb07b14c-8e77-4a1a-9015-be255391bf32,2025-09-17,Delivered,2
e584d531-ab1e-49d6-9165-a5f98334cd5a,26d2a197-bf5b-45a6-b517-bd224bcf6456,2025-02-22,Delivered,1
d55e447d-652c-4a6b-a14b-42f66982fed6,3d812e76-2df7-4043-9838-1514814a57b0,2025-12-25,Delivered,2
8aea444c-9af8-4295-a5fe-7e8d1b2021d1,98dd5097-7123-4573-a30c-e48343d6194a,2025-10-03,Delivered,1
ea277161-c95c-4643-8fd7-66ea0788ab14,c901bc4c-059e-4843-ba50-7bb94c0d5209,2025-05-26,Delivered,1
fa879ddc-35db-4615-b2e5-8014023113c0,d716f84a-8e47-474c-8869-f6f3788d8a56,2026-03-30,Delayed,4
166c2158-fa13-41d0-8c06-64cd28dbd217,f914e171-b5ae-41f6-a2db-6c5856ceb267,2025-09-18,Delayed,4
8e290436-eeb8-41a6-b005-5a3114cb4be9,75bed9cc-7cdd-46f7-9fc1-38719ab91618,2025-12-03,Delivered,1
e9dcf05f-874a-49ff-886b-1569ad4a0ef4,8147cc4e-2f17-4ead-af0a-f882c350de21,2025-07-15,Delivered,2
d496d8a9-5427-414f-8770-001f8f4ac7b7,b58ddd79-b26b-46a7-b76b-1e59ecec7a49,2025-09-16,Delivered,2
3f5c4334-852c-4634-bb8c-2cb409053f1e,79c8adaf-eb5b-4775-811e-745365e71927,2025-10-23,Delivered,2
9cc457ab-dd9d-47b6-ada7-3bd39b151de6,9f119594-0fa6-4518-a4cb-75d8fb6bdbf7,2026-02-14,Delivered,1
2d21cd6f-cfac-42da-b217-8b7cd5c36759,362fb24e-a0b8-4113-b848-1433ace4adb1,2025-06-23,Delivered,1
62ddc7a2-283a-481d-b58c-904c0d14320f,f844b4df-a8e3-406a-a196-465a4fd1d44d,2025-06-13,Delivered,1
0ee4b243-1838-4099-9866-1740c600b79c,a4ee43be-c3d6-4553-b052-f28b7a227e7d,2025-09-30,Delivered,1
f5cc0d1e-a948-4e7d-a0c2-df8d529e1e9d,c3fa1c46-81d8-4f60-9e34-f22320de83d8,2025-02-13,Delivered,1
456efa84-0c12-4049-a074-b351c2827794,789e39ae-2eda-455e-a5d9-c25d53afa1de,2025-08-29,Delayed,3
589dbcbe-07c4-49f5-a0f4-bd0c7f6d933d,3b1c721b-5e11-432b-8753-05e9a2ad4f01,2025-06-16,Delivered,2
b83c296e-981d-4493-858d-e7ed6ed5d0cd,d26152f9-b7c9-48b3-9ab4-13c6098f0b79,2025-08-17,Delivered,1
855a36bf-9b8a-497b-bc44-3c9cf4af8a26,d39515c0-d66c-4515-acb4-f60589d596df,2025-12-06,Delivered,2
2a4bfdc1-e675-480b-a7fe-80721604c4a8,f52af820-7b2e-4aa9-b16c-21f62a85c2e4,2025-10-28,Delayed,3
8b124053-d953-48ac-9cb5-767671195879,0c1ab141-0a2c-463b-b4bd-7c0ce290c3ea,2025-06-07,Delivered,1
5da6c658-a4ce-494a-946d-b08c515042f8,8cde5c69-fea6-4de6-a92d-0cc871dc043c,2026-03-20,Delivered,2
53169d33-aa78-4bd5-809f-143a1d7a182f,0c6f657d-99da-4789-952c-112eab12bce3,2025-01-29,Delivered,2
0e645c69-c8e5-4570-b957-44ac93534cef,d07dd6c1-110c-458d-b7b3-e95298d1f12d,2025-04-03,Delivered,2
c23c7ac8-b11c-477e-b2ec-bc4e72140192,43dcdff3-21e3-4318-842e-148f3e78d466,2025-09-20,Delivered,2
472521b0-24ee-405a-b4ff-51f57b045a79,117f3d9e-1e2b-4c97-9874-07c73da8eef2,2026-01-27,Delivered,2
ba545a25-79fa-470f-91eb-8e724c8e5a14,bbacee82-726f-4e14-982c-0cf1999cc1cf,2025-06-13,Delayed,4
f18918be-8699-4332-b21a-7d0b833b18f9,8abab37c-5ece-4bef-8885-e41270903145,2026-02-27,Delayed,1
b621f15f-027c-4c5b-9972-365209716c62,5d77fdcb-9d2e-42e5-bcc4-847e6d26044f,2025-02-22,Delayed,4
a5c7a142-0087-4572-bd74-334530916c0b,0971065c-3159-4556-8764-513d62ee597b,2026-03-12,Delivered,2
33c97387-6f59-4428-bf5b-91e7ccf12e12,0ede6ff8-f642-48b5-ad60-6154a35e05da,2025-10-27,Delivered,2
265c8bda-00ea-44bd-bb54-24223f51b123,2d34f9fd-9f45-4cfe-8cd5-ff791b4108fe,2026-02-16,Delivered,2
fdba847d-18d9-42f5-9b4e-4af1e766adcb,ae4766a5-2a2f-4679-b240-e8d68f7c4292,2026-02-03,Delayed,4
9141b172-df34-41f0-a26d-0bfa0a786a0e,6bc7f981-1dfc-4eeb-86fd-d7bf30e4bfeb,2026-03-24,Delayed,4
ab7ce366-e99f-4278-af1a-c27a3ae3b8a9,07620983-2cbb-49a5-ba74-97a8fe4b5fa6,2025-04-18,Delayed,4
347eeca5-a241-4a35-a92a-cf44ba1f5acc,c0b1e753-1502-4418-a5a2-ccaa1f669cab,2025-08-16,Delivered,2
2b7a2059-cdc8-4f22-b488-70d64d6efc07,31be67be-3df5-4c20-8fc1-40092a9d1bbd,2025-04-21,Delivered,2
944058b8-879c-4f19-8a77-0bbdcc303a94,618bc2b2-841c-4ff3-b35d-d4b89f9b4c1d,2026-01-26,Delayed,2
cb64f054-6d86-4e38-a8a1-7fe6677c38ed,36660ac1-d15c-4f08-8ef9-3940586b8927,2026-03-27,Delivered,2
769a50e5-f36b-48e4-8c7b-f41ff25a4a42,19e5f643-5f78-49e7-b43c-4a1b3a947661,2025-05-02,Delayed,4
3aaa9036-f047-4c93-8692-5dae134f73ad,efd5e4b8-0999-4b84-95c6-dccaa7405a27,2025-10-14,Delivered,1
dac6ed1b-1f89-4968-8e3d-6435d2d2ec57,7f991700-65b3-4bb6-bccd-ebf357c1457a,2025-08-16,Delayed,3
f8cc2a06-681a-46bf-9996-281e9ccd8371,4b4c0578-1713-45e6-9536-ad5aa048ae0d,2025-09-07,Delivered,2
649f81f0-cd6c-4306-b422-98f6600cbe19,29292d73-1793-4f9a-9783-3b78d6c96eaf,2025-09-18,Delivered,1
309c5423-438e-4a38-a518-b392ff94f93e,70c81277-d4f0-4b8c-b552-74ee2c976db0,2026-04-17,Delivered,1
eed01c0d-7a30-419a-add2-684a26e0b419,bd78faab-09ee-4bd4-b2e5-5bc7e06a6776,2025-12-14,Delayed,1
31559520-0df2-4cd4-9f45-2c2e293cac7a,fc4d5372-348a-43ea-8fee-c9d57ca9742f,2025-11-16,Delivered,1
12d1e11a-cdf9-4e3d-8dde-7219a7c7662f,7bfbf551-1172-4fab-824a-4887b8657ef2,2025-11-08,Delayed,3
90ffeffd-fe93-4d89-b4fc-31801a77e5b6,adc3bfe3-67da-4ea1-9e9f-df9cb781e337,2025-07-21,Delivered,2
edefe35f-5317-4b82-81d3-0cd0fa208282,7698805b-2b57-451c-a1d1-c1e409289d62,2025-12-31,Delivered,1
64318d66-a472-4bad-b905-8eb02a1b22fc,3e9fd0cf-c58c-4805-9cd8-ebc5bf50249f,2025-08-11,Delivered,1
60e4abdc-7508-4aa0-b891-0eadb425953b,44c2cc75-f1ab-4a75-9956-ba6209c80c21,2026-01-31,Delivered,1
ad798ff4-8a27-41b7-b012-d9628757eaaa,6a43e888-8d0d-4402-acd8-d240b7e6e2ad,2025-12-19,Delayed,2
f69f6631-f2e0-4703-9da9-f8e797ba7248,8009a6a2-141b-48de-a89e-6735937f1e68,2025-02-11,Delivered,1
d711dcee-de96-41d0-bf4d-91626de84a71,f238dfe3-fa44-4d0c-9857-91564082014a,2025-11-03,Delivered,1
dcd681b9-c625-47c9-8787-6e68bf08d5d6,1a67dfd1-60f4-40c3-b9ab-36bdaaca27b1,2025-04-27,Delivered,2
aee3b227-1fbe-4560-8964-6e078d388435,de7eb90d-6d85-4537-8969-4c4729ddd143,2025-05-22,Delivered,2
793166a0-7480-4353-9a29-9462f123d5a2,6471ae23-83b2-4813-a44c-62d489ed062d,2025-02-05,Delivered,1
cbc259af-90c8-4614-87d7-2ff8b728595f,2dc5555e-8656-4c4d-a82d-e8c99e033752,2026-04-12,Delayed,1
ed617313-396f-42d0-a14b-14a8b539d6d1,ee81a65f-1a39-44e6-a38d-3fa451e74442,2025-04-11,Delivered,1
a91fafc0-cf57-4e1b-b4d0-4ca184657c1d,18907948-e783-4f39-b3bf-4cf76794ceff,2025-10-29,Delivered,2
3a88a040-557b-43df-9540-d5cafde56b77,5fcdce0d-8e17-4fb5-9889-317d720b152e,2026-02-26,Delivered,1
ea351c67-8584-42f5-9355-8ca248f01fa8,829809d3-9d76-4fd8-b4c9-caf4a3915d51,2025-07-13,Delivered,1
92294473-91b7-4fc1-be77-d1a04cce13b2,93a5d819-5e85-46c2-b171-f5ad49a3b57c,2025-06-30,Delivered,2
59d9e7a1-c8e6-4685-9a36-1eb2c979d2ea,2d129e0d-6bc2-470f-9488-2ff9cbbab25e,2025-08-04,Delivered,2
6df3a9a9-7fa3-420b-81e6-ff37b18fbbb0,fd559742-0ae5-4cab-9aa4-36ac10d5daa7,2025-12-18,Delivered,2
7d292310-20ff-4bf2-a325-167bc34c2a81,bbc57143-ff67-481f-81ca-9f1dfd8fecd0,2026-04-08,Delivered,1
fed476e5-0e55-41b3-89b5-cecdd7169586,9e1b271b-9255-4561-ae3c-a7721f02d704,2025-08-31,Delivered,1
4f7c6d22-8d5c-45b5-8818-630ec6ab8180,4a572767-3864-4221-a047-b473008fc36f,2025-11-22,Delayed,3
cbefc98d-3047-40bd-b37f-68c0114db124,95818efa-0d00-41d1-9bca-d4337101fa89,2025-05-16,Delayed,3
ebb119d9-e0e9-4df1-be20-1aae1f3b530d,8ab1523e-d894-48f0-aba9-a05e189e3d6b,2025-12-16,Delivered,1
d4d45311-e714-4633-b345-2039be454724,fd470767-378d-48ae-b0d1-60054deb571a,2025-02-27,Delivered,2
2b63b01c-a1ec-4578-8280-b5cc1ed6048a,20faa3df-2622-4250-a678-df7fe75748e9,2026-01-07,Delivered,2
dd5d5331-253d-4b6e-989e-0c290301a519,e93e5359-31a3-4066-821c-486038b30f26,2025-10-13,Delivered,1
460d9dc1-50c7-41e1-ae0c-becfdd529655,18d3aa3d-4dce-4c10-9abf-cf72c7c21ce8,2025-06-10,Delivered,2
1cb8d2cb-ed81-4a84-b487-6ecf4e1f1b9a,cf354e37-6158-4edf-a7b9-cd4d07587b9b,2025-06-03,Delivered,1
7c6b6ec0-60a3-4792-aba5-9a3efb8da27e,26f68e08-0d02-41b4-ad90-c50fa9010a7a,2025-05-27,Delivered,2
63277554-63e1-4222-b042-d2a6c54c0043,3d20235e-7a23-4269-9818-e87cfd34ba04,2026-03-07,Delivered,1
f963d257-9f3d-4c46-8cca-dca8d24f25b1,0f3a91c9-56f1-4fc9-b291-98a585a4edd4,2026-03-09,Delivered,2
f6ab2ac8-d1e5-4bc2-963f-44bceb1f6843,d4481f6a-9913-46c0-ac30-a90347560373,2025-09-09,Delivered,1
2e62a056-8785-4155-97bf-01f954c8c0c0,8bead800-387c-4461-a2bc-591a2cc1d13d,2026-01-14,Delivered,1
90342775-192d-469b-be80-a7bfe3303dcc,13b99711-7926-45e1-9fc1-645e915dc76d,2025-09-24,Delayed,1
f098d22f-3383-4cf0-956e-77ea926e6f56,5654a548-f9ea-42b9-a37b-4043dff43196,2025-05-21,Delivered,2
5d20fa3c-c7d6-4c13-9193-708eb8e718c8,f058b055-f6b0-4db2-b5fe-cd1715faf546,2026-03-14,Delivered,1
d174932d-8e79-400e-a7c8-e916f00d9355,08831293-54ac-4852-8b3d-6da8cc12c2c2,2025-08-24,Delivered,2
436fc0f6-c93b-401d-96cd-2fe78ce8b841,12f9127c-23eb-4203-a7d8-75613ba420f2,2026-04-13,Delivered,1
0f7f078e-3797-4f79-909a-4d3a76bb5e5d,64ee2091-ed9a-4dcf-b053-889546003c98,2026-01-07,Delivered,2
47b23ec4-1326-46b3-b995-8b8ae3ffd1de,bdb91811-9e68-4dce-89a6-e44a032aa680,2026-02-09,Delivered,2
e1c2366c-4c0b-4e1f-a2ea-569164f56e10,662c6ea8-5206-4802-9d09-de8a6e6f20b9,2025-08-23,Delayed,4
5ea4b4ba-b6b7-48b6-b3cb-5af710f2ce92,78f9f0bd-ce14-4a88-b1d8-7a2f3fcabbd3,2026-03-05,Delivered,1
18cc179d-b1fb-4b56-849b-6683a65f1387,60e4fab8-93bf-4091-a37b-4efd6351529f,2025-02-09,Delivered,1
d2dd0317-6d3d-4416-84fd-c4627cfb1289,c889eb3d-6d43-4471-a7e9-59a6edaeb8c0,2025-12-04,Delivered,2
cfd85d08-aceb-450e-aded-2600ed20d335,b9e7edf7-91f4-4e17-834f-c35a590125c7,2025-12-08,Delivered,2
86ad9c60-a850-44a0-890e-c6d68d40d47d,3accd944-39cf-4a01-ac2b-82d2dc9afa14,2026-02-26,Delivered,1
798e0e3b-a766-4d9d-a2fa-08400dc87666,bf205278-da3a-4739-8d39-0ce49b1c0a8f,2025-03-28,Delayed,2
4d95d66f-9ce2-4dea-bc6e-fe794e264b32,6f8b0fdf-5fd4-449f-b06f-666d468412fb,2025-09-05,Delivered,1
baa0efb3-5eba-4cda-b396-1e5113dc5e20,592a0dcf-32e2-4f0a-848d-9d5026308479,2026-04-25,Delayed,2
70a33900-ecf9-4e10-93e5-7d1adf263303,3adb0eae-045c-4b70-bf1c-3cb1a8a7b395,2025-11-07,Delivered,1
0e7bfba9-cd66-4ddb-bc51-b9e71a8a713b,f902c21b-5cb7-469e-aa67-aa1fee0e520a,2026-03-03,Delayed,3
06fa8421-ba2f-439a-8550-a022e1c2050c,4c320c7d-e1a0-41b7-a42e-b440da33c7cf,2025-10-14,Delivered,2
2d9aff30-fa02-4e6d-82bb-fa9946c98639,cf7c3449-8e08-47f8-b665-d753b0cca196,2026-03-29,Delivered,2
5186b770-6470-400b-b390-ca700189c7e9,7a5af4e3-0469-41b1-8fcb-96cd531529ea,2025-11-21,Delayed,3
263c4f3b-037a-4635-a91c-fee5a8b4bd74,d704f3ec-271b-48e4-8db3-a3c416407b5f,2025-02-25,Delayed,1
bc1b1128-5459-4358-808d-705dc2fba6f5,4639e2d9-4e0e-4081-84cb-4015eb4c27ec,2025-05-22,Delivered,2
fcc4621b-e0fd-4ca2-933e-e91b675aa938,31574143-3a62-4dac-afba-09b9e166a54c,2025-04-17,Delivered,2
f620d571-e0ca-4596-b5b0-d64f60d7acd6,62238723-6d90-4e94-86ab-0e60bad826e8,2025-07-23,Delivered,1
123c60d9-8ffd-4918-8eb8-773bf2df2495,97e57e80-9cc9-42e1-b03f-15496db71e53,2025-11-05,Delivered,1
70382ebf-59f1-42a4-8a1e-1982adaddfe0,e3572c11-5d7c-468e-b37b-b68aee73a496,2025-05-31,Delivered,1
2dae32bb-06f1-4a3b-970f-a515862b87fa,40476494-4e6d-4735-8086-a064a0f533a2,2025-03-16,Delivered,1
cacea33c-361c-48e3-9d70-6bc6d8734088,ce2539c3-d468-43a2-bc07-6ec4e1967502,2025-10-17,Delivered,1
7f075542-1a64-4396-8a08-9fb2cff4637c,ee0a9634-e763-4305-bc74-4354a41c8175,2025-01-31,Delayed,2
c6fd79af-7542-4427-8007-4cd6b8b56488,a66105c9-6405-4af8-9aa3-5ca34134313d,2025-09-01,Delivered,1
e8c5e657-d673-492f-86df-3b121c872ba2,d370b638-e07b-4daa-9d2a-f7076b8781bd,2025-12-26,Delivered,1
bdeb827b-514f-41f1-ad7e-63e079212698,7520a0a4-8ee5-4f53-b299-7707ad55554b,2026-01-07,Delivered,1
d4c63ec4-a87f-4889-98f6-20ce988310b2,13671237-9bc7-4d81-93df-5143160a1a26,2025-10-25,Delayed,4
e2c064a1-1717-4977-a198-430b63412ea9,88dfcc27-fdda-4f40-b936-b77ed2ad97d9,2025-09-30,Delayed,4
c5a8d2e5-a5df-4bcc-9dc4-57a7c4c360aa,35f23754-12c8-4f36-a81f-1ec3183d6108,2025-10-26,Delivered,1
47523bdf-8b34-44e6-bcd3-aeb9d31a53ee,958490fe-e414-4072-8fc1-4fa22c936e5b,2026-02-18,Delivered,2
ececd9d5-a11a-4713-b4ac-bac9ada4d05c,3549ded5-75ed-424d-ab16-06c0a1ae39a9,2026-04-12,Delivered,1
8e7d17cd-c684-4ed5-9045-991afffc04b2,6a327614-05cd-4386-afa8-a9d78c76e7d1,2026-03-27,Delivered,1
47eeab28-ba4d-435a-b2f1-36031bc1e43c,d10a70c8-08cf-4744-9450-6961cc44110d,2025-05-03,Delivered,2
eedacab0-02f5-43db-a311-e2beeb5538cf,290b374c-ff92-4c9e-ae9c-261c793bef2c,2025-02-03,Delayed,1
518dba40-93f0-47d8-8ec4-7808833aaaa0,9db705da-4db0-48c4-9937-cb04316ee5b1,2025-06-13,Delivered,1
6eac7e70-8c2a-4494-be29-c3fcf668d64b,ee879b7f-88f6-4214-948b-ae56bfb68e5c,2026-03-21,Delayed,3
ba27e654-aa90-4179-9a4c-a639debcd86a,a8a671b7-4173-43d9-83f4-a4ce3374313b,2025-03-17,Delivered,2
0d0c3694-a3ce-422e-97eb-f96d192c99b2,9dad47e1-2d57-429c-981e-901ee1a73876,2025-11-16,Delivered,1
bf77cc0c-e423-4c62-93f1-7b83e0f221ad,85148645-a534-496b-bf5d-fd7156eea34f,2025-12-21,Delivered,1
a7fdaf57-a3f1-4096-b658-b08caf704ebd,aee0c906-b079-495a-a6e3-30d4056eb3a9,2025-04-27,Delayed,1
abf589e3-fedf-4354-9845-b154d85482e5,593e4523-3bd4-4072-a479-3b20b18aa4eb,2025-04-28,Delivered,1
297710e0-d58e-4846-9ac1-ec322ef399ea,1cfb9ff2-b142-472b-a3d8-e9ca4046a2a3,2025-10-11,Delivered,2
bee411cf-89e0-45cb-b769-1e9f199daf73,98c2f0e2-ec3d-4a92-bb4a-9bb2c90b7904,2025-04-25,Delivered,1
e957c14c-29d1-4729-982e-52a17f8052c4,753a585f-31f0-4573-af62-15c44875b2cf,2025-04-28,Delayed,4
9a1f9e7d-f95b-45f9-aba9-d262980b0a5a,7362ebe3-5e91-4025-acd1-cac52bc6e917,2025-02-22,Delivered,1
ba893bcc-1f65-4e7a-b265-432f3c943303,71780c7f-260e-4072-b206-060f75b5067e,2025-05-23,Delivered,2
3e97cf66-ea2d-4b83-af9b-8b8c2f662681,fd3b4fde-5c07-4e01-ba90-56a4f2dd47b1,2026-01-10,Delivered,2
0866d5c8-57ec-4ee7-b0dd-fa6ea242a753,334e7689-7b5c-40d4-82a6-9c37b2e0b74c,2025-12-24,Delivered,1
d0c8a0f4-be2b-4c12-ab78-a37da0176b08,508c805f-2967-4f03-9695-d0384473fc4a,2025-11-04,Delayed,2
5123c77b-f4f9-4d74-8e77-4ab57a7c9469,f6747a45-1f06-41ce-9b52-07cc7016fc12,2025-04-03,Delayed,3
70d2b7f6-e98f-4f83-9395-8779a8b9ba1a,7974820e-1b72-49b1-ba54-19ab50b6707c,2025-07-30,Delivered,1
0dc71c96-370e-43c2-9dbd-233ba135bc56,6c011c38-7510-4b30-b132-fe9a3207e5fc,2026-01-18,Delayed,1
e2bdadc5-8de8-4f13-9673-b4889c0e4c22,60a69401-b919-45e1-94a8-a33ff995d8ac,2025-10-30,Delivered,2
65d79c22-bf9c-4b09-bf21-c2412bb36d61,34711625-448c-458f-896a-793c71d16834,2025-02-05,Delivered,1
0bc57448-ae53-47b4-8ea0-19c1f849604b,d3a0f880-5185-453a-a39b-b411867a2e96,2025-01-20,Delivered,2
8ef7f4b0-0c87-4b83-8b78-1db4fb0fe298,25147ea0-0eae-4999-99cd-b6da464c1a29,2025-12-27,Delayed,2
77954a0f-7947-4c06-891c-a47bc0f9f2a4,cb783b11-908a-48bc-9148-432b9854ffa2,2026-02-09,Delayed,1
c8450f97-1904-4203-b099-a6b954f684b7,5cebe8a0-eaa0-4afd-b787-976bf6470842,2025-09-25,Delivered,2
11bfe104-e1bd-4bf5-ad67-3405b57ecc61,72423ffc-4d1d-49cb-b3d2-87bf60ac6e8e,2025-09-10,Delivered,1
1e3c0bba-96e6-4f85-ab44-5bd98d1cfedd,e4fe01ed-90e8-4247-8961-559f7edff065,2026-02-04,Delivered,2
bfe57460-fdd2-4663-9a11-97e9011bf2c3,640b09c8-0837-4894-ae24-028f4e5dc676,2025-07-12,Delivered,1
15460df1-9fb1-46a9-90cb-793a37c304e7,55143d96-7cf6-4ead-bf7c-e0fb4e0e8b42,2026-01-30,Delivered,1
75bdcf26-bea3-4c70-b8fc-69e53f30f91d,6f8476bb-0c10-427a-9858-af3e3399d1bf,2026-01-30,Delivered,2
ca90a93f-55e4-4aae-b3f9-400f31157716,761cca49-8501-4cd7-bba8-06b2020e7c92,2025-01-27,Delivered,2
506ccf83-631c-4afb-8ea0-7f1bdb454d3a,77b84510-0330-426b-b868-7030d4e6a679,2026-02-27,Delivered,2
b490da22-7094-4d26-912b-6c6749661075,0a58ab48-10c5-4888-8d98-3396a9377816,2025-08-27,Delivered,2
5222b97b-1594-4a25-a652-9cb31efbfbb2,da70c9a7-f81e-4b08-90d3-e0106bc5bec1,2025-03-26,Delayed,4
5e8a791d-7264-45d3-a7e0-e613ae4d4a07,91d6474d-ce2e-49bc-8cdb-2dd93f65b3cc,2026-01-21,Delivered,1
b0cc3f48-5d57-4240-b454-11c672460da7,9e23c942-71e9-42ce-a40b-9b4629417864,2025-07-03,Delayed,1
0f75ceb1-a513-403a-887d-646613887b5b,a62aa26c-0250-4cc5-8d7a-e84cf3e3a535,2025-10-15,Delivered,1
6accfa3c-4ebb-45f7-9c1e-5b1267ec6a13,d7f2b433-ca90-4daf-bb4d-af808d7ed4d0,2025-07-09,Delivered,1
8cf8471c-b235-45c1-bbcd-e3f2a2e5a357,5fdaf2ff-0f67-4a7f-bf3a-60986f1d2cf3,2025-05-27,Delivered,2
e7b7fe80-a558-44bf-8e57-ba40413c4565,4ffe7967-ceb0-4748-bda5-698436d5a62c,2025-02-12,Delivered,2
9814ae35-b075-406e-bfe4-76d6043e037b,da950410-415f-45a8-8266-5ab7b54b6525,2025-12-27,Delivered,1
257ff3b3-9573-4d0d-8367-d61ca3b80b18,e8fecd63-ef63-493e-bf79-756a97103613,2025-07-06,Delivered,1
b9211709-4746-4771-b677-ec0e75e89e86,2c4391be-6314-40cb-a01c-23ccb66101ad,2025-05-25,Delayed,2
787c80df-e82b-4859-93bd-91feecd82539,f86f005b-7a5c-489e-ad9c-725b7bc71aa9,2025-01-28,Delivered,2
a2cd870e-38c3-454b-ae10-97ac31a4a7fb,a0fe9719-6119-4d62-9529-054bdf9964a3,2025-04-03,Delayed,1
4bf1cd9e-1259-4e1e-8591-e9dde00a3c5a,a1225d92-fe7b-4cce-8939-f53716736d77,2025-02-03,Delivered,2
d7cedde9-fb04-4867-9eae-3986a508c7f9,3901d73e-6ace-4469-9224-2aae7435199e,2025-01-14,Delivered,2
85dd195b-c4eb-414b-b5ad-e10d3ab4e1da,7812e825-bce9-471a-aade-539c6fac1a09,2025-03-16,Delivered,2
e797becf-a0cf-433e-b7cd-3122c64bb568,04bde96b-6041-4c02-9855-e72c7d589099,2025-07-21,Delivered,2
a570d189-2962-4a49-b8b0-9417f0298026,6f919e77-9510-4e51-bc6b-bba935927838,2025-02-01,Delivered,2
d54f5f44-ada0-4f84-adcd-a4c41c0945c8,26573cf0-ec9b-45a3-bbf1-1ac201231988,2025-07-07,Delivered,2
005dbfb7-77bf-4166-96f3-2c4777b5717e,2c25ad86-9e18-4604-9de3-65ca18459a3c,2025-11-14,Delivered,2
6508ab62-1519-428e-bda3-bd99eaace936,46c31828-3f86-4572-b027-206b6045b70d,2025-02-14,Delivered,1
dc27471d-221e-4ce0-ba24-cd563e03b806,f573c694-53ee-45c6-93a5-b1330b16ee8f,2025-11-09,Delivered,2
c289a3b7-41fe-49c6-b4da-a44aa62c36b7,fe66c595-d4fd-4150-8bae-c138eef5505d,2025-01-13,Delivered,1
5537f59c-c79d-43ea-a467-d63c593c426b,6ab730a2-7670-494c-b4d0-6fcabfed2adb,2026-02-23,Delayed,3
4f92771d-c333-477d-97c2-db47a5be28a6,aab71e0a-68dc-48e4-ac45-a5542390f0fd,2025-10-16,Delivered,1
dacf11cc-bd1a-414f-8060-04dafc5b58c5,9877dca5-9396-43a1-bed3-ca25c5dcf325,2025-01-17,Delivered,1
61369f14-1366-47e5-86a4-3def32ea626d,a42b0270-1993-498f-922b-220da0d0d1d8,2025-09-09,Delayed,3
b8f6b16a-02ad-44dd-a47a-f5d57d18c698,c297808c-9b60-4a74-8932-8af6f6f80818,2025-05-27,Delivered,2
a61bd0c4-8d1c-4b1c-8187-4abdbe4fd274,2f0d75d8-7421-4470-94b8-87c0f38ba37d,2025-06-17,Delivered,1
b137ceda-9e33-4a9b-8096-6faa3cc690c2,474c4696-c0d7-4f43-89b9-c23033764ff4,2025-07-29,Delivered,1
f2a38e5c-9de5-4fa6-b22d-c6dd885eb31b,df059e42-146a-4422-8d60-f9ae46c63bab,2025-03-06,Delivered,2
4fc34f90-e509-4d05-9ad5-9dd6d3f5c3c3,5519b711-5745-475a-8e60-cf4c2bb1d46c,2025-11-12,Delivered,1
582ccc96-fbfd-4c07-8a1f-210a7c9bf860,500dce9f-6d49-4035-83f1-eca4b086e600,2025-09-27,Delivered,2
e777a67a-ed6c-45aa-bafa-76712340f5c0,efac5ebf-d924-422d-81f8-78610e970b2d,2025-06-16,Delivered,1
21554c20-2c15-464f-a547-dfea0a197692,935bb382-e304-4438-b658-e00f7dac9a17,2025-05-18,Delayed,3
07efb310-c5c8-4601-8f46-5dd9c5156d76,67e2e4fe-d43f-456b-92c1-5be8e8cca25d,2025-06-01,Delivered,1
993aa93c-cbcc-46bf-a09f-4f36a22ddeee,f002ab07-7c01-470e-8fdf-4131ce23265a,2025-05-08,Delivered,2
d0c7e616-e471-4e10-bebd-3c2468ccefa8,c539fbef-87aa-4763-9b7e-f252c570fa33,2025-09-16,Delayed,1
1d3ffa6e-d79e-4514-913d-d9a4efcdd22d,b7343ef2-228d-4bb1-947d-cefa98f38c91,2026-02-19,Delivered,2
be3d85bb-ee58-45e2-b740-e38ee5b19008,f59efa24-b815-4b1f-a2cf-cda51a1020da,2025-05-03,Delivered,2
da56274a-673c-4c3d-aea8-1725c770c85e,730a9526-c44d-47dc-8077-da4c86659e2d,2025-10-15,Delivered,2
235273d8-51df-4dff-8a2c-a05916cf2d63,ecd611a5-e3ae-4ade-8911-7506e65261d1,2025-03-11,Delivered,2
67a80963-d9a8-4380-9f62-0770a4dce337,7c4f5362-9673-4a7f-882d-e859fb9ee8df,2025-04-17,Delivered,1
65da6439-5c53-4c66-a7f7-4dca7384784b,27cae243-a368-4256-b786-43fc86bd6c6b,2025-12-19,Delayed,3
6c4862f5-bf4c-4e42-9037-4661d4c03803,f2e1af95-20fb-4579-a613-3c129f44f147,2025-04-28,Delivered,2
08ba3b21-5923-43d1-a98b-ab21dce369bb,eb4507e0-27d2-4111-bb6c-f63d84528d57,2025-01-30,Delivered,1
1b338574-ba90-4991-9932-51c997e596a9,06fa783e-ce60-43d0-b3c5-7da614f6d112,2026-01-05,Delivered,2
e28eeb2d-6874-4d9f-bbc0-bab1f5bf28cf,4999e953-b7a1-4ed4-9b2a-2ab5a546d265,2025-04-05,Delivered,2
61a79a3b-fc34-4302-b198-5ac369b49c47,9a733aa2-71e2-4396-8fc5-b2a1b4442a34,2025-11-18,Delivered,1
f23ae75d-40df-4a94-b986-c4912ee94032,59ee8d11-71dc-4b67-afc2-6ddb21d2a50c,2026-04-11,Delivered,1
2a918280-0884-448c-9b07-143220fb0195,4cedd176-e121-4829-bd3f-9e6a5fbb3a24,2025-02-21,Delivered,2
