alert_id,shipment_id,inference_id,alert_type,severity,recommended_action,alert_status
1d25de8e-db5f-49f4-9cdd-7d330aff3633,a7234604-a202-4676-b822-f8325fd98a58,02f51556-e217-471c-8c99-0247918b91bb,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
d02ecb0b-563d-438e-8869-8cf5f566ee98,7eef570e-4e01-465c-88a8-541d7b78639d,2812d143-4a78-4868-9c17-91748df66945,Model drift watch,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
e73400a9-4977-47cc-afd3-aa0f9400228a,a0698076-c4ac-4b5a-bb75-7937ea4758a8,31c73e7d-d899-48ac-bf90-b3e208856a83,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
45bac6fa-d9f1-4ef8-9739-490741fc00a3,391b7300-1599-41af-a074-fe97bfe04c3d,da26a1ee-6fb9-400a-9124-1c02ae8aeeeb,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
f1b64b9f-cba5-4118-867b-449d96e897db,7a23aba9-bbef-4293-8ba5-1e48e01532e4,3aaf9e14-a90e-4fd5-97eb-0d3a04387650,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
2e5a1147-f8b0-48be-b1fe-e04038ece4cc,f957d4a8-b051-457e-ae99-12ee93e7a83e,8e303593-40a1-4892-b0e5-7e065b0ad8d6,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
a142c807-24fe-4558-b07f-37fde0aa9a2a,d38f7874-5883-4481-ab12-25a495825c8d,f80caee1-70c8-4977-b190-d157a33e34e6,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
48227a47-2715-4a55-9844-9f61d4300b64,8b4ed8a9-5dde-4776-b9f1-a0ebe3c54cad,530e672c-be2d-429c-ab8a-3a5cefe382ca,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
0f336ab0-4bb1-4cd9-ba8c-6bd56247fce3,4e322225-e818-4d32-9000-8c5877b4604e,82d07ea5-5b64-40cd-83ad-b4a584533982,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
5398ec21-dd03-4063-8227-7c7916d90829,d3668677-71e2-4ebb-98a4-ed443ca72132,fc2d2a30-b71b-4041-9d02-65cc2a282e14,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
d3087538-33bc-49fd-a55a-16daccec1a77,e904d249-f792-4ff7-a264-a7860035cdf4,f58c1cf5-3377-40ca-98d2-e72a2e8bf791,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
1eba55dc-ef57-40a7-bd27-f54a661201dd,b4d33d8f-de3f-42f0-9b9f-300878d8acde,5fdbd224-8c99-47ed-9056-e0f4078db11b,Anomaly,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
198e186f-fea5-4c73-8b78-beb6ff44dc37,c7481d5c-21fd-41fb-a82a-dcd997338e93,1027a8be-a569-4554-a31e-d5001d076bd4,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
4f0ee42d-fd56-4a48-abde-6bf951a6e9c8,03841d6a-ffb1-4d17-92f1-4f515003b466,b9782c22-1571-48af-ac32-15f7ede26ab2,Anomaly,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
ad4de2e9-b91b-494c-8ec3-33845b661a4e,09c46264-8f95-467b-a369-86ce9532b3c7,d7f20250-5948-4ebc-a4b2-15ebd6ab8a34,Anomaly,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
4d9b9110-26c4-4b74-aa97-9a2d62462777,2a05fec5-2031-47e8-87c3-9108940199e2,51d8976b-50bc-40f0-8f9d-8df76ce67d13,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
066689a4-3288-4cf2-982d-684acaa78bae,60120de5-efa5-4abc-a6c0-a7d1cf3056dc,02d57b3f-34fb-4d73-8e48-ac16cd19cc66,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
88ea312e-f78f-4a97-b775-931fa3d706fa,71ad9dc8-6130-48c0-9d94-c09b11ca06c7,5677bfee-1aaf-4202-a3ee-1702c51f832c,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
0f187e70-d535-42b5-af7c-12e5158e7c58,317f0c33-d124-4975-84e0-9141420829d8,75b6a631-b22e-47bb-adc1-45bc75f147f3,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
3f259798-9e2f-443d-b243-5895f3d06906,d4af711d-e32c-4608-9956-81d953387413,df383d5c-c593-4432-964f-1ac545bc8d8e,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
ab00e0df-fdb3-487d-8346-94da50ac256f,9cd96c50-98df-4929-8cc5-ea55ca44b1bd,0c5c36c4-62cd-4519-a183-084b05212f09,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
1f710d29-0a62-4e33-8d9c-630644157cf2,d0fb11b2-32e0-4f4e-af47-56b5cf7d3e3e,6ce25786-97a5-4075-82d0-6a53b5535f57,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
cbdceb60-f4f1-4242-b7e7-e694773b439f,cef99376-d09f-4dec-8425-d3e927558827,5c54b08b-1f8a-40d0-aec7-5f123b80f80c,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
d831420a-0cba-47a1-bab0-47987ac6c208,540906cb-e676-4167-ba10-68d32f086ff4,fe054f61-2c15-4f69-b42b-786cbe52e100,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
8211cb05-fa31-42bb-bf41-49c4612ef110,4d8bbf2f-63d9-4217-8254-052d269cd1d9,8e0bc526-82f6-4b9d-b5a1-8caba3d31a52,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
c2c0068f-ec83-48c5-af0c-e585db8df19d,c86137ef-38b6-44bc-8a69-96826c80c836,79e90731-aa54-4b14-a119-8b2ea1239562,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
5600ecb9-a1b2-41cb-9546-acea4403acc8,d5b67fe3-680b-478c-8836-88f316c31b64,334d4300-044a-463d-be9c-46829cace88a,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
15d39860-4f69-408e-92ce-8bdd7acfd140,dc0a9982-2501-4cba-9795-7e0c9e0a2710,491d1dea-de1b-4a40-a7dc-020157563b7e,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
bf8cb0dc-a817-4be3-966d-8877e2ca9055,553b772f-3566-457e-9764-132aa91fdd8b,e469c2c4-3a37-4f99-a019-e1c7589db34e,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
ac22f631-567c-47d5-b290-9a640e8f1992,0ada4c5e-9205-4977-a18e-2fed90f11e04,30fd38a4-20f4-47fb-9a71-8b489fc1c743,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
bc34e770-3e2e-4874-a39d-69d32e4c7d26,6dab039d-9f45-4977-839f-9ce8bbccbff5,c1241c50-34fe-4db4-aa6a-aa9729f59dd3,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
a63c579a-55e1-4d13-8025-9a03d9ae6380,67689d45-b17e-43ea-b7ab-d1a443c98a45,9202e9df-0dcb-47d2-8b4f-cae1f4017afa,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
a1b83a1d-1aad-4a86-a0e1-0b29b11de5c5,e5e107fa-67da-4ac9-9260-50c3d3d60151,c673896d-dccd-4133-b376-649d51c78667,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
e4cc9566-ce08-463d-ae0d-0fc091c22888,87bd3889-5a9b-4831-9725-444a66ed6b71,61f98904-61d7-407b-9cbc-cd356a223a92,Model drift watch,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
a799f717-9dcc-4afb-86fe-4a5a3456e5b6,d78a5f1b-9fa2-4fea-bb73-9b1dd249cffb,9c3ef737-7f2f-40da-9b3d-e4761e84cbec,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
d45d9b3e-fb0a-4384-9b9e-31798f7874e5,d3fceb53-00c3-429a-a692-c6ad0acb0bfa,c445e909-d818-4502-8e3d-7599d5808288,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
2904d663-ed6a-40d6-8d20-21aa868b6fc9,d7054a9b-2d8f-46cd-bd6d-fd6dcb041afa,97e5a949-ed20-460b-876c-6194c7ecc656,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
b39ff315-c46e-48c5-a703-1ab720713a4b,73a091ef-976c-4f01-9619-59d57ddbfff6,1c2730b3-cea8-4216-967c-2a1ccfc2a175,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
298e0c39-b93a-4e2a-a8cc-83cfe6c487de,0059ee9f-4e19-47ed-a456-2de940f085c6,5f151b48-b307-48b3-9d87-252c156d93fb,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
92d8c47b-9d26-41e9-a25e-18ceec746333,da67db30-acfa-43bd-8e43-c11d7eb701ee,9b34d0f5-46f4-4942-9815-6c866df02467,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
c8534d20-d8fa-4e19-90f6-b8452c99b82a,97d699b9-ea82-4c69-a8c6-14254255bae3,8451ebf0-ed13-4cd1-853c-bf856e61d4b1,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
41793e0b-0984-4845-900d-7f49853a7451,b87d980c-ff3c-4dba-bd00-ed6ce32dca32,19fbdb92-e496-4c99-a131-2066d40435fc,Model drift watch,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
edda8642-e88f-427c-92dd-1ed6b59787b3,a390bf2e-3e44-44b3-bd0f-b4ce8f1d5010,32b83d41-642b-424d-9284-d99a2e7ead10,Customs escalation,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
9d46e469-0488-475a-b8de-3eeb2c974de9,b3a733de-f5d2-4932-805d-6fbad1a1ef1e,c2133163-5a72-465f-ad36-4cd019112020,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
ed401544-20b3-48c1-994f-9dd722e6228c,a8dccbb6-adaf-4816-b4aa-2088e0ba40aa,0535cd68-6340-48b8-8843-abaf87157379,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
8205c9b9-a31e-4b65-aec9-af3f74878b90,a4f239d6-17f6-4cba-b554-6051d11a6693,37147596-0b59-46b1-a7d8-00c48dba29d0,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
90b71f44-7743-4392-b654-dd8ebb2ecec4,54130903-10b3-4124-994d-2bf944745520,f3295a26-9955-41ca-8035-f5eecee30f58,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
3136d8cd-f118-4fb0-ae2b-83c522fb40f5,9290a37d-306b-4542-b2a2-546dc4e1ff90,44a55f68-f761-4c03-8bdf-8419fe75e582,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
1f496415-7b20-430e-bd58-bb2c44e9938a,fd541c08-9217-40c5-9092-3a5e2ea8c55f,6a152382-88b8-4a60-bd95-db3f7087d248,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
22d3509d-e140-476c-bcb2-5a3c0002ac79,fde0875f-de32-402a-86d3-51eb99a58e4d,41c487e0-8792-4487-801b-c79a3c5e9e6e,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
8155c9c2-a373-4fc3-a901-e9bba6327b27,01be3495-e836-49e0-a2d9-6453b19a6f3a,fe38168f-4538-4449-a97e-59ba95c7a3dc,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
55abdded-0580-45f5-a385-b1738f81d38f,0f1a4e63-a790-4fa7-a291-d97d282815e2,3d22f641-6d42-4a8f-8e86-14cf262c9b08,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
ac62f1f9-edc5-41d7-8238-8e13e2d2e78f,8095de9a-9e28-455d-b832-69195e9bed0b,becce6c7-f7c6-4eb9-8068-759650d3b973,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
89b0858d-58ad-4de7-b207-a26d74ff9987,37d6d61e-53fa-4a2b-a86a-533bab1eb0b6,be621787-68f5-4e51-8405-54989c26de54,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
d00a122e-2c0a-4f5a-9b72-683240cb33bf,51e024c4-610b-472b-bad5-b6f2d509be09,183414bd-9c46-4994-9b89-1418e73f8ad2,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
26810acb-b5fd-4c5c-b393-67c751e816f4,720779e6-b482-4a8a-80ed-a0f0d5a96499,c3d16864-8e34-41d0-bf26-cbfc089c731f,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
6504e9ce-e08e-4c2a-8edc-4f911291ded9,be4c47cf-4ac3-449a-b155-86b08f7cf21f,9d1aa090-2354-44d3-ba5b-72805b67d9c4,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
ff4ba369-55e7-4d0b-a1e7-ce314c927993,04954988-cc1b-46e7-a6f2-425dd0de983f,d878201d-37c0-496d-bbff-4095b9f4a4ab,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
7caade19-7e68-4dd4-84ad-7776b8ecd4b0,9473143f-dd0d-4878-850c-a088fa76d850,f73dd950-0580-4ca7-84d4-e19d9c16b374,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
e7f38dee-2cbf-4c0e-8f55-6928870b2d69,4c8e417b-a5ac-48de-bf4e-7f2f1948dd4a,75a1b7ff-f372-4dc6-aac5-6763464e27dc,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
20fb94dd-a4af-40ca-a08e-20970924f537,f84e34c7-5ef2-4af7-bf64-c2c67ae1ae79,f8a69680-70d3-4b9e-a90b-73d4a4097496,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
cc33fce0-a4a2-4de7-ab1a-734702652e09,3ed1663c-d1d3-4d0f-afe4-6595201939bd,2d8475e5-9fe3-47d9-b6a2-92942ac0340a,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
6885841b-3d0b-43d2-9fcb-add200d31016,10f74f35-e27a-4aca-89c1-3c190b7f2726,7fc2398a-9d88-4422-91aa-24bb921adeb5,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
df92728a-74de-41f3-a969-5baed310c0cd,b0603ace-ba72-4646-85e5-da5078e6e3f4,9e298f89-6eab-4f61-a57f-57bf57c5c454,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
153c1971-0289-4b06-8678-89b115cd382c,14efc926-dac0-4a1a-8dbb-0ad67f7842f8,8288d4d1-d8cc-4237-bed1-7c29aa39d17a,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
bf30b4a8-9489-4dc2-8624-c88465941333,8c4d8116-10a7-4fb5-9051-09f672fc5270,54fd0dd7-e9c8-4f49-b08b-3169609f4bfc,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
94054f15-bbc5-49ab-81de-579dfaf97dd0,4a6cf516-66fc-42d2-a84d-267ca6196b47,9963f633-c8b8-45c7-8ae6-8ec333fd9723,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
e7e530cf-c4ef-445d-86b3-7e8b652e8731,5282fb0d-76ab-492f-bdd2-15c3fd509650,fab05d2e-c466-41fc-8c70-fffdb8fe9451,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
22224ad4-9cc3-4f47-a5d2-9085d70fea53,781f6970-eab0-4bd6-b492-ba7dbd5ec778,3fd1f9c7-2cb9-4402-ac92-e9c549cedc50,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
3b2e2e8f-8195-4b30-9c4a-20fab8a8b992,7b2fe1be-1ad3-42d9-bd84-290aa6fce682,5bf80618-5ade-42ea-b830-64de0404821f,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
f6d4a155-3207-4818-a64d-3b1c1fff62d8,4d2278d8-814d-44bb-8ac1-c0a1f55761e0,84952b66-97c6-46f0-af96-8be4b68584a3,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
b32bd651-1057-4af0-832f-b01123449d16,270cac88-dfc5-44ac-9190-bbb41342f7d8,81656f32-0a7f-40b6-86c7-8c52d977564f,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
5fdc4b50-62da-4076-992e-d8021eddda22,e90216fd-d14a-4587-96be-8cdec968d1f8,680138bc-aede-4c36-8c5f-f5e7a6a81634,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
4823c95c-a3e4-4b6c-9a94-191eccfc28cd,9ef0fcd5-12b3-4a82-85ba-76f8116318bb,d708d754-a49e-4ea2-93bd-afe3f0fe2b91,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
029041e5-66b5-4da5-860d-4a0630711a36,17248f1c-818f-4d8a-afe0-573336425df5,62fdd9a0-8646-4428-92f3-88f4a241cfb0,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
b590a202-297a-45e2-87c9-76fa909170be,940cd604-9a8c-47bf-bb4d-02efdcfd22e4,fef43f5a-4c49-4904-bc97-35f9451f3bcc,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
fbb83b0b-f456-4e00-aaf8-426a5c1d3390,b220c27a-93f8-4d68-a81f-5ce364341ef5,1ae1e652-9d7d-40e3-8b2a-de3609785736,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
eb86b16d-27b7-4879-a20a-cb4380462e5b,66a03d70-3178-428d-8b66-0fce17fcbb64,37abd786-b140-4657-b656-ae2268096ecb,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
d3fcaadb-986b-402b-b22e-09762df4817d,28ecfe6e-a36d-48c4-92f2-f28e502df3d1,3dff890e-c065-4390-8200-4ca0f8ceeb02,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
00503c5c-9ef5-4522-9052-4b434598952f,aa83dbab-2a92-4897-ae2a-aed9ad9588f8,0b6e5f10-d2f9-4352-ac7c-2c9e567744d7,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
cbfc85e8-feba-49e6-adfe-5f98a7ec8e2e,f17be6e2-efaf-4e4a-bf5a-d3666a233dbd,96d8fb58-2020-4519-a00b-9326cb9d0518,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
e020c9f3-c892-43af-afac-6d6364110c61,286da55d-fb4e-41ce-a000-5c75fec3a9cf,63ceeeb3-4435-4f4e-a4b4-1b1490141a10,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
f4abff42-254c-427b-b864-3703960e3b8e,a6e3b4a7-5a82-49db-b838-dbe93e8a3114,e71c5119-85f0-4110-b45c-0776f79bd076,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
7e8fd532-6928-4068-a606-09f858805269,5bb55b77-aa8f-46cd-9734-4f35e2e70ffa,5b5b709c-c6f3-49db-b21c-45bb6957b1f2,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
94a58890-7c3f-4d36-af8b-864cceff61ae,562189f6-6e4c-4b89-a0c7-bb020c4d3b46,548868b7-2fb2-46f5-822a-8d463676372d,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
cdd9d9bc-ef4a-42ce-9e0f-ca64f5515cf5,4965660e-a85d-48fd-a873-2633d9f634b7,70276084-2cb1-4495-9e96-c29f7a105b5f,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
7763f758-67e1-449e-9ab9-cb4101273c38,a768e41b-4fc0-41e1-8b59-512d9e387064,b2796a4e-e533-482f-ad98-b9a8a30b1e92,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
c120351a-8d9e-4065-b929-fc79c827a7fc,93948792-0110-4cb2-87e5-c7fbc3471f6f,abacae11-6099-4954-a4c2-8f98bb29f3fb,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
dd3d9640-581e-4cab-9330-baf53cbefc63,1ee8f880-24c6-4aea-b2f6-32df43b75f60,fb1437c7-b527-46dc-b320-bccec4ebc3a2,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
63532a27-c51c-4fa6-9dc9-85b2f140df80,b70a184b-94bb-42bb-86ce-0ffac0f7774d,b61cc36d-9508-4f78-af3b-731f7e1d22c7,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
d40351ac-c445-4e0f-b176-dcd139abc52d,10561f2a-fa23-40e9-b9b8-a74e37f1dbe3,23552998-3f6e-41ae-bf10-d6770cc83561,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
37ba4af9-b017-4e27-ae82-0f02caa6fcd1,ad82c6d5-c2a2-4ca9-80e9-fe94f1a876db,ec03315d-0926-4882-8117-d2fcf132d93d,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
c5396fb2-a63e-4884-9c5c-aceb732611b0,7fff9b95-fb0d-48dd-bd01-d7aaa8fd9a77,1d1a8f34-c477-4940-b9c1-811c65cd9c0f,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
8f4db951-93d9-40f4-8969-35cb7f486a89,d0db31db-71de-4aba-b03c-95cefc0049a4,1107d856-ea6b-47af-8c36-45c17a817baf,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
bf417cb9-18b2-4ac1-8a64-cdbbf757ae0c,10d533ff-9ed3-4114-b21c-bc8119a11e84,6412c34c-4cf6-4e34-8e93-eb25ce043f31,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
5dc950b9-0825-4dbc-83b9-5c85fad05dcc,6203141c-e3b2-495d-bcd7-86e2bcea405e,f66a8c6d-b6cf-4569-ae0e-3de0e00b694a,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
49093290-8bd6-4c14-bc77-5c18ac097426,a1437c8f-f2eb-4d9f-8635-68334bb8732d,d496101c-95cd-4707-99fd-6e8879a19a0f,Delay risk,Critical,"Escalate to operations lead, notify customer success, and review route/carrier alternatives.",Resolved
b14c4cad-0e3e-497a-887d-14b47c4463d3,eb222178-f32f-47e4-9847-93b6c39bad2a,0c24b73c-ceaf-4086-8e03-7e2da4a989bd,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
4e7bb86d-5fcb-4038-8ad7-8d21e90fbc25,fd7f9b1b-01b6-440e-a313-9f64d0585312,d0cfadc6-3dc4-454e-a5e3-9006301aa39a,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
fb2e345a-4efe-4bf4-afa2-3f08632518fc,c302c366-66d3-4a35-8e25-918068560a2e,9e08f16a-d289-495b-8d64-2da02039ab31,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
44141bad-127e-45af-b0a5-1e9bbaf0655d,a25a54c2-3fa4-4162-839e-a50c97a99779,eb58a88c-2374-4a70-ba9b-c56a64101873,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
4ed2bc5d-f056-4884-8af5-61ad272ac72d,c9222f76-b30a-4d16-8d79-371ddfb57327,bafcf211-cc27-4856-9608-b0261c128c6c,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
f33794e5-00c9-4dd6-8285-51aeaf042b8a,5eb9ba3c-8b54-478c-b9c8-e3968d849af0,287d91dc-4017-4d92-86b3-092e9b986c6e,Anomaly,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
6d146b53-a958-4dbe-8d73-1702f3ab9c20,78816779-e70b-475d-bb11-79700dc02723,707ce65d-e888-4a97-bcb0-cd35431be6e1,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
18ef1c1f-44fd-4110-943d-1132689fbdf8,769265fa-4407-4e79-be7d-a191fbcfdba6,52d40d79-7edc-470c-92aa-964b9353e20e,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
14dc7a79-b063-418b-a084-be0a998e7ec5,10d03f28-5782-45bb-b723-38baf44bcb7d,9f99a149-ad26-440d-a02c-1b8c15f4a57c,Model drift watch,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
4157b656-8a70-47ca-9c25-163968ef2601,4d3e0aff-052f-4d5d-894e-d9890a35fda6,2d7e1f54-a9e7-48f0-a6b5-267bb360ef0b,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
ea4a11a3-65e7-493c-a35b-6323accfb360,a1edbc58-8af0-4213-93e7-9b86e0ab5d8c,a196ab5e-de69-4c41-8b7a-69cd75dd22ae,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
08af7b44-87ad-45eb-8bc1-e09787e85a5b,1e0e3f18-a4fe-428f-b86a-7dad5de1ccb8,5c2e0b12-4ea0-4dd3-868f-9ae341a426c9,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
bce2f83d-6f7a-4bf0-a8f1-ac69b7d7ecf2,b5794458-cbbe-4724-8d4c-bda72305ffc7,a6ac4645-3198-4cf8-a1e2-ec13d2cc1ad9,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
cfa219f3-01d2-49b5-a2ab-67e70d25fe7e,a262d374-668c-41a6-a9f3-f4fa8f6dd2e8,b98cf516-bf93-4cde-a417-4bb2d3be1094,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
b7d48367-544c-4f8b-ba3f-4a9ef7bf897a,50e89534-1ce2-4b26-b0bc-672af55a4bc0,71c5250d-2a21-456b-8223-bc2daa7722ea,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
95a22037-058d-4cde-af98-165ecd80ec44,f4934401-b417-4123-8014-a52b5f9436d2,53acab2b-dc93-4164-9f68-4d582c4e3d07,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
4dd7f259-4b67-440f-b1c9-8d84d63f791b,6059109f-19c1-4e32-acdf-c7bbbd23e0b0,257b9ae8-21ea-4bb6-99af-a0f9dc361bbe,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
d9cd8e00-968b-48fa-8a6a-d9ba6f9a0741,4edd448f-2ed3-4fdc-b1b8-f9b9ebb88625,dac2cd0f-ef15-4202-bbb6-b8fdb2256536,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
7e1911d9-708d-47dc-bcb5-091a1b433046,55f6973f-059e-49ab-85bb-d7455ded256c,0465d2c8-6f9f-4c31-a4b4-3f46f691e509,Model drift watch,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
8de92bd0-6612-4974-b6ca-a30b4f356860,6ca2df93-abf6-4e83-a8de-02265cb6dc10,a7a209dc-1cf9-4a3c-978b-eee52d8d5fcd,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
