carrier_id,carrier_name,carrier_type,average_rating,fleet_size,years_of_service,headquarters
81f94845-4daf-4651-bb2f-a3b5eda3bb03,DHL 3706,Road,3.67,1268,9,Singapore
47ce877d-d29b-45f5-927b-2feb49111789,Allcargo Express 3707,Sea,4.07,1000,9,UAE
71f2ccd3-90d3-4a69-9e02-cc0387731adf,MSC 3708,Road,4.28,1909,16,United Kingdom
31598fe1-6439-4844-a33f-ba1f80cb20a3,CMA CGM 3709,Sea,4.4,1247,16,India
eb43bfff-846d-47fe-bc88-102e929903b4,Maersk 3710,Road,3.97,3851,12,China
1940fc2c-a47e-4d84-a016-824ec0a9ce65,Maersk 3711,Air,4.77,4034,14,South Korea
b7f99caa-f54e-46b2-90ce-169afe2faf61,Allcargo Express 3712,Air,4.65,2663,20,Netherlands
7aba3244-9626-407c-8dcc-29d7f4975bf5,Hapag-Lloyd 3713,Rail,3.65,1138,7,South Korea
17fd0f92-c188-4848-beab-e0da93e964cf,Hapag-Lloyd 3714,Sea,4.78,2274,35,UAE
b6488af3-a340-484c-81bb-5cadf07d4221,Allcargo Express 3715,Road,3.65,1755,5,UAE
53ccb793-3fa7-45a1-ab38-54c36552f718,DB Schenker 3716,Road,3.17,2717,11,UAE
3120e30c-4065-42cb-a831-22c4899c266e,MSC 3717,Air,3.25,2256,5,India
dfb6ed70-7438-480d-a9c2-40be02ec6086,Allcargo Express 3718,Rail,3.58,1542,20,Netherlands
51c53c88-7085-4787-abd7-81c038553f9c,Maersk 3719,Road,3.95,2293,9,United States
903f1017-9b30-43b8-af4e-ea57eb40aa55,MSC 3720,Air,4.47,752,37,United States
6e3504ee-c2f0-4c5e-aeea-f7786838aa5e,Emirates SkyCargo 3721,Sea,4.02,3942,35,Japan
1cdb830c-c3c9-492d-8b27-36832c9d289e,CMA CGM 3722,Air,3.22,3579,7,UAE
b59e11a3-a0d5-44c5-b44c-a20fea2ec23d,Allcargo Express 3723,Sea,3.72,2723,26,Japan
b8f6b50c-8c17-4158-8054-95855805ed8c,DP World Logistics 3724,Air,4.06,3773,19,United Kingdom
4c9d57ba-3414-4091-8d9b-f09451a1b27a,Hapag-Lloyd 3725,Sea,4.07,3446,15,UAE
f54faa7d-4182-4c86-94d2-a772bc1929ea,DB Schenker 3726,Road,3.11,628,19,Netherlands
0677b6e7-2959-4f57-b71d-5ddeb5ced608,Hapag-Lloyd 3727,Sea,3.31,685,8,UAE
db220220-8ec1-420f-b55c-5cc4d1fcfdda,Allcargo Express 3728,Road,4.22,557,5,Netherlands
ce7afa1c-57b9-458f-807b-e3f33d53a8c1,Blue Dart 3729,Sea,4.88,3515,30,India
86539086-e216-40a7-9421-b58b81db30b7,DP World Logistics 3730,Sea,3.77,1027,21,China
9165c8dd-7d0f-4276-a995-a1680a5c1775,CMA CGM 3731,Air,3.63,3894,30,South Korea
ca7f9f1f-f786-4b24-8863-bbeb47664df6,Maersk 3732,Sea,4.01,1457,3,Japan
ac16cefd-d75d-4a1a-b89c-8d0839093f36,FedEx 3733,Road,3.9,3031,37,South Korea
227ab564-f684-4e03-98a7-8957b409cd39,DP World Logistics 3734,Road,4.78,2925,34,UAE
100e2807-588d-426a-b360-2e31a713c221,Maersk 3735,Sea,3.2,2346,12,United States
d38524ab-15ab-4481-b8cd-b6397b2414c0,Hapag-Lloyd 3736,Road,4.62,2857,16,United States
231e9c8b-14b8-4136-89fe-cbc29a896b96,Hapag-Lloyd 3737,Road,4.46,3965,32,United States
4519f827-f726-4480-87fb-9717a12af9ca,DP World Logistics 3738,Air,3.97,3919,27,China
a3247f11-a998-47f9-a3d9-4ff2641344d6,CMA CGM 3739,Sea,4.45,1139,27,Singapore
8f75b3fb-b9bd-4386-a9d0-3f06e5ab3c9b,DP World Logistics 3740,Sea,4.64,1945,24,China
7ceb0d16-32ab-4cec-bb0a-4a75ef13c0cf,CMA CGM 3741,Sea,4.12,1813,6,United States
ea9967b0-c716-4f37-b09e-249b5b158d3a,Maersk 3742,Road,4.44,585,30,South Korea
73810875-9b04-4f5e-8661-56c6ee9e5e8d,Blue Dart 3743,Road,4.68,1490,31,South Korea
1c9093bd-93d0-4f41-904b-fd104d27c667,DB Schenker 3744,Road,3.97,1551,9,South Korea
8e84c33a-5651-4e21-a49c-333dd13c4f32,Kuehne Nagel 3745,Sea,4.55,2745,7,Singapore
0e399a87-54ec-4d3a-a1cc-a21f6321058e,FedEx 3746,Sea,3.42,2752,12,India
e4009f6c-9c0c-4e43-aba7-79ef5482aa83,MSC 3747,Sea,4.38,1553,32,India
3820c627-7894-456d-843e-190dde2f4f50,Maersk 3748,Road,3.61,168,16,China
269b3e85-24f9-4689-8805-6522612d4361,Emirates SkyCargo 3749,Sea,4.0,2395,17,Germany
21b36a06-d837-456e-8934-15e0a976e0a0,Maersk 3750,Sea,4.37,2861,31,UAE
ccfe29b6-54ba-4717-ab9b-4b0d4a2b122a,Emirates SkyCargo 3751,Road,4.51,2603,21,India
a6421af8-7a8d-4d73-9180-9fead9b404a1,DB Schenker 3752,Sea,4.65,1048,29,India
ded82473-14f5-4d26-b590-f8b358801573,DB Schenker 3753,Air,3.29,586,10,Singapore
4a501a11-6f7e-4fbf-9c8a-74d38bfeccde,Kuehne Nagel 3754,Sea,4.25,3956,31,Netherlands
4dec60d0-3cec-44c3-8490-bb779a9b5d14,CMA CGM 3755,Air,4.41,2951,23,China
2bc32f1f-26e8-4d6c-9541-a9419a3b2548,Kuehne Nagel 3756,Rail,3.48,3116,4,United States
aed482c9-5f4f-4194-9f06-5ddeed1e20a9,Maersk 3757,Sea,4.2,928,17,Netherlands
96f2158a-83f5-4966-8719-20598d0c5ab5,DHL 3758,Sea,4.5,778,33,UAE
2d8372a9-d1a6-4e29-bd99-aa4812cf0231,FedEx 3759,Air,3.6,3227,13,UAE
539975cc-bee9-43c0-afae-8ab79273e1ce,DB Schenker 3760,Road,4.28,3919,18,Singapore
4fb8526b-096b-468a-a38f-e818aec3950d,CMA CGM 3761,Air,4.67,1728,13,China
53cf77d7-4256-416c-b931-3ffe76f2e4a8,Kuehne Nagel 3762,Road,3.83,3121,15,Germany
197c4550-c323-4c1a-b831-b14833beb94f,Hapag-Lloyd 3763,Sea,3.44,1142,23,UAE
a9f433c1-828d-4b14-9400-72bcd917239f,DP World Logistics 3764,Sea,3.34,2047,21,Singapore
1ea0fbb6-d431-45a7-87a6-504b19c366a2,DB Schenker 3765,Sea,4.9,952,10,Japan
7ea65223-2333-4641-bf4a-5e466879b0aa,Kuehne Nagel 3766,Sea,4.28,345,23,Germany
b047c0df-0352-4360-a9ab-4e36f15190d5,Blue Dart 3767,Road,4.68,4143,37,United Kingdom
46baf615-314a-4b02-aefe-b638195a7a83,Kuehne Nagel 3768,Air,4.79,3352,37,UAE
c1296376-4de2-4ed1-b279-f678097c7885,Emirates SkyCargo 3769,Air,3.27,1677,3,United Kingdom
a69625a3-1912-46f2-8e18-3b7cf92a0b52,DHL 3770,Sea,4.19,546,6,United Kingdom
6128a75e-38e3-401d-8cd2-58872f756394,DP World Logistics 3771,Road,4.52,1534,36,Netherlands
0b9cf5de-6e4f-4c0a-b561-0dc2dd9d9390,Emirates SkyCargo 3772,Sea,3.46,2560,32,United States
c94e35d5-31a9-427a-9fba-75f58b9d4ef3,MSC 3773,Sea,3.97,1372,7,South Korea
fbd71af4-4d63-4151-866b-bebc436552bd,MSC 3774,Sea,4.88,573,12,China
be620df5-8f44-4c6d-8af0-3d925fecbdb8,Blue Dart 3775,Sea,4.4,286,4,Germany
933a8bda-89aa-49e1-97c0-54cfbaf8f966,DHL 3776,Road,4.57,2817,18,India
e4cf48b2-b473-41b9-a46a-9ed0f15346c0,DHL 3777,Air,4.19,1394,6,UAE
5cc35f55-ddc4-45e5-b335-03f8b36bd408,Blue Dart 3778,Sea,3.87,537,8,United States
b396d319-0cc2-4df8-b040-b07bffaa2fcb,Blue Dart 3779,Sea,4.28,969,8,United Kingdom
f9dccb5a-4668-4857-a0f6-eae19a20c9f0,DHL 3780,Air,4.42,1485,11,Singapore
5b69f225-ecf3-48ed-b01b-c2550c559193,DB Schenker 3781,Road,3.94,3448,20,Japan
ba4eafd0-a5d2-4f48-86f0-24a078893f33,DB Schenker 3782,Sea,4.33,2051,30,Japan
7086c778-97f7-474b-8c6b-5369f73ce8d4,Hapag-Lloyd 3783,Air,4.11,1179,14,Japan
401d3b00-6994-4fe4-8386-4306e5266db0,Hapag-Lloyd 3784,Sea,3.91,3457,23,Japan
6a3e3cbd-9369-4110-822b-fa5cbf72d87c,MSC 3785,Sea,4.62,978,23,India
1cd73f7d-be85-476c-b5f5-e17dbc6ee276,MSC 3786,Road,4.8,2361,34,China
0c575b4d-3b86-4a9b-b53d-1c0d5ace2827,DHL 3787,Rail,4.42,131,36,Germany
b6af851d-ce2a-4094-b1f2-216f7205ac2f,CMA CGM 3788,Road,3.76,1395,21,Japan
d8343d6c-640b-4652-8945-9143f93dd299,Kuehne Nagel 3789,Road,3.44,1286,17,Germany
65a50db3-5744-4db7-b2ed-03a6c20aadf0,MSC 3790,Air,3.51,3519,10,UAE
a9758cf9-1e0b-4a67-8bf5-98513436e595,Allcargo Express 3791,Air,3.55,2796,12,Singapore
5fa07b59-68bd-478e-b016-c41995465bd8,Maersk 3792,Road,4.43,174,33,China
aafa80b5-361f-4c28-aba4-3ef93c33b04e,Emirates SkyCargo 3793,Rail,3.2,512,5,India
c70b7f48-3e70-4909-b62d-81b9c4e6c4f1,Maersk 3794,Sea,3.87,1444,5,Germany
48629a96-0f4c-437d-a054-ecf0b5cf4d45,Emirates SkyCargo 3795,Sea,3.52,2236,27,United Kingdom
d60bd9eb-184d-4225-aef7-d1f562877a9a,DP World Logistics 3796,Road,4.44,3297,13,India
ca0e8494-7806-49a7-9289-e0b9acb154d7,FedEx 3797,Air,3.48,2163,18,United Kingdom
2e72a0bd-cfdb-47ba-8347-7f3c898d5fe8,Emirates SkyCargo 3798,Road,3.46,2577,33,India
6205b20b-c3c5-4793-8e46-c541c5afb6ca,Allcargo Express 3799,Road,4.0,2965,32,United Kingdom
05aa017a-6f65-484c-8fd7-3feabcb616db,Kuehne Nagel 3800,Sea,3.31,1409,26,South Korea
89a9d40f-e636-456f-b1fe-84f1a5dca237,DP World Logistics 3801,Sea,4.6,1449,34,Japan
76ad65fd-c3f8-4726-9823-988e64d84d18,DB Schenker 3802,Sea,3.95,3457,4,UAE
d2db0bb0-b3a7-4774-a5e1-e2c5d51568b7,Blue Dart 3803,Sea,4.04,3216,9,Singapore
23cfb3f5-5295-4307-a25b-f1e5ec618786,DP World Logistics 3804,Rail,3.52,2903,31,Japan
3a8b777a-cba0-4ee8-bcea-c7e51f268e01,Allcargo Express 3805,Sea,3.73,1720,6,United States
8e3e737b-1a25-48e7-b2fe-fd279a1b0432,FedEx 3806,Sea,3.22,3372,12,South Korea
484ff839-e08c-4068-a144-055509ed636b,Hapag-Lloyd 3807,Rail,3.83,386,6,China
06343ec9-caa9-40f1-a001-08cf10a96e42,CMA CGM 3808,Air,3.22,3961,17,Netherlands
9aebd7ac-31ed-43b5-b97c-84a9655b6f5e,Blue Dart 3809,Road,4.83,3803,35,United States
5817ec24-7c00-4c06-a3fe-9d49f854fc25,Allcargo Express 3810,Road,3.92,3230,21,United Kingdom
90c25486-61c5-45b9-8521-80b29ad164db,Allcargo Express 3811,Sea,3.12,3534,28,United States
53c275b7-a775-4851-a845-9f6c2a091327,MSC 3812,Sea,4.77,1914,7,South Korea
e2d11cf0-1517-44e7-8936-e333c901e048,Hapag-Lloyd 3813,Road,3.11,3974,5,Singapore
8e74bbaa-4802-41e9-bc5c-ff8ad463fc34,MSC 3814,Sea,3.68,2901,33,Netherlands
c839d459-9f7c-4c2a-a1d2-2027adae3e5f,Blue Dart 3815,Air,3.74,2550,21,UAE
b4a54d43-5514-4072-9747-c54ea9a51f3a,DB Schenker 3816,Rail,4.43,2878,29,United States
bbc78a7d-59e1-47d5-90d7-100b93b5168f,Hapag-Lloyd 3817,Sea,4.87,2235,38,South Korea
cbfe914d-ea56-4123-9591-ec06c8eda1fd,Allcargo Express 3818,Air,4.7,1208,31,India
ef912779-156b-49bd-b57c-ab072adc7954,Hapag-Lloyd 3819,Air,3.17,2465,23,Germany
94a146ae-5e5a-4791-8757-f2104461c3d9,CMA CGM 3820,Air,3.8,3860,6,United States
50e5fbb9-80f0-4f96-91f0-e763a58f9f2c,DP World Logistics 3821,Sea,3.29,132,15,UAE
12d6fba2-9f0c-4e45-bf23-75dad11113fd,Hapag-Lloyd 3822,Air,3.48,672,16,China
d4c9737c-5221-4c88-8c3e-e8b63c980bfd,Blue Dart 3823,Air,3.53,3504,20,South Korea
a0c7b831-032d-4c5a-a056-183f3ff3bce1,CMA CGM 3824,Air,4.76,489,28,Japan
14aace31-149b-41a6-aac7-61e842660911,CMA CGM 3825,Sea,4.89,1636,16,Japan
a63d6f6a-eeaf-4bb3-b9c6-05c74b067dd9,MSC 3826,Road,4.78,4195,15,United Kingdom
f9c63aa4-d1b4-4a66-be1e-c23d35d8a229,FedEx 3827,Sea,3.33,3508,28,Japan
95884464-9b01-4705-b01b-dad2cceae7a4,Maersk 3828,Sea,4.14,3387,14,India
067c0afa-b929-4b7c-8e04-8ddb04e566f5,FedEx 3829,Sea,3.23,1201,7,United Kingdom
cf78843d-166b-4b19-b658-81bd269071c7,DB Schenker 3830,Rail,4.84,74,29,UAE
2f499bd6-610e-4c86-a552-4e5608c82080,Maersk 3831,Road,4.88,3053,8,China
d43f011c-293f-4e6d-85ec-21d444d4e65b,CMA CGM 3832,Sea,3.25,410,30,United Kingdom
ddb7cf55-3513-4f66-aabd-2ae68dd3c020,Kuehne Nagel 3833,Sea,4.73,1837,9,United Kingdom
1ed1e22e-8f7d-471f-8791-4b5faf9ab08e,Blue Dart 3834,Sea,3.93,2197,37,Germany
5f2e5602-26d3-45b0-9880-59752ecddadc,DB Schenker 3835,Road,4.77,2847,12,Netherlands
4e94d389-186c-4ab8-8029-49aec6e3f1e5,FedEx 3836,Sea,3.26,1002,6,United States
e903d37d-2a25-4d04-93f6-b71b7e71cbe2,DHL 3837,Rail,4.56,2282,29,Japan
e1011539-8104-4cb0-bf82-f952f949d1ae,Blue Dart 3838,Sea,3.76,1733,34,Singapore
b1777c85-45db-466c-ada9-f3d925350963,Emirates SkyCargo 3839,Sea,4.51,4125,26,United Kingdom
dea8e0fc-bf4a-46e6-82ef-24620ebf1bb7,Maersk 3840,Road,4.05,3442,37,United States
9f698f42-7ff4-4588-9c49-af7a3674f70e,DHL 3841,Sea,3.97,3437,32,Japan
f3415c85-cd94-4f89-ae43-fc835d635724,FedEx 3842,Road,3.58,3608,12,Netherlands
6ef06a79-29e0-4384-9414-80811de40fa9,Kuehne Nagel 3843,Road,4.17,2155,20,India
215770f2-8553-4528-8e0d-58e2ded17d8c,Kuehne Nagel 3844,Rail,4.22,3810,34,South Korea
350ede0d-c5fc-4593-ada1-106dd8afc7f9,Maersk 3845,Road,4.65,1772,10,South Korea
1f039eea-88be-4f9b-9b53-a49f2c8b5c29,DHL 3846,Rail,3.35,2180,32,United Kingdom
0908f72a-451f-47de-9357-73e23f76b7c7,Allcargo Express 3847,Sea,3.31,1381,7,United Kingdom
f0dba01e-54f6-4834-b5d7-9e18deafea81,DHL 3848,Sea,4.41,1256,6,Netherlands
2a21effd-cfd1-4a6d-8454-849b69c1bc5a,Emirates SkyCargo 3849,Air,4.46,1598,33,Germany
bbed9380-61b1-4179-a072-104199202e61,Allcargo Express 3850,Sea,4.02,2179,4,Japan
5d153a39-6be4-4ddc-bf9a-bf96f1410625,Kuehne Nagel 3851,Sea,3.47,4190,11,India
1da674e8-e6dd-42b7-a029-d92628164e38,DHL 3852,Sea,3.69,2278,12,South Korea
38543489-a9cf-4d23-b965-96e079e90961,Emirates SkyCargo 3853,Road,3.67,577,30,Singapore
2504cfae-6f05-4374-9977-dfcdfaf9ece9,DHL 3854,Sea,4.18,2023,7,Netherlands
9a45b0de-2101-4441-9768-3c2739ad9381,Emirates SkyCargo 3855,Road,4.39,2289,27,Germany
d9843f94-a2b7-4ff2-bf6d-97b5d3c74272,Blue Dart 3856,Air,3.43,3961,17,China
7f0ce7fa-be06-4a7b-a8af-7b88ac36ceed,CMA CGM 3857,Road,4.13,2377,21,Netherlands
e271be7d-6513-4019-84f9-9a88ac17a9b8,DP World Logistics 3858,Air,4.39,2179,12,United Kingdom
f1b3faa1-20d0-40d5-9f49-9b4bc1c44df9,Emirates SkyCargo 3859,Sea,3.84,1411,37,India
af59e107-b63e-4edb-9673-cbcf1dab4281,DHL 3860,Road,3.27,3734,37,Germany
4dd99ad6-370e-4189-960c-e484d8b92141,DB Schenker 3861,Air,3.65,3781,7,UAE
713cb75b-2df8-4af8-8091-9838bb9ea157,FedEx 3862,Road,3.97,1541,30,China
a144b7a4-c68f-403e-b40c-2eb5b7155744,Hapag-Lloyd 3863,Road,4.12,3954,30,UAE
56b80254-fa73-4185-a905-6aa2f324359d,DP World Logistics 3864,Air,3.78,3340,11,United States
f2950ec2-4713-4ed0-a3fa-1e8d41e70845,CMA CGM 3865,Road,3.26,1062,29,China
fda06306-8b71-4c6a-a7b1-9e8f2f127792,Blue Dart 3866,Rail,4.27,1997,7,Japan
72579933-46d5-446d-b06a-b43a240283b2,Emirates SkyCargo 3867,Road,4.42,376,26,Netherlands
5f377445-3806-4cd1-814b-581de109a955,DP World Logistics 3868,Sea,3.52,2769,4,Germany
241a5283-83db-4cc0-a0c1-549521527cf2,DHL 3869,Sea,4.65,1651,38,United States
2e4359a7-8946-46d8-a3ec-9d1eae15c384,Blue Dart 3870,Sea,4.8,576,22,Japan
1d64fa4d-881f-4376-b8bf-afec52923bce,DB Schenker 3871,Sea,3.59,195,5,United States
4956723f-3ce2-409f-94f1-a7dc1c14c2c8,Kuehne Nagel 3872,Road,4.54,1953,4,Germany
49a5e27f-dc52-4d95-b1e6-91939c7539ad,DHL 3873,Road,3.56,1638,36,China
1c93ae63-b550-43c1-a82e-705931679920,DP World Logistics 3874,Sea,3.88,2087,36,China
9b7f4b2c-b051-4e84-9c4e-8220b2d8041e,Kuehne Nagel 3875,Sea,4.71,2072,37,Netherlands
d95e2804-6d75-4132-a0df-0109bed8566b,DB Schenker 3876,Air,3.97,3714,22,UAE
d31d0c06-54e6-495a-a4ef-6b395de06bb6,Hapag-Lloyd 3877,Air,3.25,4150,36,Germany
4a454187-49e5-4dab-a6a9-554c67f22e83,Kuehne Nagel 3878,Sea,4.77,2778,12,South Korea
ff0f4123-d21d-4b6e-baaa-cdd1f4c1749d,Hapag-Lloyd 3879,Sea,4.52,3770,18,Germany
1c95cac6-518d-415f-ab45-4fb2f85e9cce,Maersk 3880,Sea,4.56,791,32,UAE
cb0ff152-4ea3-4c60-aa59-a034bbe3b45f,DHL 3881,Air,4.47,78,31,Germany
f580dc26-8106-4380-ab0c-f2d7137ccb92,MSC 3882,Sea,3.92,1932,14,Japan
904a119d-d74e-4501-a217-dadea73273eb,Kuehne Nagel 3883,Road,4.38,3173,31,China
dd7f1f51-b7cf-4d4f-a596-84b61ad11c6b,FedEx 3884,Road,4.42,1819,7,India
c1316b63-fa13-467b-9f44-5487609b5eb9,MSC 3885,Air,4.6,1156,21,UAE
e9118446-5264-4371-ab89-7481308a3d0c,FedEx 3886,Road,4.76,653,19,UAE
12d0fc31-c485-45ed-b488-314f5e5dce9f,Blue Dart 3887,Sea,4.67,3796,19,Singapore
557d26ce-1bd0-48de-a3e7-835aaa29fe9c,FedEx 3888,Sea,4.52,2898,13,India
2271d38d-d906-40fa-947c-7abcae15a821,Blue Dart 3889,Road,4.75,1868,5,China
8ba434e3-4901-4401-a069-cfe1a31f7256,Maersk 3890,Sea,3.74,1858,15,Japan
a6e136c1-35fb-4579-bb64-354edf2bb418,Kuehne Nagel 3891,Sea,3.35,3867,13,Singapore
d2fa36be-e4ed-46be-ac3b-2d91acf90770,CMA CGM 3892,Sea,3.88,1015,12,India
54cd7f52-27a9-49a5-8d90-78459d6318f6,Hapag-Lloyd 3893,Rail,4.52,444,9,Japan
ba141379-22e6-4701-b490-071cfd510bc8,Kuehne Nagel 3894,Sea,4.35,1459,31,India
a9e35af3-a884-42e6-bc49-dba4b1c31e73,DP World Logistics 3895,Road,4.8,817,24,South Korea
1e2937b2-2b20-4fec-a87a-7eced9d53f1c,CMA CGM 3896,Air,4.71,2886,38,India
826e0dcc-c678-4d98-96e7-45977424bda2,Emirates SkyCargo 3897,Sea,4.53,896,19,Japan
6bfc68fc-4a96-4d76-9710-c04ace714664,Hapag-Lloyd 3898,Road,4.0,2101,33,United States
843ea74a-63ba-4fb7-82ce-f9a23c74c05e,Hapag-Lloyd 3899,Road,4.15,372,23,United States
79aae2ca-a3d5-432f-9cca-1f7fd0eaa4df,Kuehne Nagel 3900,Sea,4.09,2107,33,Singapore
72fbc534-0c5c-47e9-ad25-4408e0013b3b,DHL 3901,Sea,4.02,2846,28,Singapore
dbc4a8be-1dfc-4823-9aac-06b9551645e0,DB Schenker 3902,Road,3.64,1604,33,China
a9c0b810-c6b5-40bd-a836-f6679bc7d9de,Allcargo Express 3903,Road,4.23,3263,32,United Kingdom
9977a86a-cf92-4a0b-a720-b051ed580cb7,DHL 3904,Sea,3.22,1497,22,UAE
16843d50-6658-4cbf-a79e-4ac4a54ba2dc,Hapag-Lloyd 3905,Sea,4.83,3322,32,United Kingdom
63cf602d-0f75-495b-a7ad-3c789f6cd3b6,Blue Dart 3906,Sea,3.46,118,35,China
b71fed5e-4453-4e31-8fcd-73acf6db78c4,DP World Logistics 3907,Rail,4.9,2536,4,United States
4beb887a-0d67-4ea9-946c-fad6fd74f45d,Emirates SkyCargo 3908,Sea,4.42,395,24,India
61969369-db35-446e-8be4-568e98d365f8,DB Schenker 3909,Sea,3.26,926,26,UAE
4eba1ca6-9430-4058-adaa-3b6af919b08a,DP World Logistics 3910,Sea,3.33,4021,30,China
83f3978e-1985-45cb-8ff8-ff583bd2496e,Kuehne Nagel 3911,Rail,4.07,2019,8,Japan
c7e4c20f-6038-4035-a978-68449a2a6b15,Allcargo Express 3912,Road,3.23,4006,32,Singapore
cec6b249-5018-4455-9be0-d2adfcc3d45d,DP World Logistics 3913,Road,3.73,981,25,Singapore
5d728a05-13e6-45c8-b74a-9218a1e3cc8c,Maersk 3914,Sea,4.68,2716,15,UAE
e1deb598-0587-4446-ac1c-c7efb53505e3,Kuehne Nagel 3915,Sea,3.61,220,19,Germany
3e165c12-cf60-4025-b4ee-f2b309861eca,Maersk 3916,Air,3.2,241,4,China
8ffbbce4-631b-40d9-bb54-dd1abd6990a5,Hapag-Lloyd 3917,Sea,4.39,3215,31,South Korea
39af01a2-7866-4be5-ae59-05fa4233627e,Allcargo Express 3918,Rail,4.78,3394,38,India
49c27587-a5c6-40dc-a634-6625a59dbe5d,DB Schenker 3919,Road,4.61,2767,17,Germany
7963831e-b75a-4857-b8a2-e21f61991e58,Emirates SkyCargo 3920,Road,4.22,433,11,India
d9530697-0a2f-4771-b9e5-c16ff732d1b6,Emirates SkyCargo 3921,Air,3.35,1462,20,China
775230a8-5aca-4c6b-922a-cf3fee4f64da,Kuehne Nagel 3922,Sea,3.43,2615,26,Japan
576cc24a-a8e7-486d-8bee-4b56a7e774ea,Allcargo Express 3923,Road,3.13,2478,23,Netherlands
df3dba3b-83a3-4b3b-9462-41c13fa85f89,MSC 3924,Sea,4.57,3181,23,China
72900f93-8e0e-436b-b4cd-792888e96de2,Allcargo Express 3925,Sea,3.41,2403,7,UAE
4f3ef495-be40-4faa-a028-55c265750484,MSC 3926,Sea,4.29,2829,32,Singapore
ec947032-1096-4aa8-8149-271a497afee0,Emirates SkyCargo 3927,Road,4.69,1627,27,India
34af717a-33e4-49f3-9e6f-6cbd3858312a,Blue Dart 3928,Air,3.84,1040,21,Netherlands
bb608fda-c19c-4e7e-9635-6f4c95e07644,Blue Dart 3929,Sea,4.15,1004,15,Germany
df994d33-cecf-4672-a915-f5dd5000ff35,Kuehne Nagel 3930,Road,3.47,4174,34,China
0e548703-5831-47b9-b377-990fc60444ac,Kuehne Nagel 3931,Sea,4.86,1775,25,United States
fa6bd857-011a-4169-bee6-563728a2ddcd,Allcargo Express 3932,Road,4.4,3606,12,Japan
0006ec07-b25e-4fb2-b76b-40a5f3da815a,Allcargo Express 3933,Rail,3.18,1456,23,United Kingdom
73c8810f-f90d-47fa-9dda-08fc978e6495,Maersk 3934,Rail,4.62,2947,10,United Kingdom
20653076-8ea2-463d-98af-406c18fa29bc,Kuehne Nagel 3935,Sea,3.42,632,24,South Korea
be2244bc-1b78-42d3-ab46-a0d67ec11a80,CMA CGM 3936,Road,4.41,3164,38,Singapore
d5bc0625-769a-41af-b888-eda618b148a8,Kuehne Nagel 3937,Sea,3.21,988,23,China
6ec9ee1f-7af5-4f7b-a562-af8b742c2d6e,CMA CGM 3938,Sea,3.54,174,16,Netherlands
626a1bf5-14f1-4e21-bd7e-e12e748ede84,DHL 3939,Sea,3.34,2481,10,India
35bf25e6-a4e1-4b13-a36c-ae101ab03211,DP World Logistics 3940,Sea,4.77,628,31,South Korea
54fc8600-f47c-4a4d-b9e6-cb5d866ff623,Hapag-Lloyd 3941,Air,4.14,2374,26,South Korea
155af59f-c20f-41a4-a095-0c746f4a331b,Kuehne Nagel 3942,Sea,3.35,1777,34,Japan
c6f68388-e010-443f-9f21-c40ace536d1b,CMA CGM 3943,Sea,3.49,2079,28,United States
94a32aa9-3dfe-46e8-82a0-f25e4076ea24,DB Schenker 3944,Sea,3.25,3031,23,China
2fe7e8c1-5b90-4cef-a7eb-1f4934bc7461,DP World Logistics 3945,Road,4.16,3335,16,China
4079374e-3f87-4787-99e3-430116c0d9e9,Hapag-Lloyd 3946,Sea,3.27,1158,38,United Kingdom
a4012a1b-62be-42aa-b85d-02eead7be724,Allcargo Express 3947,Sea,3.48,1986,28,India
f8628b06-cd02-4670-bc21-6cbb5d60e999,DHL 3948,Road,3.73,2556,28,Japan
2551143c-e5ff-424f-a4ee-7a1821d0a971,Emirates SkyCargo 3949,Road,3.92,2494,29,United States
31ecb149-83fb-424b-b76d-a20fa2af7fc2,Kuehne Nagel 3950,Sea,3.25,2905,15,Germany
1bffdc5a-319b-4247-a7be-b6fa7e329eb9,CMA CGM 3951,Road,4.45,1529,35,United Kingdom
75b225e2-f096-4e9b-b730-7fbf982c0c70,Emirates SkyCargo 3952,Road,4.87,103,9,United States
73679afe-c985-466a-9fe7-2221dcd375b8,Hapag-Lloyd 3953,Road,4.84,2239,13,India
23ece684-3d56-4974-83f9-366674c27f9d,Blue Dart 3954,Air,4.17,3929,38,United States
18f7ade9-4a5e-4ff8-90d7-1911d10e90ad,CMA CGM 3955,Sea,3.53,1924,32,Japan
32b50f30-597c-4c21-9e30-e07dff3909c0,FedEx 3956,Sea,4.85,1441,37,India
2fb5457e-c099-40ac-90b5-a7514405ae2f,Blue Dart 3957,Sea,4.26,598,31,United States
519dd57c-ee72-4a39-88f8-312ab9056785,DP World Logistics 3958,Sea,4.81,2547,14,China
90484f4d-00e2-4fdc-9262-528a580bd66d,Blue Dart 3959,Road,3.85,706,14,Singapore
6fdd4606-efe2-4828-9d0b-14aa79aa3349,Hapag-Lloyd 3960,Sea,4.03,2087,24,India
f06d76fb-45ef-40ae-bb2c-948aa51e0f21,Kuehne Nagel 3961,Road,4.01,3532,14,Singapore
65804106-fefe-4ffe-a45e-c2ca22b0d3c2,DB Schenker 3962,Sea,3.62,2369,10,UAE
502a1ebe-f856-48df-a69b-c12e38f8247b,Maersk 3963,Air,4.61,3103,27,United States
43acafd8-081c-43fe-971c-8b1d1de1e7e2,Kuehne Nagel 3964,Road,4.11,535,5,United States
