Sheet Name: Products

product_id: 0a132cf3-2a67-4087-aff9-d11d19a61cac | product_name: Furniture SKU-10000 | category: Furniture | hs_code: 9403.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 623.92 | supplier_name: Nova Suppliers
product_id: 4c79f53d-f960-49df-bc93-207cbc60b037 | product_name: Consumer Goods SKU-14715 | category: Consumer Goods | hs_code: 3926.99 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 576.66 | supplier_name: Metro Suppliers
product_id: fa790868-60b0-48ff-9df3-2b1563346028 | product_name: Pharma SKU-14716 | category: Pharma | hs_code: 3004.68 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 551.8 | supplier_name: Eastern Suppliers
product_id: 5e82f54d-330a-4710-9e71-2c8260228682 | product_name: Consumer Goods SKU-14717 | category: Consumer Goods | hs_code: 3926.48 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 524.52 | supplier_name: Eastern Suppliers
product_id: ad43dd19-14c6-4a2c-b0e2-2500d2e754e8 | product_name: Consumer Goods SKU-14718 | category: Consumer Goods | hs_code: 3926.13 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 602.39 | supplier_name: Pacific Suppliers
product_id: d0563b30-607f-4766-9f23-54d4608509d1 | product_name: Chemicals SKU-14719 | category: Chemicals | hs_code: 3824.43 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 125.73 | supplier_name: Nova Suppliers
product_id: 360f4273-b619-4c82-af51-5877968a9445 | product_name: Furniture SKU-14720 | category: Furniture | hs_code: 9403.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 309.07 | supplier_name: Metro Suppliers
product_id: 1d31d4fd-7a38-4f37-99b2-8a68d14b5146 | product_name: Medical Devices SKU-14721 | category: Medical Devices | hs_code: 9018.56 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 357.46 | supplier_name: Eastern Suppliers
product_id: 030d978d-78f8-4380-ad81-48841d2001bb | product_name: Food SKU-14722 | category: Food | hs_code: 2106.96 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 392.93 | supplier_name: Eastern Suppliers
product_id: 06a69637-ad2b-4f10-90ec-5939d1331d85 | product_name: Automotive Parts SKU-14723 | category: Automotive Parts | hs_code: 8708.84 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 190.69 | supplier_name: Summit Suppliers
product_id: 570d3a79-ad81-4f2b-8030-537d5edc61c2 | product_name: Consumer Goods SKU-14724 | category: Consumer Goods | hs_code: 3926.61 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 824.38 | supplier_name: Unity Suppliers
product_id: b436ea80-890e-4dfe-9d04-33f6443b249d | product_name: Electronics SKU-14725 | category: Electronics | hs_code: 8517.59 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 10.11 | supplier_name: Metro Suppliers
product_id: 00f03b75-c89f-4895-8832-8a1220636eab | product_name: Machinery SKU-14726 | category: Machinery | hs_code: 8479.38 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 487.58 | supplier_name: Nova Suppliers
product_id: cd597615-5179-403b-8678-cc72b385166c | product_name: Chemicals SKU-14727 | category: Chemicals | hs_code: 3824.77 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 247.85 | supplier_name: Pacific Suppliers
product_id: 08d72e2e-0173-4244-8b20-bcf49631de2c | product_name: Medical Devices SKU-14728 | category: Medical Devices | hs_code: 9018.69 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 202.12 | supplier_name: Pacific Suppliers
product_id: 5b5764a9-98bd-45d7-87f7-1c351c80d724 | product_name: Food SKU-14729 | category: Food | hs_code: 2106.37 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 685.6 | supplier_name: Eastern Suppliers
product_id: fd732203-77f7-44fb-b3bb-9d19b314bb50 | product_name: Pharma SKU-14730 | category: Pharma | hs_code: 3004.39 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 308.61 | supplier_name: Unity Suppliers
product_id: c39eec4b-242b-47f5-bbef-2a396e4e2dd6 | product_name: Electronics SKU-14731 | category: Electronics | hs_code: 8517.72 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 77.81 | supplier_name: Eastern Suppliers
product_id: cda93252-4e73-4b78-96df-390a87398da0 | product_name: Automotive Parts SKU-14732 | category: Automotive Parts | hs_code: 8708.32 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 566.26 | supplier_name: Metro Suppliers
product_id: 43631d28-b0ee-4dae-9785-e401f3208ffc | product_name: Furniture SKU-14733 | category: Furniture | hs_code: 9403.2 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 694.08 | supplier_name: Pacific Suppliers
product_id: 5d71935b-89bc-48e3-9709-7eff9f4ef321 | product_name: Textiles SKU-14734 | category: Textiles | hs_code: 6204.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 361.91 | supplier_name: Summit Suppliers
product_id: ded2dde5-6c15-4688-91b6-2428f24263e5 | product_name: Consumer Goods SKU-14735 | category: Consumer Goods | hs_code: 3926.95 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 848.95 | supplier_name: Summit Suppliers
product_id: 490b04da-6d00-4da7-8c64-4b01231a4d97 | product_name: Pharma SKU-14736 | category: Pharma | hs_code: 3004.66 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 713.45 | supplier_name: Unity Suppliers
product_id: fbf3a3f8-3d4a-4ca5-a856-214646cb6aab | product_name: Automotive Parts SKU-14737 | category: Automotive Parts | hs_code: 8708.73 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 742.45 | supplier_name: Pacific Suppliers
product_id: ccbd179a-948b-4159-b556-4f578b8cc89d | product_name: Textiles SKU-14738 | category: Textiles | hs_code: 6204.12 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 84.69 | supplier_name: Nova Suppliers
product_id: 47eee689-eaff-40af-803d-1925474cb1e8 | product_name: Automotive Parts SKU-14739 | category: Automotive Parts | hs_code: 8708.27 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 318.12 | supplier_name: Pacific Suppliers
product_id: ad32ded8-ff13-4e1a-b1ba-2c67626c9550 | product_name: Textiles SKU-14740 | category: Textiles | hs_code: 6204.59 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 223.51 | supplier_name: Unity Suppliers
product_id: c35abd4c-3289-4cff-88fd-ba9e2bf80b74 | product_name: Chemicals SKU-14741 | category: Chemicals | hs_code: 3824.76 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 792.38 | supplier_name: Unity Suppliers
product_id: e49350bb-5ad8-4a17-991a-ddf133430cdf | product_name: Textiles SKU-14742 | category: Textiles | hs_code: 6204.72 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 490.4 | supplier_name: Unity Suppliers
product_id: e94d3847-be6b-42ef-899c-418121ea4315 | product_name: Medical Devices SKU-14743 | category: Medical Devices | hs_code: 9018.99 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 267.93 | supplier_name: Unity Suppliers
product_id: 4adf94f4-7ea8-4805-83db-2a014a584493 | product_name: Textiles SKU-14744 | category: Textiles | hs_code: 6204.65 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 781.34 | supplier_name: Eastern Suppliers
product_id: 0a6ca72b-3363-4326-901a-eb3054023ce5 | product_name: Automotive Parts SKU-14745 | category: Automotive Parts | hs_code: 8708.33 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 784.17 | supplier_name: Pacific Suppliers
product_id: 2a9f891b-2d1a-4a27-b9e4-f63e52c73e69 | product_name: Automotive Parts SKU-14746 | category: Automotive Parts | hs_code: 8708.38 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 118.19 | supplier_name: Summit Suppliers
product_id: d3634e2e-edc7-4a31-8ebf-7d2450576e46 | product_name: Chemicals SKU-14747 | category: Chemicals | hs_code: 3824.99 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 606.01 | supplier_name: Eastern Suppliers
product_id: 9d4042b0-350f-406f-9009-11372c63c293 | product_name: Medical Devices SKU-14748 | category: Medical Devices | hs_code: 9018.29 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 390.17 | supplier_name: Nova Suppliers
product_id: 619e7b60-6e48-472d-a46d-41112e490daf | product_name: Electronics SKU-14749 | category: Electronics | hs_code: 8517.21 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 575.14 | supplier_name: Metro Suppliers
product_id: f4395ce7-291b-440c-9db0-d3241db3f7af | product_name: Machinery SKU-14750 | category: Machinery | hs_code: 8479.55 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 326.5 | supplier_name: Eastern Suppliers
product_id: 0345afc8-624a-44e8-ac4b-af5fa629d64f | product_name: Textiles SKU-14751 | category: Textiles | hs_code: 6204.66 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 322.1 | supplier_name: Pacific Suppliers
product_id: 4b05250d-38c3-43e6-b9ff-5deb223e1de6 | product_name: Machinery SKU-14752 | category: Machinery | hs_code: 8479.76 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 197.45 | supplier_name: Unity Suppliers
product_id: 58c6a283-38f6-4237-a086-56b2773ea3ea | product_name: Automotive Parts SKU-14753 | category: Automotive Parts | hs_code: 8708.93 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 729.85 | supplier_name: Pacific Suppliers
product_id: a640415a-4ae0-49bd-8daa-a122c4a65f92 | product_name: Chemicals SKU-14754 | category: Chemicals | hs_code: 3824.87 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 327.5 | supplier_name: Nova Suppliers
product_id: 9cc60465-e5a5-4a46-bdd4-24b347625d8b | product_name: Automotive Parts SKU-14755 | category: Automotive Parts | hs_code: 8708.82 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 122.32 | supplier_name: Summit Suppliers
product_id: a68c7b59-6ca4-4631-a589-06c9c3f86eab | product_name: Automotive Parts SKU-14756 | category: Automotive Parts | hs_code: 8708.11 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 342.01 | supplier_name: Nova Suppliers
product_id: 87df4946-1bdf-4832-ba66-8f9ac0a63c26 | product_name: Automotive Parts SKU-14757 | category: Automotive Parts | hs_code: 8708.57 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 795.09 | supplier_name: Metro Suppliers
product_id: 713b857d-02e9-4cf6-9b57-27823185607c | product_name: Food SKU-14758 | category: Food | hs_code: 2106.87 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 116.36 | supplier_name: Metro Suppliers
product_id: 3fdb217c-271f-4288-bd4e-4974b7cc0535 | product_name: Textiles SKU-14759 | category: Textiles | hs_code: 6204.79 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 182.33 | supplier_name: Eastern Suppliers
product_id: 503a955f-2465-45fa-af8f-499bc29b778f | product_name: Chemicals SKU-14760 | category: Chemicals | hs_code: 3824.74 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 627.05 | supplier_name: Metro Suppliers
product_id: ee9a33d9-7611-427d-9588-e6db1fdc65e8 | product_name: Electronics SKU-14761 | category: Electronics | hs_code: 8517.21 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 670.01 | supplier_name: Eastern Suppliers
product_id: 0654a325-5bff-4d22-a83c-ff0347465668 | product_name: Food SKU-14762 | category: Food | hs_code: 2106.19 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 457.15 | supplier_name: Nova Suppliers
product_id: 54cec2a7-a774-47f0-be00-65c4d11aafa4 | product_name: Textiles SKU-14763 | category: Textiles | hs_code: 6204.38 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 527.62 | supplier_name: Pacific Suppliers
product_id: 417f4ea1-feab-4fc4-893f-27cd77b05028 | product_name: Chemicals SKU-14764 | category: Chemicals | hs_code: 3824.89 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 727.83 | supplier_name: Metro Suppliers
product_id: ee21209c-e071-47f2-93df-533322482f42 | product_name: Electronics SKU-14765 | category: Electronics | hs_code: 8517.11 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 704.73 | supplier_name: Pacific Suppliers
product_id: 43f6e9dc-e983-4d7a-910b-a8835523ff26 | product_name: Consumer Goods SKU-14766 | category: Consumer Goods | hs_code: 3926.84 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 707.13 | supplier_name: Eastern Suppliers
product_id: 29d0209f-d77d-44be-8fbe-390826d50a14 | product_name: Consumer Goods SKU-14767 | category: Consumer Goods | hs_code: 3926.51 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 830.84 | supplier_name: Unity Suppliers
product_id: 888b1f11-6f48-483f-9e0c-578f9241f568 | product_name: Food SKU-14768 | category: Food | hs_code: 2106.38 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 60.05 | supplier_name: Nova Suppliers
product_id: 6141e539-ccc3-4476-b0aa-796fcae9edf1 | product_name: Textiles SKU-14769 | category: Textiles | hs_code: 6204.92 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 3.34 | supplier_name: Unity Suppliers
product_id: d26c97b5-ae7d-4f2d-98d0-b65fdb5cced4 | product_name: Food SKU-14770 | category: Food | hs_code: 2106.28 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 134.41 | supplier_name: Unity Suppliers
product_id: ebd7f0ba-5244-48b3-b62a-326be4df858f | product_name: Machinery SKU-14771 | category: Machinery | hs_code: 8479.76 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 41.64 | supplier_name: Unity Suppliers
product_id: 6d7e080a-33e3-47e8-8ad9-09ddc2f0ee12 | product_name: Furniture SKU-14772 | category: Furniture | hs_code: 9403.19 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 784.01 | supplier_name: Nova Suppliers
product_id: c2c69e20-9a15-4164-bf28-faea9dfb005e | product_name: Machinery SKU-14773 | category: Machinery | hs_code: 8479.57 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 24.46 | supplier_name: Eastern Suppliers
product_id: f492f2fb-9fc7-4a3d-9453-c2bd26314dd3 | product_name: Medical Devices SKU-14774 | category: Medical Devices | hs_code: 9018.3 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 570.07 | supplier_name: Metro Suppliers
product_id: 1947c2ed-ddcd-4eba-8e9a-d2eb6f85818c | product_name: Medical Devices SKU-14775 | category: Medical Devices | hs_code: 9018.36 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 497.17 | supplier_name: Pacific Suppliers
product_id: cb724d6d-fe7d-4813-a6ff-ded278be6d81 | product_name: Textiles SKU-14776 | category: Textiles | hs_code: 6204.86 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 334.36 | supplier_name: Pacific Suppliers
product_id: 4379e295-55aa-4ba3-8d93-f5942b94b819 | product_name: Pharma SKU-14777 | category: Pharma | hs_code: 3004.66 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 273.48 | supplier_name: Metro Suppliers
product_id: b82e9d69-c503-42cd-a1b3-8391e67d26c8 | product_name: Chemicals SKU-14778 | category: Chemicals | hs_code: 3824.21 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 590.83 | supplier_name: Unity Suppliers
product_id: c89e2157-f817-43ea-ad73-353fc12b0712 | product_name: Automotive Parts SKU-14779 | category: Automotive Parts | hs_code: 8708.17 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 152.79 | supplier_name: Nova Suppliers
product_id: c83516d9-cc19-4f3c-a6f2-e5153803e7c9 | product_name: Machinery SKU-14780 | category: Machinery | hs_code: 8479.22 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 693.25 | supplier_name: Pacific Suppliers
product_id: 0ada0415-8ffc-4e31-8af7-59c5cc662343 | product_name: Automotive Parts SKU-14781 | category: Automotive Parts | hs_code: 8708.53 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 689.28 | supplier_name: Nova Suppliers
product_id: d37a6f7b-03ff-4a26-86a0-8fd0da610dcc | product_name: Machinery SKU-14782 | category: Machinery | hs_code: 8479.32 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 794.82 | supplier_name: Pacific Suppliers
product_id: b8ea3df4-c7d0-4350-86a9-9d4023189e28 | product_name: Automotive Parts SKU-14783 | category: Automotive Parts | hs_code: 8708.75 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 245.05 | supplier_name: Summit Suppliers
product_id: 57a250fe-cf69-46b4-a088-9914b659470d | product_name: Machinery SKU-14784 | category: Machinery | hs_code: 8479.73 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 703.35 | supplier_name: Pacific Suppliers
product_id: e502f247-fe01-4d73-99cf-da8527c2cd2b | product_name: Pharma SKU-14785 | category: Pharma | hs_code: 3004.77 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 313.76 | supplier_name: Pacific Suppliers
product_id: a99fd295-233a-4a1c-be73-b1824a903dc4 | product_name: Chemicals SKU-14786 | category: Chemicals | hs_code: 3824.92 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 709.61 | supplier_name: Eastern Suppliers
product_id: a1c07fce-4eef-4f97-81e0-1546688c6958 | product_name: Food SKU-14787 | category: Food | hs_code: 2106.67 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 694.99 | supplier_name: Unity Suppliers
product_id: 379d1b99-e126-4784-9da0-c01ce0c31737 | product_name: Consumer Goods SKU-14788 | category: Consumer Goods | hs_code: 3926.69 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 268.51 | supplier_name: Summit Suppliers
product_id: 59cd7b92-c91d-491a-9ea3-e205e1520b0a | product_name: Machinery SKU-14789 | category: Machinery | hs_code: 8479.38 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 310.5 | supplier_name: Unity Suppliers
product_id: c7c2361f-11ff-4b60-a5f3-ac85f847ba89 | product_name: Furniture SKU-14790 | category: Furniture | hs_code: 9403.9 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 409.73 | supplier_name: Summit Suppliers
product_id: 6985bad6-87f2-45ea-9a57-f91e1be40e86 | product_name: Electronics SKU-14791 | category: Electronics | hs_code: 8517.98 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 664.76 | supplier_name: Unity Suppliers
product_id: e8698a29-59c9-4ac4-a3c6-3ce3462961ca | product_name: Furniture SKU-14792 | category: Furniture | hs_code: 9403.14 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 394.46 | supplier_name: Unity Suppliers
product_id: 0201ef6b-178b-4acc-a498-e74e4ef0ee23 | product_name: Consumer Goods SKU-14793 | category: Consumer Goods | hs_code: 3926.74 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 758.4 | supplier_name: Pacific Suppliers
product_id: e27c0d30-3488-45ba-a9f2-86c5d79c1cb4 | product_name: Textiles SKU-14794 | category: Textiles | hs_code: 6204.33 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 312.04 | supplier_name: Unity Suppliers
product_id: e27d52ba-a344-4115-b8de-6812636d4576 | product_name: Textiles SKU-14795 | category: Textiles | hs_code: 6204.41 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 559.93 | supplier_name: Summit Suppliers
product_id: 66cf8077-3caf-459f-95d6-0b6d05fb9bbc | product_name: Food SKU-14796 | category: Food | hs_code: 2106.77 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 211.33 | supplier_name: Pacific Suppliers
product_id: e0361e60-35d4-4b0e-aba1-24dc72ac91bd | product_name: Medical Devices SKU-14797 | category: Medical Devices | hs_code: 9018.3 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 790.95 | supplier_name: Unity Suppliers
product_id: 1db06117-e366-430f-a1ef-dfaae5498064 | product_name: Food SKU-14798 | category: Food | hs_code: 2106.3 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 517.94 | supplier_name: Pacific Suppliers
product_id: 17422310-172e-4e14-b7fd-cf46e21f1028 | product_name: Automotive Parts SKU-14799 | category: Automotive Parts | hs_code: 8708.34 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 334.13 | supplier_name: Metro Suppliers
product_id: db7ad2bb-1cb6-46c4-8f8c-b14b3ffbece6 | product_name: Food SKU-14800 | category: Food | hs_code: 2106.75 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 633.09 | supplier_name: Metro Suppliers
product_id: fe3614e0-d6af-4fb2-969b-f721e0353a12 | product_name: Consumer Goods SKU-14801 | category: Consumer Goods | hs_code: 3926.23 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 262.72 | supplier_name: Pacific Suppliers
product_id: bcf8e2f4-e62d-4266-89cd-2cd5efe22795 | product_name: Medical Devices SKU-14802 | category: Medical Devices | hs_code: 9018.75 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 421.38 | supplier_name: Eastern Suppliers
product_id: 773a5bd3-9570-491a-ac5b-3e2f0a0ede8c | product_name: Pharma SKU-14803 | category: Pharma | hs_code: 3004.81 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 92.46 | supplier_name: Pacific Suppliers
product_id: 9bfc25e3-409a-4a15-a8a0-04b37ab78472 | product_name: Food SKU-14804 | category: Food | hs_code: 2106.74 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 495.06 | supplier_name: Summit Suppliers
product_id: ad05d516-cb74-448c-b26a-94669f10d649 | product_name: Consumer Goods SKU-14805 | category: Consumer Goods | hs_code: 3926.72 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 741.25 | supplier_name: Unity Suppliers
product_id: 75a07a44-9f1b-468d-a4ca-d22549f4444f | product_name: Food SKU-14806 | category: Food | hs_code: 2106.77 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 462.98 | supplier_name: Metro Suppliers
product_id: d6d1870f-3d6f-492d-93fa-692f12650b5f | product_name: Chemicals SKU-14807 | category: Chemicals | hs_code: 3824.88 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 581.91 | supplier_name: Summit Suppliers
product_id: 5fcd49f4-9406-4a39-b062-379a0bf04eeb | product_name: Automotive Parts SKU-14808 | category: Automotive Parts | hs_code: 8708.21 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 42.9 | supplier_name: Eastern Suppliers
product_id: 9c4013ed-f4db-46d4-ad2c-e892f48d0a26 | product_name: Furniture SKU-14809 | category: Furniture | hs_code: 9403.68 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 746.38 | supplier_name: Unity Suppliers
product_id: ae7f1a23-dc70-4614-a0d3-655e5c51c32f | product_name: Electronics SKU-14810 | category: Electronics | hs_code: 8517.26 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 635.9 | supplier_name: Summit Suppliers
product_id: b7296dae-706c-49c4-917c-b18df107cd0c | product_name: Textiles SKU-14811 | category: Textiles | hs_code: 6204.25 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 137.57 | supplier_name: Unity Suppliers
product_id: 8883eb2e-e1f8-4e7f-a0d6-50e441e0da9d | product_name: Electronics SKU-14812 | category: Electronics | hs_code: 8517.38 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 745.8 | supplier_name: Summit Suppliers
product_id: 5b9484c0-aecd-4eb4-8813-742df54fbf73 | product_name: Automotive Parts SKU-14813 | category: Automotive Parts | hs_code: 8708.77 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 581.5 | supplier_name: Metro Suppliers
product_id: 4caf2256-e29a-443c-83a2-8ff69e19dc97 | product_name: Furniture SKU-14814 | category: Furniture | hs_code: 9403.62 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 609.57 | supplier_name: Summit Suppliers
product_id: 0b43c057-3275-4407-a162-335efa0d0cbf | product_name: Furniture SKU-14815 | category: Furniture | hs_code: 9403.77 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 450.42 | supplier_name: Pacific Suppliers
product_id: 1d333f0b-b10d-428e-b947-0aa106a7755c | product_name: Medical Devices SKU-14816 | category: Medical Devices | hs_code: 9018.29 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 134.8 | supplier_name: Pacific Suppliers
product_id: fbdb0162-ed36-4067-a544-4528f93f5d68 | product_name: Pharma SKU-14817 | category: Pharma | hs_code: 3004.7 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 334.8 | supplier_name: Summit Suppliers
product_id: 8cdec1d5-ab7d-41ca-9f51-90339914594f | product_name: Pharma SKU-14818 | category: Pharma | hs_code: 3004.55 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 342.14 | supplier_name: Summit Suppliers
product_id: d2065ebc-0ff5-4bc5-ad33-9c719b16ea40 | product_name: Automotive Parts SKU-14819 | category: Automotive Parts | hs_code: 8708.18 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 534.51 | supplier_name: Summit Suppliers
product_id: ebd54bb5-a43e-4712-899d-a49f021d1455 | product_name: Electronics SKU-14820 | category: Electronics | hs_code: 8517.15 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 352.57 | supplier_name: Unity Suppliers
product_id: 61aefee9-0884-489b-98da-22d90abf09b4 | product_name: Chemicals SKU-14821 | category: Chemicals | hs_code: 3824.68 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 463.26 | supplier_name: Eastern Suppliers
product_id: bd2ffe87-a2c5-4da6-bada-8e1f87bf415e | product_name: Medical Devices SKU-14822 | category: Medical Devices | hs_code: 9018.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 343.68 | supplier_name: Summit Suppliers
product_id: 0888e2af-2459-47e0-9f0d-43bca9bad69a | product_name: Consumer Goods SKU-14823 | category: Consumer Goods | hs_code: 3926.78 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 189.39 | supplier_name: Nova Suppliers
