Sheet Name: Warehouses

warehouse_id: 990fca17-5717-4846-9322-f136d8bf02f2 | warehouse_name: Kolkata Distribution Center 1 | city: Kolkata | state: Telangana | warehouse_capacity: 41441 | current_utilization: 85.09 | warehouse_type: Regional
warehouse_id: a0bec583-ec8e-41af-add4-e79f0c0ab819 | warehouse_name: Hamburg Distribution Center 4140 | city: Hamburg | state: Hamburg | warehouse_capacity: 33125 | current_utilization: 69.77 | warehouse_type: Distribution
warehouse_id: c8642fe9-3edc-444f-ae40-db7a08298013 | warehouse_name: Abu Dhabi Bonded Warehouse 4141 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 6237 | current_utilization: 73.75 | warehouse_type: Bonded
warehouse_id: 6f051bfb-6e96-4623-97aa-22d5bb26db9e | warehouse_name: Bremen Bonded Warehouse 4142 | city: Bremen | state: Bremen | warehouse_capacity: 93450 | current_utilization: 54.31 | warehouse_type: Distribution
warehouse_id: 33f2ba6e-892e-4311-85aa-b4296320d8b1 | warehouse_name: Bremen Regional Hub 4143 | city: Bremen | state: Bremen | warehouse_capacity: 41648 | current_utilization: 91.06 | warehouse_type: Distribution
warehouse_id: 52640713-9d23-4ff2-9969-f56b15f032b3 | warehouse_name: Los Angeles Fulfilment Center 4144 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 30761 | current_utilization: 69.36 | warehouse_type: Regional
warehouse_id: 0bee88cb-3cea-4389-b1f1-28c3f2cef5d5 | warehouse_name: Tokyo Distribution Center 4145 | city: Tokyo | state: Tokyo | warehouse_capacity: 25469 | current_utilization: 67.09 | warehouse_type: Regional
warehouse_id: de2a3b20-7b94-4509-be3d-9b2e9176e935 | warehouse_name: Chicago Fulfilment Center 4146 | city: Chicago | state: Chicago | warehouse_capacity: 32984 | current_utilization: 59.75 | warehouse_type: Regional
warehouse_id: 74e805b0-5f02-4db8-b8e0-cf7c8e266625 | warehouse_name: Ahmedabad Regional Hub 4147 | city: Ahmedabad | state: West Bengal | warehouse_capacity: 99171 | current_utilization: 91.14 | warehouse_type: Bonded
warehouse_id: 4f71d62c-c637-43a2-a2fd-579c4d6c2eef | warehouse_name: Bremen Bonded Warehouse 4148 | city: Bremen | state: Bremen | warehouse_capacity: 13984 | current_utilization: 46.06 | warehouse_type: Distribution
warehouse_id: c9f8cfce-679b-4359-a873-f5db96e5afd9 | warehouse_name: Felixstowe Distribution Center 4149 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 73017 | current_utilization: 78.52 | warehouse_type: Bonded
warehouse_id: 2af4cf4a-4ca7-41dc-8083-c2b9e1b0aefb | warehouse_name: Singapore Fulfilment Center 4150 | city: Singapore | state: Singapore | warehouse_capacity: 50962 | current_utilization: 52.84 | warehouse_type: Distribution
warehouse_id: e41d6de1-2324-43d1-83b3-466251b0de02 | warehouse_name: Osaka Regional Hub 4151 | city: Osaka | state: Osaka | warehouse_capacity: 51956 | current_utilization: 73.95 | warehouse_type: Regional
warehouse_id: 38a7dc0f-6ec8-422e-9952-bc870c4e0250 | warehouse_name: Busan Distribution Center 4152 | city: Busan | state: Busan | warehouse_capacity: 67231 | current_utilization: 97.3 | warehouse_type: Distribution
warehouse_id: 73f50b29-3282-4810-87fc-b735bc3f97be | warehouse_name: Rotterdam Regional Hub 4153 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 36720 | current_utilization: 84.91 | warehouse_type: Regional
warehouse_id: 8167ab29-fd3b-496b-9189-5d8259532de9 | warehouse_name: Singapore Fulfilment Center 4154 | city: Singapore | state: Singapore | warehouse_capacity: 89371 | current_utilization: 71.26 | warehouse_type: Distribution
warehouse_id: ddbc6c4e-6c12-4164-a185-609bce94eccd | warehouse_name: Amsterdam Distribution Center 4155 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 56604 | current_utilization: 68.09 | warehouse_type: Distribution
warehouse_id: 05658ade-d9cb-4aa6-b90a-46fef3a4b244 | warehouse_name: Busan Regional Hub 4156 | city: Busan | state: Busan | warehouse_capacity: 39725 | current_utilization: 84.45 | warehouse_type: Distribution
warehouse_id: 41c14694-cba0-4c2a-916f-f077eea90b18 | warehouse_name: Ningbo Bonded Warehouse 4157 | city: Ningbo | state: Ningbo | warehouse_capacity: 105098 | current_utilization: 68.17 | warehouse_type: Distribution
warehouse_id: 53ef6559-f378-4955-8471-42f58448b5ab | warehouse_name: Sharjah Bonded Warehouse 4158 | city: Sharjah | state: Sharjah | warehouse_capacity: 13819 | current_utilization: 72.29 | warehouse_type: Regional
warehouse_id: 0bfd682e-bd41-4cab-b936-053260ec9a29 | warehouse_name: Yokohama Distribution Center 4159 | city: Yokohama | state: Yokohama | warehouse_capacity: 68487 | current_utilization: 89.23 | warehouse_type: Distribution
warehouse_id: adc65c29-bbf9-4b9d-b629-d99cd6324fff | warehouse_name: Amsterdam Distribution Center 4160 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 39196 | current_utilization: 98.0 | warehouse_type: Regional
warehouse_id: 22983fe2-8c19-48ea-a5ed-48af26e232ae | warehouse_name: Hamburg Fulfilment Center 4161 | city: Hamburg | state: Hamburg | warehouse_capacity: 55595 | current_utilization: 67.01 | warehouse_type: Distribution
warehouse_id: e663e15d-75e4-4db3-8921-4134a1f7223a | warehouse_name: Kolkata Bonded Warehouse 4162 | city: Kolkata | state: Telangana | warehouse_capacity: 72903 | current_utilization: 80.23 | warehouse_type: Distribution
warehouse_id: 8134e7f0-b846-4ca8-8ec5-91a55201e17b | warehouse_name: New York Regional Hub 4163 | city: New York | state: New York | warehouse_capacity: 95263 | current_utilization: 69.28 | warehouse_type: Distribution
warehouse_id: f585cf35-a37e-4051-a348-4674d9daddf0 | warehouse_name: Singapore Fulfilment Center 4164 | city: Singapore | state: Singapore | warehouse_capacity: 117692 | current_utilization: 72.9 | warehouse_type: Distribution
warehouse_id: 8c9f4f01-4e54-4210-80ee-bde73be67367 | warehouse_name: Ningbo Regional Hub 4165 | city: Ningbo | state: Ningbo | warehouse_capacity: 32643 | current_utilization: 85.67 | warehouse_type: Bonded
warehouse_id: f099d03c-835c-4e96-8503-b6c0dfbffb59 | warehouse_name: Hyderabad Distribution Center 4166 | city: Hyderabad | state: Delhi | warehouse_capacity: 73097 | current_utilization: 74.69 | warehouse_type: Regional
warehouse_id: 7f5f2e71-7138-4a55-abc2-dbdc6dcdb980 | warehouse_name: Amsterdam Fulfilment Center 4167 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 15338 | current_utilization: 58.85 | warehouse_type: Regional
warehouse_id: 38f2bab6-8b9e-4c94-a83d-81d2cccf345e | warehouse_name: Los Angeles Distribution Center 4168 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 63757 | current_utilization: 66.52 | warehouse_type: Distribution
warehouse_id: c111e90d-d85d-4432-a085-dc7cb2a9e2e7 | warehouse_name: Bremen Regional Hub 4169 | city: Bremen | state: Bremen | warehouse_capacity: 34063 | current_utilization: 56.33 | warehouse_type: Regional
warehouse_id: ebf83305-07d0-4a73-bbc0-662ad608fdd3 | warehouse_name: Amsterdam Regional Hub 4170 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 21011 | current_utilization: 64.66 | warehouse_type: Distribution
warehouse_id: 11af53c9-20a5-4e34-baea-0773a251a592 | warehouse_name: Bremen Bonded Warehouse 4171 | city: Bremen | state: Bremen | warehouse_capacity: 52250 | current_utilization: 69.91 | warehouse_type: Regional
warehouse_id: 91cf1136-1728-4cc5-b2a8-bf3ca2a5f02e | warehouse_name: Yokohama Fulfilment Center 4172 | city: Yokohama | state: Yokohama | warehouse_capacity: 9691 | current_utilization: 73.6 | warehouse_type: Distribution
warehouse_id: b99b16e4-37a8-4921-80ff-02236ac209b7 | warehouse_name: Singapore Regional Hub 4173 | city: Singapore | state: Singapore | warehouse_capacity: 45039 | current_utilization: 89.73 | warehouse_type: Distribution
warehouse_id: 503eb6a8-e132-4825-8a4b-c2387b0ea289 | warehouse_name: Osaka Distribution Center 4174 | city: Osaka | state: Osaka | warehouse_capacity: 54668 | current_utilization: 91.58 | warehouse_type: Distribution
warehouse_id: 912dd865-b24e-4246-9611-ab47fa590ec6 | warehouse_name: Osaka Regional Hub 4175 | city: Osaka | state: Osaka | warehouse_capacity: 33499 | current_utilization: 67.89 | warehouse_type: Regional
warehouse_id: 534e57fa-aab1-4514-99f1-833049dbf3ed | warehouse_name: Busan Fulfilment Center 4176 | city: Busan | state: Busan | warehouse_capacity: 113673 | current_utilization: 55.35 | warehouse_type: Distribution
warehouse_id: 36cda618-6d7d-41e4-a643-61698e2d4f56 | warehouse_name: New York Bonded Warehouse 4177 | city: New York | state: New York | warehouse_capacity: 55955 | current_utilization: 82.42 | warehouse_type: Distribution
warehouse_id: ca1de86f-18ca-4577-bed7-45ee55251bcd | warehouse_name: Seoul Bonded Warehouse 4178 | city: Seoul | state: Seoul | warehouse_capacity: 113120 | current_utilization: 69.18 | warehouse_type: Distribution
warehouse_id: 906f30b9-be2e-4641-aad9-5349aad3711a | warehouse_name: Bremen Bonded Warehouse 4179 | city: Bremen | state: Bremen | warehouse_capacity: 69555 | current_utilization: 80.94 | warehouse_type: Distribution
warehouse_id: 976be229-ad6c-4c5a-ad9a-eb8be7b48399 | warehouse_name: Bremen Distribution Center 4180 | city: Bremen | state: Bremen | warehouse_capacity: 70433 | current_utilization: 98.0 | warehouse_type: Regional
warehouse_id: 7daf7f34-e445-4133-a112-e5774d0c393b | warehouse_name: Singapore Fulfilment Center 4181 | city: Singapore | state: Singapore | warehouse_capacity: 58386 | current_utilization: 85.26 | warehouse_type: Regional
warehouse_id: afb43162-299a-4c11-b775-c456954b5496 | warehouse_name: Osaka Bonded Warehouse 4182 | city: Osaka | state: Osaka | warehouse_capacity: 34040 | current_utilization: 89.25 | warehouse_type: Regional
warehouse_id: 22cd85b5-f0dc-44ec-9bb8-c85cbb5427e6 | warehouse_name: Seoul Regional Hub 4183 | city: Seoul | state: Seoul | warehouse_capacity: 40921 | current_utilization: 98.0 | warehouse_type: Regional
warehouse_id: a3d4d5ef-b60a-4d27-b0dd-0af6c20286a4 | warehouse_name: Abu Dhabi Regional Hub 4184 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 83687 | current_utilization: 74.08 | warehouse_type: Regional
warehouse_id: 042ced1c-18f3-4426-a6eb-1bae9b8688f7 | warehouse_name: Hamburg Regional Hub 4185 | city: Hamburg | state: Hamburg | warehouse_capacity: 68325 | current_utilization: 54.84 | warehouse_type: Distribution
warehouse_id: d7a8d757-cbd3-4a82-b42f-1e716cd0179e | warehouse_name: Bremen Distribution Center 4186 | city: Bremen | state: Bremen | warehouse_capacity: 18062 | current_utilization: 78.05 | warehouse_type: Distribution
warehouse_id: eaeb201f-8b93-4c4b-84ba-94757c95ed0b | warehouse_name: Felixstowe Distribution Center 4187 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 38125 | current_utilization: 71.48 | warehouse_type: Regional
warehouse_id: dc1ecb6d-795f-4709-94b8-5a1f9136dafa | warehouse_name: Shenzhen Bonded Warehouse 4188 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 90629 | current_utilization: 62.98 | warehouse_type: Regional
warehouse_id: 5900fda3-b0d2-4cf5-9c77-3d1f48d7cca1 | warehouse_name: Dubai Distribution Center 4189 | city: Dubai | state: Dubai | warehouse_capacity: 6589 | current_utilization: 74.11 | warehouse_type: Regional
warehouse_id: c4025ee0-bb6b-45a0-8363-1b4cd809c00e | warehouse_name: Shenzhen Bonded Warehouse 4190 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 107426 | current_utilization: 59.59 | warehouse_type: Distribution
warehouse_id: 95f5c99c-b025-437e-9b83-9ec2bebad3a9 | warehouse_name: Los Angeles Bonded Warehouse 4191 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 31794 | current_utilization: 71.18 | warehouse_type: Distribution
warehouse_id: 7b799a63-cd79-4f9d-bc8b-9f5d1e9a8aa6 | warehouse_name: Shenzhen Regional Hub 4192 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 114670 | current_utilization: 56.31 | warehouse_type: Bonded
warehouse_id: 474bff08-4bb0-4b93-a205-0d49cc4469ea | warehouse_name: Bremen Bonded Warehouse 4193 | city: Bremen | state: Bremen | warehouse_capacity: 109303 | current_utilization: 73.39 | warehouse_type: Distribution
warehouse_id: 3da8ae9d-bdda-4530-a0da-cef1664fc09c | warehouse_name: Osaka Regional Hub 4194 | city: Osaka | state: Osaka | warehouse_capacity: 41077 | current_utilization: 70.34 | warehouse_type: Distribution
warehouse_id: 836ab1c4-1895-4bad-a497-9a3347d01e2e | warehouse_name: Manchester Fulfilment Center 4195 | city: Manchester | state: Manchester | warehouse_capacity: 46350 | current_utilization: 77.19 | warehouse_type: Regional
warehouse_id: 7a3edf9c-dfca-492c-b627-bba68f33fb2c | warehouse_name: Houston Bonded Warehouse 4196 | city: Houston | state: Houston | warehouse_capacity: 28283 | current_utilization: 46.32 | warehouse_type: Distribution
warehouse_id: f474a251-e7ee-4c7c-94e0-161b6d34ed5f | warehouse_name: Incheon Fulfilment Center 4197 | city: Incheon | state: Incheon | warehouse_capacity: 96909 | current_utilization: 88.48 | warehouse_type: Distribution
warehouse_id: cd8fc2fa-ecf9-43b7-bc78-3eccb96fdace | warehouse_name: Hyderabad Regional Hub 4198 | city: Hyderabad | state: Telangana | warehouse_capacity: 116995 | current_utilization: 96.11 | warehouse_type: Regional
warehouse_id: 99900719-c908-497b-9eda-bcfa5eb8d4a0 | warehouse_name: Singapore Fulfilment Center 4199 | city: Singapore | state: Singapore | warehouse_capacity: 34987 | current_utilization: 79.25 | warehouse_type: Regional
warehouse_id: b8cda369-7040-41d6-a4c7-d2e68c73c437 | warehouse_name: Singapore Bonded Warehouse 4200 | city: Singapore | state: Singapore | warehouse_capacity: 39709 | current_utilization: 61.73 | warehouse_type: Regional
warehouse_id: 830d6a53-ebc0-444c-8c56-84ec3617e1a5 | warehouse_name: Bremen Distribution Center 4201 | city: Bremen | state: Bremen | warehouse_capacity: 78973 | current_utilization: 60.58 | warehouse_type: Distribution
warehouse_id: 157b0e7e-9e13-4843-a0a0-297b6b4e5df3 | warehouse_name: Sharjah Fulfilment Center 4202 | city: Sharjah | state: Sharjah | warehouse_capacity: 108357 | current_utilization: 60.14 | warehouse_type: Distribution
warehouse_id: 146e281b-96e3-4f52-b155-79ad79f9a122 | warehouse_name: Frankfurt Fulfilment Center 4203 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 37991 | current_utilization: 83.46 | warehouse_type: Distribution
warehouse_id: 8900d11d-cf4c-48ad-94a5-f84832098ebe | warehouse_name: Singapore Regional Hub 4204 | city: Singapore | state: Singapore | warehouse_capacity: 119969 | current_utilization: 70.17 | warehouse_type: Distribution
warehouse_id: ecf12f14-92c5-4777-b961-bd9942fdb11f | warehouse_name: Frankfurt Bonded Warehouse 4205 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 72381 | current_utilization: 75.66 | warehouse_type: Distribution
warehouse_id: 1662bed5-6d80-4b37-af1a-71e319174360 | warehouse_name: Amsterdam Bonded Warehouse 4206 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 55709 | current_utilization: 69.56 | warehouse_type: Distribution
warehouse_id: f274ee05-70a8-492f-890c-23f10c9839b1 | warehouse_name: Busan Distribution Center 4207 | city: Busan | state: Busan | warehouse_capacity: 19140 | current_utilization: 72.05 | warehouse_type: Distribution
warehouse_id: 370716f9-ae1b-461d-90fd-f9c3c58b39b1 | warehouse_name: Rotterdam Regional Hub 4208 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 56052 | current_utilization: 81.85 | warehouse_type: Distribution
warehouse_id: deb5d8df-2ca1-46cb-9604-78575efab49a | warehouse_name: Rotterdam Regional Hub 4209 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 114142 | current_utilization: 87.58 | warehouse_type: Bonded
warehouse_id: e00c1aa3-ff70-4cc6-9b5e-7108b0d5d4f7 | warehouse_name: Amsterdam Fulfilment Center 4210 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 6493 | current_utilization: 80.36 | warehouse_type: Distribution
warehouse_id: 33ab43ba-b94f-48b9-b062-2f3f584f7431 | warehouse_name: Rotterdam Fulfilment Center 4211 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 26560 | current_utilization: 70.77 | warehouse_type: Distribution
warehouse_id: dbc2e35f-d9e2-4b39-9c7a-9de62ea0e46d | warehouse_name: Frankfurt Regional Hub 4212 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 86718 | current_utilization: 86.93 | warehouse_type: Distribution
warehouse_id: d0108da4-de18-4958-92b1-683f5a23fe17 | warehouse_name: Incheon Bonded Warehouse 4213 | city: Incheon | state: Incheon | warehouse_capacity: 106381 | current_utilization: 63.4 | warehouse_type: Regional
warehouse_id: c77cee60-e291-4d2a-bc3e-fa82a2f7c160 | warehouse_name: Sharjah Fulfilment Center 4214 | city: Sharjah | state: Sharjah | warehouse_capacity: 114370 | current_utilization: 71.93 | warehouse_type: Regional
warehouse_id: ca6e76e7-f819-4b2c-93ce-adbbab1cb1b1 | warehouse_name: Amsterdam Bonded Warehouse 4215 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 91975 | current_utilization: 59.04 | warehouse_type: Bonded
warehouse_id: 87197793-c906-4e54-8fcc-24ee077084c4 | warehouse_name: Los Angeles Distribution Center 4216 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 105981 | current_utilization: 64.73 | warehouse_type: Distribution
warehouse_id: 8966b954-2a93-47cb-b95e-ddd74515707a | warehouse_name: Shanghai Distribution Center 4217 | city: Shanghai | state: Shanghai | warehouse_capacity: 91353 | current_utilization: 60.44 | warehouse_type: Bonded
warehouse_id: 1c9b3a8b-c486-432b-9e07-df2ef74f78f8 | warehouse_name: Singapore Bonded Warehouse 4218 | city: Singapore | state: Singapore | warehouse_capacity: 73620 | current_utilization: 72.9 | warehouse_type: Bonded
warehouse_id: 5a180782-2693-4714-bcba-849dba06b928 | warehouse_name: Tokyo Fulfilment Center 4219 | city: Tokyo | state: Tokyo | warehouse_capacity: 101224 | current_utilization: 67.74 | warehouse_type: Distribution
warehouse_id: f8a6dae1-fa85-48ed-a5fb-9f86b3b4c01b | warehouse_name: Singapore Bonded Warehouse 4220 | city: Singapore | state: Singapore | warehouse_capacity: 69459 | current_utilization: 66.57 | warehouse_type: Distribution
warehouse_id: 913df623-d5e8-408e-bbd0-6142ea4d7ba8 | warehouse_name: Tokyo Regional Hub 4221 | city: Tokyo | state: Tokyo | warehouse_capacity: 9217 | current_utilization: 71.54 | warehouse_type: Distribution
warehouse_id: 386e464d-0472-4bdf-91f0-ad05949b61be | warehouse_name: Chicago Distribution Center 4222 | city: Chicago | state: Chicago | warehouse_capacity: 79673 | current_utilization: 71.34 | warehouse_type: Distribution
warehouse_id: 307baf75-9700-4716-900c-ca9b4223355f | warehouse_name: Houston Regional Hub 4223 | city: Houston | state: Houston | warehouse_capacity: 53426 | current_utilization: 71.4 | warehouse_type: Bonded
warehouse_id: f87cf8e2-9eb5-4bd2-8068-f8a197299584 | warehouse_name: London Regional Hub 4224 | city: London | state: London | warehouse_capacity: 97605 | current_utilization: 53.05 | warehouse_type: Distribution
warehouse_id: a453651b-1762-4a7f-93ea-550b6c753d89 | warehouse_name: Seoul Distribution Center 4225 | city: Seoul | state: Seoul | warehouse_capacity: 35934 | current_utilization: 77.82 | warehouse_type: Regional
warehouse_id: d95a027b-6a9a-4e62-8614-200ee75f39d5 | warehouse_name: Houston Distribution Center 4226 | city: Houston | state: Houston | warehouse_capacity: 96665 | current_utilization: 52.82 | warehouse_type: Distribution
warehouse_id: 5461dbe5-e46d-4fe2-aa19-87928756a4fa | warehouse_name: Ningbo Fulfilment Center 4227 | city: Ningbo | state: Ningbo | warehouse_capacity: 16303 | current_utilization: 73.56 | warehouse_type: Bonded
warehouse_id: 584b8f31-3cc5-4d5f-b44a-50cea8e72a00 | warehouse_name: Osaka Regional Hub 4228 | city: Osaka | state: Osaka | warehouse_capacity: 48345 | current_utilization: 98.0 | warehouse_type: Regional
warehouse_id: 61c5a86b-89e4-40e2-be37-d2a9891d1e69 | warehouse_name: Sharjah Fulfilment Center 4229 | city: Sharjah | state: Sharjah | warehouse_capacity: 108858 | current_utilization: 56.88 | warehouse_type: Regional
warehouse_id: 2baf2d10-e540-4e14-bdad-1e2597782ca3 | warehouse_name: Yokohama Fulfilment Center 4230 | city: Yokohama | state: Yokohama | warehouse_capacity: 94888 | current_utilization: 68.07 | warehouse_type: Distribution
warehouse_id: ea5f4d0c-cd5c-4841-90b3-849342b0e731 | warehouse_name: London Bonded Warehouse 4231 | city: London | state: London | warehouse_capacity: 71505 | current_utilization: 63.73 | warehouse_type: Regional
warehouse_id: 1b967b01-6d1a-484d-84ac-2185293112ca | warehouse_name: Tokyo Fulfilment Center 4232 | city: Tokyo | state: Tokyo | warehouse_capacity: 19797 | current_utilization: 63.36 | warehouse_type: Regional
warehouse_id: e5c73451-6731-428a-91a3-aca37eda602c | warehouse_name: New York Bonded Warehouse 4233 | city: New York | state: New York | warehouse_capacity: 65520 | current_utilization: 80.59 | warehouse_type: Regional
warehouse_id: dd1d23f1-9c44-465b-8cea-00cbc39bc30d | warehouse_name: Yokohama Bonded Warehouse 4234 | city: Yokohama | state: Yokohama | warehouse_capacity: 59018 | current_utilization: 98.0 | warehouse_type: Regional
warehouse_id: a78af18f-6b70-47b5-a23e-50f5f1624c14 | warehouse_name: Felixstowe Bonded Warehouse 4235 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 70746 | current_utilization: 91.53 | warehouse_type: Distribution
warehouse_id: 21908b45-aecf-4231-9e9b-acf421592a65 | warehouse_name: New York Bonded Warehouse 4236 | city: New York | state: New York | warehouse_capacity: 14173 | current_utilization: 76.68 | warehouse_type: Bonded
warehouse_id: e4557a9c-26bf-430f-8758-bd9c65044a0c | warehouse_name: Felixstowe Regional Hub 4237 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 53983 | current_utilization: 68.39 | warehouse_type: Bonded
warehouse_id: 4cf89d26-c9ea-49de-a0b8-2b5d7eb1ffa8 | warehouse_name: Sharjah Fulfilment Center 4238 | city: Sharjah | state: Sharjah | warehouse_capacity: 53880 | current_utilization: 65.03 | warehouse_type: Regional
warehouse_id: b0b8376e-4515-48f8-b847-c83cac135d03 | warehouse_name: Ningbo Distribution Center 4239 | city: Ningbo | state: Ningbo | warehouse_capacity: 75336 | current_utilization: 65.75 | warehouse_type: Regional
warehouse_id: 35169d61-e1b4-41d0-ba1c-714e3dedd78e | warehouse_name: Chicago Fulfilment Center 4240 | city: Chicago | state: Chicago | warehouse_capacity: 74398 | current_utilization: 79.48 | warehouse_type: Regional
warehouse_id: 16179022-e8b0-4d88-ad79-bb25bfb5d407 | warehouse_name: Ahmedabad Distribution Center 4241 | city: Ahmedabad | state: West Bengal | warehouse_capacity: 30162 | current_utilization: 60.36 | warehouse_type: Distribution
warehouse_id: 770bc5a0-3af3-44c4-9e61-a3ff428d9dda | warehouse_name: Shanghai Fulfilment Center 4242 | city: Shanghai | state: Shanghai | warehouse_capacity: 61039 | current_utilization: 84.61 | warehouse_type: Bonded
warehouse_id: 92e5771b-55c9-44fc-a4f7-0f5f5535d944 | warehouse_name: Delhi Distribution Center 4243 | city: Delhi | state: Gujarat | warehouse_capacity: 96875 | current_utilization: 78.43 | warehouse_type: Regional
warehouse_id: 9bc36f82-9bd3-47a2-9b8d-c2f79ed19cf1 | warehouse_name: Sharjah Distribution Center 4244 | city: Sharjah | state: Sharjah | warehouse_capacity: 116349 | current_utilization: 78.05 | warehouse_type: Distribution
warehouse_id: e0c8abc4-6fea-4948-8418-7de207db3657 | warehouse_name: Frankfurt Fulfilment Center 4245 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 104302 | current_utilization: 75.24 | warehouse_type: Regional
warehouse_id: 82879600-bf9a-470b-a457-62c075d51c00 | warehouse_name: Guangzhou Bonded Warehouse 4246 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 9256 | current_utilization: 78.84 | warehouse_type: Distribution
warehouse_id: 91ebc0c7-0e02-4662-a41f-96bfb695e582 | warehouse_name: Singapore Distribution Center 4247 | city: Singapore | state: Singapore | warehouse_capacity: 39477 | current_utilization: 83.7 | warehouse_type: Regional
warehouse_id: f5c3e338-af2b-4ef2-b6f8-c5ac3bcd984e | warehouse_name: Abu Dhabi Bonded Warehouse 4248 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 80509 | current_utilization: 97.1 | warehouse_type: Distribution
warehouse_id: 964d2b4d-0446-498c-b40d-b0c499fe2885 | warehouse_name: Hamburg Fulfilment Center 4249 | city: Hamburg | state: Hamburg | warehouse_capacity: 101660 | current_utilization: 76.74 | warehouse_type: Distribution
warehouse_id: b9e4db18-d8b3-4e6a-927f-74e2f9ef3386 | warehouse_name: Ningbo Distribution Center 4250 | city: Ningbo | state: Ningbo | warehouse_capacity: 72720 | current_utilization: 53.14 | warehouse_type: Regional
warehouse_id: fba474bd-4190-4a41-9947-76d49d2b4f81 | warehouse_name: Busan Distribution Center 4251 | city: Busan | state: Busan | warehouse_capacity: 110686 | current_utilization: 42.52 | warehouse_type: Distribution
warehouse_id: 254471dd-bd43-4970-b797-26e744d1781e | warehouse_name: New York Regional Hub 4252 | city: New York | state: New York | warehouse_capacity: 114206 | current_utilization: 60.42 | warehouse_type: Regional
warehouse_id: 169f9363-a544-4c45-822b-aac55b868e17 | warehouse_name: Amsterdam Fulfilment Center 4253 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 102451 | current_utilization: 87.87 | warehouse_type: Regional
warehouse_id: 4eab2946-d0d3-446e-b645-3fe08a9317d8 | warehouse_name: Los Angeles Bonded Warehouse 4254 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 108089 | current_utilization: 49.76 | warehouse_type: Regional
warehouse_id: c87cc215-f49a-4659-bffe-5e2a67f1fc1c | warehouse_name: London Distribution Center 4255 | city: London | state: London | warehouse_capacity: 97315 | current_utilization: 77.51 | warehouse_type: Bonded
warehouse_id: 9e39bd06-de01-41e6-96c5-c0107098a80b | warehouse_name: Busan Bonded Warehouse 4256 | city: Busan | state: Busan | warehouse_capacity: 100719 | current_utilization: 81.41 | warehouse_type: Distribution
warehouse_id: a28be1a5-a452-46e0-81ce-391304eca2b6 | warehouse_name: Rotterdam Distribution Center 4257 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 70601 | current_utilization: 66.45 | warehouse_type: Bonded
warehouse_id: c7daa9fe-6705-4a7f-b854-9e586cd01129 | warehouse_name: Felixstowe Distribution Center 4258 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 25846 | current_utilization: 67.91 | warehouse_type: Regional
warehouse_id: 1c4f2a62-f0fe-428c-85bb-2a0d47f31302 | warehouse_name: Amsterdam Distribution Center 4259 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 100040 | current_utilization: 84.48 | warehouse_type: Distribution
warehouse_id: 823b409d-1291-40db-94ad-96354298c9e4 | warehouse_name: Chennai Fulfilment Center 4260 | city: Chennai | state: Telangana | warehouse_capacity: 115122 | current_utilization: 75.81 | warehouse_type: Regional
warehouse_id: a5bf6d1a-5513-4c87-8ebd-26df2b0d4da4 | warehouse_name: Ningbo Distribution Center 4261 | city: Ningbo | state: Ningbo | warehouse_capacity: 11040 | current_utilization: 98.0 | warehouse_type: Regional
warehouse_id: c445b8d5-0750-4416-a215-ed870cb87fec | warehouse_name: Amsterdam Fulfilment Center 4262 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 51274 | current_utilization: 54.4 | warehouse_type: Regional
